Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3280","1.5"
"268000","0","3295","1.9"
"478000","0","3291","2.2"
"688000","0","3286","2.2"
"897000","0","3289","2.6"
"1305000","0","3288","3.0"
"1573000","0","3291","3.4"
"1783000","0","3290","3.8"
"1992000","0","3287","3.8"
"2202000","0","3289","4.1"
"2610000","0","3288","4.5"
"2878000","0","3289","4.9"
"3087000","0","3288","5.3"
"3297000","0","3290","5.7"
"3505000","0","3289","5.7"
"3913000","0","3291","6.0"
"4180000","0","3290","6.4"
"4390000","0","3291","6.8"
"4601000","0","3291","7.2"
"4810000","0","3290","7.2"
"5216000","0","3291","8.0"
"5484000","0","3290","8.0"
"5694000","0","3291","8.3"
"5904000","0","3290","8.7"
"6113000","0","3290","8.7"
"6521000","0","3291","9.5"
"6788000","0","3290","9.9"
"6998000","0","3290","9.9"
"7207000","0","3290","10.2"
"7417000","0","3290","10.6"
"7825000","0","3290","11.0"
"8097000","0","3290","11.4"
"8307000","0","3290","11.4"
"8517000","0","3290","11.8"
"8727000","0","3290","12.1"
"9134000","0","3290","12.5"
"9401000","0","3290","12.9"
"9611000","0","3290","12.9"
"9821000","0","3290","13.3"
"10030000","0","3290","13.7"
"10437000","0","3290","14.0"
"10704000","0","3290","14.4"
"10914000","0","3290","14.8"
"11123000","0","3289","14.8"
"11333000","0","3290","15.2"
"11740000","0","3289","15.6"
"12009000","0","3290","15.9"
"12218000","0","3290","16.3"
"12428000","0","3289","16.3"
"12638000","0","3290","16.7"
"13102000","0","3290","17.5"
"13312000","0","3289","17.5"
"13521000","0","3289","17.8"
"13731000","0","3290","18.2"
"13941000","0","3289","18.2"
"14348000","0","3290","18.6"
"14616000","0","3289","19.0"
"14825000","0","3290","19.4"
"15035000","0","3290","19.8"
"15244000","0","3289","19.8"
"15652000","0","3290","20.5"
"15920000","0","3289","20.5"
"16129000","0","3289","20.9"
"16338000","0","3289","21.3"
"16548000","0","3289","21.7"
"16955000","0","3289","22.0"
"17223000","0","3289","22.4"
"17433000","0","3288","22.4"
"17642000","0","3289","22.8"
"17857000","0","3289","23.2"
"18263000","0","3288","23.6"
"18530000","0","3289","23.9"
"18740000","0","3289","23.9"
"18949000","0","3288","24.3"
"19159000","0","3289","24.7"
"19567000","0","3288","25.1"
"19833000","0","3288","25.5"
"20042000","0","3289","25.8"
"20252000","0","3288","25.8"
"20462000","0","3289","26.2"
