Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3312","1.1"
"209000","0","3296","1.5"
"417000","0","3289","1.8"
"626000","0","3293","1.8"
"835000","0","3291","2.2"
"1299000","0","3287","2.6"
"1509000","0","3291","3.0"
"1718000","0","3289","3.0"
"1928000","0","3291","3.3"
"2139000","0","3290","3.3"
"2538000","0","3292","3.7"
"2814000","0","3291","4.1"
"3024000","0","3292","4.5"
"3233000","0","3292","4.5"
"3443000","0","3291","4.8"
"3850000","0","3292","5.2"
"4118000","0","3291","5.2"
"4328000","0","3292","5.6"
"4537000","0","3291","6.0"
"4751000","0","3290","6.0"
"5159000","0","3291","6.3"
"5427000","0","3290","6.7"
"5635000","0","3290","7.1"
"5845000","0","3290","7.1"
"6054000","0","3290","7.5"
"6461000","0","3289","7.9"
"6729000","0","3290","8.2"
"6938000","0","3290","8.2"
"7147000","0","3290","8.6"
"7356000","0","3290","8.6"
"7821000","0","3290","9.4"
"8031000","0","3289","9.4"
"8241000","0","3290","9.7"
"8450000","0","3290","9.7"
"8660000","0","3290","10.1"
"9125000","0","3290","10.5"
"9335000","0","3290","10.9"
"9546000","0","3290","10.9"
"9756000","0","3290","11.2"
"9966000","0","3290","11.6"
"10373000","0","3290","12.0"
"10640000","0","3290","12.0"
"10851000","0","3290","12.4"
"11061000","0","3290","12.8"
"11271000","0","3290","12.8"
"11678000","0","3290","13.1"
"11946000","0","3290","13.5"
"12156000","0","3291","13.9"
"12367000","0","3290","13.9"
"12576000","0","3291","14.3"
"13041000","0","3290","14.6"
"13256000","0","3291","15.0"
"13466000","0","3291","15.0"
"13676000","0","3291","15.4"
"13887000","0","3291","15.4"
"14294000","0","3291","16.2"
"14567000","0","3291","16.2"
"14776000","0","3291","16.5"
"14984000","0","3290","16.9"
"15194000","0","3291","16.9"
"15603000","0","3290","17.3"
"15870000","0","3291","17.7"
"16080000","0","3290","17.7"
"16290000","0","3290","18.0"
"16500000","0","3291","18.4"
"16908000","0","3290","18.8"
"17175000","0","3290","18.8"
"17385000","0","3290","19.2"
"17595000","0","3290","19.5"
"17805000","0","3290","19.5"
"18212000","0","3290","19.9"
"18479000","0","3290","20.3"
"18689000","0","3291","20.3"
"18899000","0","3291","20.7"
"19107000","0","3290","21.1"
"19514000","0","3291","21.4"
"19724000","0","3290","21.4"
"19992000","0","3291","21.8"
"20202000","0","3291","21.8"
"20411000","0","3291","22.2"
"20818000","0","3291","22.5"
"21085000","0","3291","22.9"
"21294000","0","3290","22.9"
"21503000","0","3291","23.3"
"21713000","0","3290","23.7"
"22120000","0","3290","24.1"
"22389000","0","3290","24.1"
"22598000","0","3290","24.4"
"22807000","0","3290","24.4"
"23016000","0","3290","24.8"
"23423000","0","3290","25.2"
"23690000","0","3290","25.6"
"23901000","0","3290","25.6"
"24110000","0","3290","25.9"
"24320000","0","3290","26.3"
"24733000","0","3290","26.7"
"25001000","0","3290","26.7"
"25211000","0","3290","27.1"
"25421000","0","3290","27.5"
"25630000","0","3289","27.5"
"26037000","0","3290","27.8"
"26305000","0","3289","28.2"
"26514000","0","3290","28.6"
"26724000","0","3289","28.6"
"26934000","0","3289","29.0"
"27341000","0","3289","29.3"
"27608000","0","3289","29.7"
"27817000","0","3289","29.7"
"28028000","0","3289","30.1"
"28236000","0","3289","30.5"
"28643000","0","3289","30.8"
"28910000","0","3289","30.8"
"29121000","0","3289","31.2"
"29331000","0","3289","31.6"
"29540000","0","3289","31.6"
"29948000","0","3289","32.0"
"30216000","0","3289","32.3"
"30426000","0","3289","32.7"
"30636000","0","3289","32.7"
"30845000","0","3290","33.1"
"31253000","0","3289","33.5"
"31519000","0","3289","33.9"
"31729000","0","3289","33.9"
"31939000","0","3289","34.2"
"32148000","0","3289","34.2"
"32556000","0","3289","34.6"
"32824000","0","3289","35.0"
"33034000","0","3289","35.4"
"33243000","0","3289","35.4"
"33453000","0","3290","35.7"
"33861000","0","3289","36.1"
"34127000","0","3289","36.5"
"34337000","0","3290","36.5"
"34553000","0","3289","36.9"
"34761000","0","3289","36.9"
"35169000","0","3290","37.6"
"35436000","0","3289","37.6"
"35646000","0","3290","38.0"
"35856000","0","3290","38.0"
"36066000","0","3291","38.4"
"36474000","0","3290","38.8"
"36739000","0","3290","39.1"
"36949000","0","3290","39.1"
"37159000","0","3290","39.5"
"37368000","0","3289","39.5"
"37775000","0","3289","39.9"
"38043000","0","3289","40.3"
"38252000","0","3289","40.6"
