Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3271","1.5"
"209000","0","3288","1.9"
"419000","0","3287","2.2"
"629000","0","3283","2.2"
"838000","0","3288","2.6"
"1251000","0","3286","3.0"
"1519000","0","3289","3.4"
"1728000","0","3288","3.8"
"1936000","0","3287","3.8"
"2147000","0","3289","4.1"
"2554000","0","3289","4.5"
"2822000","0","3287","4.9"
"3031000","0","3289","5.3"
"3241000","0","3288","5.7"
"3450000","0","3287","5.7"
"3857000","0","3288","6.4"
"4124000","0","3288","6.8"
"4334000","0","3287","6.8"
"4543000","0","3288","7.2"
"4753000","0","3288","7.6"
"5160000","0","3287","8.0"
"5427000","0","3288","8.3"
"5637000","0","3288","8.7"
"5847000","0","3287","8.7"
"6056000","0","3288","9.1"
"6462000","0","3288","9.5"
"6730000","0","3288","9.9"
"6940000","0","3288","10.2"
"7148000","0","3288","10.6"
"7358000","0","3288","10.6"
"7764000","0","3288","11.4"
"8032000","0","3287","11.4"
"8241000","0","3288","11.8"
"8451000","0","3288","12.2"
"8659000","0","3288","12.2"
"9066000","0","3288","12.9"
"9333000","0","3288","13.3"
"9543000","0","3287","13.3"
"9752000","0","3288","13.7"
"9962000","0","3288","14.1"
"10426000","0","3287","14.4"
"10636000","0","3288","14.8"
"10845000","0","3288","15.2"
"11054000","0","3287","15.2"
"11270000","0","3288","15.6"
"11678000","0","3288","16.0"
"11945000","0","3288","16.3"
"12154000","0","3288","16.7"
"12364000","0","3288","17.1"
"12572000","0","3288","17.1"
"12980000","0","3289","17.9"
"13247000","0","3288","17.9"
"13456000","0","3288","18.2"
"13665000","0","3289","18.6"
"13875000","0","3288","19.0"
"14282000","0","3288","19.4"
"14550000","0","3288","19.8"
"14760000","0","3288","19.8"
"14970000","0","3289","20.2"
"15180000","0","3288","20.5"
"15585000","0","3288","20.9"
"15853000","0","3289","21.3"
"16062000","0","3288","21.7"
"16272000","0","3288","21.7"
"16481000","0","3289","22.1"
"16889000","0","3288","22.4"
"17155000","0","3288","22.8"
"17365000","0","3289","23.2"
"17573000","0","3288","23.6"
"17783000","0","3288","23.6"
"18189000","0","3289","24.4"
"18457000","0","3288","24.4"
"18667000","0","3288","24.7"
"18876000","0","3288","25.1"
"19086000","0","3289","25.1"
"19493000","0","3289","25.9"
"19760000","0","3288","26.3"
"19970000","0","3289","26.3"
"20179000","0","3289","26.6"
"20387000","0","3288","27.0"
"20794000","0","3289","27.4"
"21063000","0","3289","27.8"
"21278000","0","3289","28.2"
"21489000","0","3289","28.2"
"21699000","0","3289","28.5"
"22164000","0","3289","29.3"
"22374000","0","3289","29.3"
"22583000","0","3289","29.7"
"22793000","0","3289","30.1"
"23002000","0","3289","30.1"
"23450000","0","3290","30.8"
"23719000","0","3289","31.2"
"23928000","0","3289","31.2"
"24138000","0","3290","31.6"
"24348000","0","3289","32.0"
"24812000","0","3289","32.4"
"25022000","0","3289","32.7"
"25232000","0","3289","33.1"
"25441000","0","3288","33.1"
"25651000","0","3289","33.5"
"26117000","0","3288","33.9"
"26327000","0","3288","34.3"
"26536000","0","3289","34.6"
"26746000","0","3288","35.0"
"26955000","0","3288","35.0"
"27363000","0","3289","35.8"
"27630000","0","3288","35.8"
"27839000","0","3288","36.2"
