Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3309","1.9"
"268000","0","3298","1.9"
"478000","0","3290","2.2"
"687000","0","3294","2.6"
"897000","0","3292","3.0"
"1361000","0","3289","3.4"
"1571000","0","3291","3.8"
"1781000","0","3289","3.8"
"1990000","0","3291","4.1"
"2199000","0","3290","4.5"
"2606000","0","3288","4.9"
"2879000","0","3290","5.3"
"3089000","0","3289","5.7"
"3298000","0","3288","5.7"
"3507000","0","3289","6.1"
"3916000","0","3288","6.4"
"4183000","0","3289","6.8"
"4393000","0","3289","7.2"
"4603000","0","3290","7.6"
"4812000","0","3289","7.6"
"5219000","0","3290","8.3"
"5487000","0","3290","8.7"
"5697000","0","3289","8.7"
"5906000","0","3290","9.1"
"6117000","0","3289","9.5"
"6523000","0","3289","9.9"
"6790000","0","3289","10.3"
"7000000","0","3289","10.6"
"7209000","0","3289","10.6"
"7419000","0","3289","11.0"
"7827000","0","3289","11.4"
"8094000","0","3289","11.8"
"8304000","0","3289","12.2"
"8513000","0","3289","12.5"
"8728000","0","3289","12.5"
"9135000","0","3289","13.3"
"9402000","0","3289","13.3"
"9612000","0","3289","13.7"
"9822000","0","3289","14.1"
"10030000","0","3289","14.5"
"10437000","0","3289","14.8"
"10705000","0","3289","15.2"
"10914000","0","3288","15.2"
"11123000","0","3289","15.6"
"11334000","0","3289","16.0"
"11740000","0","3288","16.4"
"12008000","0","3289","16.7"
"12217000","0","3289","17.1"
"12426000","0","3288","17.1"
"12636000","0","3288","17.5"
"13050000","0","3288","17.9"
"13317000","0","3288","18.3"
"13527000","0","3288","18.6"
"13737000","0","3288","19.0"
"13947000","0","3288","19.0"
"14355000","0","3289","19.8"
"14623000","0","3288","20.2"
"14832000","0","3288","20.2"
"15042000","0","3288","20.5"
"15252000","0","3288","20.9"
"15659000","0","3288","21.3"
"15925000","0","3288","21.7"
"16136000","0","3289","21.7"
"16345000","0","3289","22.1"
"16554000","0","3289","22.5"
"16962000","0","3289","22.8"
"17230000","0","3289","23.2"
"17440000","0","3289","23.6"
"17648000","0","3288","24.0"
"17857000","0","3289","24.0"
"18266000","0","3288","24.7"
"18533000","0","3288","25.1"
"18742000","0","3289","25.1"
"18952000","0","3288","25.5"
"19162000","0","3289","25.9"
"19568000","0","3289","26.3"
"19835000","0","3288","26.7"
"20045000","0","3289","26.7"
"20254000","0","3289","27.0"
"20462000","0","3288","27.4"
"20870000","0","3289","27.8"
"21137000","0","3288","28.2"
"21347000","0","3289","28.6"
"21557000","0","3289","28.6"
"21766000","0","3288","28.9"
"22174000","0","3289","29.3"
"22440000","0","3289","29.7"
"22651000","0","3289","30.1"
"22861000","0","3289","30.5"
"23076000","0","3289","30.5"
"23483000","0","3289","31.2"
"23751000","0","3289","31.6"
"23960000","0","3289","31.6"
"24170000","0","3289","32.0"
"24379000","0","3289","32.4"
"24785000","0","3289","32.8"
"25053000","0","3289","33.1"
"25263000","0","3289","33.5"
"25473000","0","3289","33.5"
"25683000","0","3289","33.9"
"26089000","0","3289","34.3"
"26357000","0","3289","34.7"
"26567000","0","3289","35.0"
"26776000","0","3289","35.4"
"26986000","0","3289","35.4"
"27394000","0","3289","36.2"
"27660000","0","3289","36.6"
"27870000","0","3289","36.6"
"28080000","0","3289","36.9"
"28290000","0","3289","37.3"
"28754000","0","3289","37.7"
"28964000","0","3289","38.1"
"29174000","0","3289","38.1"
"29383000","0","3290","38.5"
"29592000","0","3289","38.9"
"30058000","0","3290","39.2"
"30268000","0","3289","39.6"
"30478000","0","3290","40.0"
"30688000","0","3290","40.0"
"30897000","0","3290","40.4"
"31304000","0","3290","40.8"
"31571000","0","3290","41.1"
"31782000","0","3290","41.5"
"31990000","0","3290","41.9"
"32200000","0","3290","41.9"
"32608000","0","3290","42.7"
"32880000","0","3290","43.1"
"33090000","0","3289","43.1"
"33300000","0","3289","43.4"
"33508000","0","3290","43.8"
"33915000","0","3290","44.2"
"34183000","0","3290","44.6"
"34392000","0","3289","45.0"
"34602000","0","3289","45.0"
"34811000","0","3290","45.3"
"35219000","0","3289","45.7"
"35486000","0","3289","46.1"
"35696000","0","3289","46.5"
"35905000","0","3289","46.5"
"36115000","0","3289","46.9"
"36522000","0","3289","47.6"
"36789000","0","3289","47.6"
"36999000","380200","3290","48.0"
"37208000","380200","3289","48.4"
"37418000","380200","3289","48.4"
"37825000","380200","3290","49.2"
"38093000","380200","3290","49.5"
"38302000","380200","3289","49.5"
"38512000","380200","3290","49.9"
"38721000","380200","3289","50.3"
"39127000","380200","3289","50.7"
"39394000","380200","3289","51.1"
"39603000","380200","3289","51.4"
"39813000","380200","3289","51.4"
"40022000","380200","3289","51.8"
"40429000","380200","3289","52.2"
"40696000","380200","3289","52.6"
"40907000","380200","3289","53.0"
"41117000","380200","3289","53.3"
"41327000","380200","3289","53.3"
"41734000","380200","3290","54.1"
"42001000","380200","3289","54.5"
"42210000","380200","3289","54.5"
"42419000","380200","3289","54.9"
"42629000","380200","3289","55.3"
"43100000","380200","3288","55.6"
"43310000","380200","3289","56.0"
"43520000","380200","3289","56.4"
"43729000","380200","3288","56.4"
"43938000","380200","3289","56.8"
"44346000","380200","3289","57.2"
"44613000","380200","3289","57.5"
"44824000","380200","3289","57.9"
"45033000","380200","3289","57.9"
"45241000","380200","3288","58.3"
"45648000","380200","3289","58.7"
"45915000","380200","3289","59.1"
"46125000","380200","3289","59.4"
