Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3306","1.1"
"210000","0","3293","1.5"
"418000","0","3285","1.5"
"628000","0","3290","1.8"
"838000","0","3289","2.2"
"1245000","0","3287","2.6"
"1511000","0","3290","2.6"
"1721000","0","3288","3.0"
"1931000","0","3291","3.0"
"2140000","0","3290","3.3"
"2547000","0","3288","3.7"
"2757000","0","3290","4.1"
"3024000","0","3289","4.1"
"3235000","0","3291","4.5"
"3445000","0","3290","4.8"
"3851000","0","3289","5.2"
"4118000","0","3290","5.2"
"4329000","0","3290","5.6"
"4537000","0","3289","6.0"
"4747000","0","3290","6.0"
"5159000","0","3289","6.3"
"5426000","0","3290","6.7"
"5636000","0","3290","7.1"
"5846000","0","3289","7.1"
"6055000","0","3290","7.5"
"6463000","0","3289","7.9"
"6730000","0","3289","8.2"
"6939000","0","3289","8.2"
"7149000","0","3289","8.6"
"7357000","0","3288","8.6"
"7764000","0","3289","9.4"
"8032000","0","3289","9.4"
"8242000","0","3289","9.7"
"8453000","0","3289","9.7"
"8662000","0","3289","10.1"
"9070000","0","3289","10.5"
"9337000","0","3290","10.9"
"9547000","0","3289","10.9"
"9757000","0","3290","11.2"
"9967000","0","3290","11.6"
"10432000","0","3289","12.0"
"10642000","0","3290","12.0"
"10851000","0","3289","12.4"
"11061000","0","3290","12.8"
"11270000","0","3290","12.8"
"11733000","0","3289","13.1"
"11943000","0","3290","13.5"
"12153000","0","3289","13.5"
"12362000","0","3290","13.9"
"12572000","0","3290","14.3"
"12980000","0","3289","14.6"
"13247000","0","3290","14.6"
"13458000","0","3290","15.0"
"13666000","0","3289","15.0"
"13876000","0","3290","15.4"
"14341000","0","3290","15.8"
"14551000","0","3290","16.1"
"14761000","0","3290","16.1"
"14976000","0","3290","16.5"
"15186000","0","3290","16.9"
"15593000","0","3290","17.3"
"15861000","0","3290","17.3"
"16071000","0","3290","17.6"
"16279000","0","3289","18.0"
"16489000","0","3290","18.0"
"16896000","0","3290","18.4"
"17163000","0","3290","18.8"
"17374000","0","3290","18.8"
"17583000","0","3290","19.2"
"17792000","0","3290","19.5"
"18200000","0","3290","19.9"
"18468000","0","3289","19.9"
"18678000","0","3290","20.3"
"18887000","0","3290","20.7"
"19096000","0","3289","20.7"
"19503000","0","3290","21.0"
"19771000","0","3290","21.4"
"19981000","0","3290","21.8"
"20190000","0","3290","21.8"
"20400000","0","3291","22.2"
"20807000","0","3290","22.5"
"21073000","0","3290","22.9"
"21283000","0","3290","22.9"
"21494000","0","3290","23.3"
"21725000","0","3289","23.3"
"22133000","0","3290","23.7"
"22400000","0","3289","24.0"
"22609000","0","3290","24.4"
"22820000","0","3289","24.4"
"23029000","0","3290","24.8"
"23437000","0","3290","25.2"
"23703000","0","3289","25.6"
"23911000","0","3289","25.6"
"24122000","0","3289","25.9"
"24332000","0","3289","25.9"
"24740000","0","3290","26.7"
"25012000","0","3289","26.7"
"25222000","0","3290","27.1"
"25431000","0","3289","27.5"
"25640000","0","3289","27.5"
"26046000","0","3289","27.8"
"26315000","0","3289","28.2"
"26525000","0","3290","28.2"
"26734000","0","3290","28.6"
"26944000","0","3289","29.0"
"27351000","0","3290","29.3"
"27619000","0","3289","29.3"
"27828000","0","3290","29.7"
"28038000","0","3289","30.1"
"28248000","0","3289","30.1"
"28654000","0","3289","30.5"
"28923000","0","3289","30.8"
"29133000","0","3290","31.2"
"29342000","0","3290","31.2"
"29551000","0","3289","31.6"
"29958000","0","3290","32.0"
"30226000","0","3289","32.0"
"30436000","0","3289","32.3"
