Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3303","1.1"
"267000","0","3290","1.5"
"476000","0","3297","1.8"
"686000","0","3292","1.8"
"896000","0","3295","2.2"
"1303000","0","3293","2.6"
"1570000","0","3291","3.0"
"1779000","0","3293","3.0"
"1989000","0","3292","3.3"
"2199000","0","3290","3.3"
"2606000","0","3291","3.7"
"2873000","0","3290","4.1"
"3083000","0","3292","4.5"
"3291000","0","3291","4.5"
"3502000","0","3292","4.8"
"3909000","0","3291","5.2"
"4176000","0","3291","5.6"
"4386000","0","3291","5.6"
"4595000","0","3291","6.0"
"4805000","0","3290","6.0"
"5212000","0","3291","6.3"
"5479000","0","3290","6.7"
"5689000","0","3291","7.1"
"5899000","0","3290","7.1"
"6110000","0","3291","7.5"
"6517000","0","3291","7.9"
"6788000","0","3290","8.2"
"6998000","0","3291","8.2"
"7208000","0","3290","8.6"
"7417000","0","3290","8.6"
"7824000","0","3290","9.0"
"8091000","0","3290","9.4"
"8300000","0","3290","9.7"
"8510000","0","3290","9.7"
"8720000","0","3290","10.1"
"9186000","0","3290","10.5"
"9395000","0","3290","10.9"
"9606000","0","3290","10.9"
"9815000","0","3291","11.2"
"10026000","0","3290","11.2"
"10433000","0","3290","12.0"
"10700000","0","3290","12.0"
"10910000","0","3290","12.4"
"11120000","0","3291","12.8"
"11330000","0","3290","12.8"
"11738000","0","3291","13.1"
"12006000","0","3290","13.5"
"12216000","0","3291","13.9"
"12426000","0","3291","13.9"
"12634000","0","3290","14.3"
"13040000","0","3290","14.6"
"13308000","0","3290","15.0"
"13517000","0","3290","15.0"
"13727000","0","3290","15.4"
"13937000","0","3290","15.4"
"14402000","0","3290","16.2"
"14611000","0","3290","16.2"
"14821000","0","3290","16.5"
"15031000","0","3290","16.5"
"15241000","0","3291","16.9"
"15648000","0","3290","17.3"
"15915000","0","3290","17.7"
"16123000","0","3290","17.7"
"16334000","0","3290","18.0"
"16542000","0","3290","18.0"
"16956000","0","3290","18.8"
"17223000","0","3290","18.8"
"17433000","0","3290","19.2"
"17644000","0","3290","19.2"
"17853000","0","3291","19.5"
"18261000","0","3290","19.9"
"18528000","0","3291","20.3"
"18738000","0","3290","20.3"
"18947000","0","3291","20.7"
"19157000","0","3290","20.7"
"19564000","0","3290","21.4"
"19831000","0","3291","21.4"
"20041000","0","3290","21.8"
"20249000","0","3290","21.8"
"20459000","0","3291","22.2"
"20867000","0","3290","22.5"
"21134000","0","3291","22.9"
"21344000","0","3290","22.9"
"21554000","0","3291","23.3"
"21764000","0","3291","23.3"
"22171000","0","3291","24.1"
"22439000","0","3290","24.1"
"22649000","0","3291","24.4"
"22859000","0","3291","24.4"
"23069000","0","3290","24.8"
"23477000","0","3291","25.2"
"23744000","0","3291","25.6"
"23952000","0","3290","25.6"
"24162000","0","3290","25.9"
"24371000","0","3290","26.3"
"24778000","0","3290","26.7"
"25046000","0","3290","26.7"
"25256000","0","3290","27.1"
"25467000","0","3290","27.5"
"25675000","0","3290","27.5"
"26080000","0","3290","27.8"
"26347000","0","3290","28.2"
"26558000","0","3290","28.6"
"26767000","0","3290","28.6"
"26981000","0","3290","29.0"
"27389000","0","3290","29.3"
"27657000","0","3290","29.7"
"27866000","0","3290","29.7"
"28076000","0","3290","30.1"
"28285000","0","3289","30.1"
"28692000","0","3289","30.5"
"28960000","0","3290","30.8"
"29174000","0","3290","31.2"
"29384000","0","3290","31.2"
"29593000","0","3290","31.6"
"30001000","0","3290","32.0"
"30267000","0","3289","32.3"
"30476000","0","3289","32.3"
"30686000","0","3289","32.7"
"30896000","0","3290","32.7"
"31303000","0","3290","33.5"
"31570000","0","3289","33.5"
"31780000","0","3290","33.9"
"31990000","0","3289","33.9"
"32199000","0","3289","34.2"
"32607000","0","3289","34.6"
"32874000","0","3289","35.0"
"33084000","0","3289","35.0"
"33294000","0","3290","35.4"
"33502000","0","3289","35.7"
"33909000","0","3290","36.1"
"34178000","0","3289","36.1"
"34387000","0","3290","36.5"
"34597000","0","3289","36.5"
"34807000","0","3289","36.9"
"35214000","0","3289","37.2"
"35482000","0","3289","37.6"
"35690000","0","3289","37.6"
"35899000","0","3289","38.0"
"36109000","0","3289","38.4"
"36515000","0","3288","38.8"
"36788000","0","3289","38.8"
"36999000","0","3289","39.1"
"37209000","0","3289","39.5"
"37417000","0","3289","39.5"
"37823000","0","3289","39.9"
"38090000","0","3289","40.3"
"38301000","0","3289","40.3"
"38510000","0","3289","40.6"
"38720000","0","3289","41.0"
"39184000","0","3289","41.4"
"39394000","0","3289","41.4"
"39604000","0","3289","41.8"
"39812000","0","3289","42.1"
"40021000","0","3289","42.1"
"40428000","0","3289","42.5"
"40695000","0","3289","42.9"
"40906000","0","3289","43.3"
"41115000","0","3288","43.3"
"41324000","0","3289","43.6"
"41731000","0","3289","44.0"
"41998000","0","3289","44.0"
"42208000","0","3289","44.4"
"42418000","0","3289","44.8"
"42627000","0","3288","44.8"
"43034000","0","3289","45.1"
"43303000","0","3289","45.5"
"43513000","0","3289","45.9"
"43722000","0","3289","45.9"
"43932000","0","3289","46.3"
"44339000","0","3289","46.7"
"44607000","0","3289","47.0"
"44817000","0","3289","47.0"
"45026000","0","3289","47.4"
"45236000","0","3289","47.4"
"45643000","0","3289","48.2"
"45909000","0","3289","48.2"
"46119000","310500","3289","48.5"
"46329000","310500","3289","48.5"
"46538000","310500","3290","48.9"
"47010000","310500","3289","49.3"
"47219000","310500","3290","49.7"
"47429000","310500","3289","50.1"
"47639000","310500","3289","50.1"
"47849000","310500","3290","50.4"
"48314000","310500","3289","50.8"
"48524000","310500","3290","50.8"
"48734000","310500","3290","51.2"
"48942000","310500","3290","51.6"
"49151000","310500","3290","51.6"
"49559000","310500","3290","51.9"
"49826000","310500","3290","52.3"
"50036000","310500","3290","52.7"
"50245000","310500","3290","52.7"
"50455000","310500","3290","53.1"
"50863000","310500","3290","53.4"
"51130000","310500","3290","53.8"
"51340000","310500","3290","53.8"
"51550000","310500","3290","54.2"
"51759000","310500","3290","54.2"
"52165000","310500","3290","54.6"
"52434000","310500","3290","54.9"
"52642000","310500","3290","55.3"
"52851000","310500","3290","55.3"
"53061000","310500","3290","55.7"
"53526000","310500","3290","56.1"
"53736000","310500","3290","56.1"
"53946000","310500","3290","56.5"
"54156000","310500","3291","56.8"
