Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3312","1.1"
"209000","0","3296","1.5"
"417000","0","3289","1.8"
"626000","0","3293","1.8"
"836000","0","3290","2.2"
"1242000","0","3287","2.6"
"1451000","0","3291","2.6"
"1660000","0","3289","3.0"
"1870000","0","3292","3.3"
"2138000","0","3290","3.3"
"2546000","0","3292","3.7"
"2813000","0","3291","4.1"
"3021000","0","3290","4.5"
"3230000","0","3291","4.5"
"3441000","0","3291","4.8"
"3847000","0","3290","5.2"
"4121000","0","3291","5.6"
"4330000","0","3290","5.6"
"4540000","0","3291","6.0"
"4750000","0","3290","6.0"
"5157000","0","3291","6.7"
"5424000","0","3291","6.7"
"5634000","0","3291","7.1"
"5844000","0","3291","7.1"
"6054000","0","3291","7.5"
"6461000","0","3291","7.9"
"6728000","0","3291","8.2"
"6938000","0","3291","8.2"
"7148000","0","3291","8.6"
"7357000","0","3290","8.6"
"7764000","0","3291","9.4"
"8032000","0","3290","9.4"
"8242000","0","3291","9.7"
"8452000","0","3290","9.7"
"8662000","0","3291","10.1"
"9069000","0","3291","10.5"
"9336000","0","3290","10.9"
"9546000","0","3291","10.9"
"9755000","0","3290","11.2"
"9964000","0","3290","11.2"
"10371000","0","3290","12.0"
"10639000","0","3290","12.0"
"10849000","0","3291","12.4"
"11059000","0","3290","12.4"
"11269000","0","3291","12.8"
"11677000","0","3290","13.1"
"11945000","0","3291","13.5"
"12154000","0","3290","13.5"
"12364000","0","3291","13.9"
"12574000","0","3291","13.9"
"12981000","0","3290","14.6"
"13249000","0","3291","14.6"
"13458000","0","3291","15.0"
"13667000","0","3291","15.0"
"13883000","0","3291","15.4"
"14349000","0","3291","15.8"
"14559000","0","3291","16.1"
"14768000","0","3290","16.1"
"14978000","0","3290","16.5"
"15188000","0","3290","16.9"
"15594000","0","3290","17.3"
"15862000","0","3290","17.3"
"16072000","0","3290","17.7"
"16280000","0","3290","18.0"
"16489000","0","3290","18.0"
"16897000","0","3290","18.4"
"17164000","0","3290","18.8"
"17374000","0","3290","19.2"
"17583000","0","3290","19.2"
"17793000","0","3290","19.5"
"18258000","0","3290","19.9"
"18467000","0","3290","20.3"
"18676000","0","3290","20.3"
"18886000","0","3290","20.7"
"19096000","0","3290","20.7"
"19561000","0","3289","21.4"
"19769000","0","3289","21.4"
"19978000","0","3289","21.8"
"20188000","0","3289","21.8"
"20397000","0","3290","22.2"
"20863000","0","3290","22.5"
"21073000","0","3290","22.9"
"21282000","0","3290","22.9"
"21492000","0","3290","23.3"
"21702000","0","3290","23.3"
"22110000","0","3290","23.7"
"22378000","0","3290","24.1"
"22588000","0","3290","24.4"
"22798000","0","3290","24.4"
"23008000","0","3291","24.8"
"23473000","0","3290","25.2"
"23683000","0","3291","25.6"
"23898000","0","3290","25.6"
"24108000","0","3291","25.9"
"24318000","0","3290","25.9"
"24730000","0","3291","26.7"
"24998000","0","3290","26.7"
"25208000","0","3291","27.1"
"25418000","0","3290","27.1"
"25627000","0","3291","27.4"
"26035000","0","3291","27.8"
"26303000","0","3291","28.2"
"26512000","0","3291","28.2"
"26722000","0","3291","28.6"
"26932000","0","3291","28.6"
"27339000","0","3291","29.3"
"27606000","0","3291","29.3"
"27815000","0","3292","29.7"
"28025000","0","3291","29.7"
"28235000","0","3292","30.1"
"28642000","0","3292","30.5"
"28909000","0","3292","30.8"
"29119000","0","3292","30.8"
"29329000","0","3292","31.2"
"29539000","0","3292","31.6"
"29946000","0","3292","32.0"
"30213000","0","3292","32.0"
"30423000","0","3292","32.3"
"30633000","0","3292","32.3"
"30841000","0","3292","32.7"
"31247000","0","3292","33.1"
"31514000","0","3292","33.5"
"31723000","0","3292","33.5"
"31933000","0","3292","33.8"
"32143000","0","3292","34.2"
"32550000","0","3292","34.6"
"32817000","0","3292","34.6"
"33027000","0","3292","35.0"
"33237000","0","3292","35.4"
"33446000","0","3291","35.4"
"33859000","0","3292","35.7"
"34126000","0","3291","36.1"
"34336000","0","3292","36.5"
"34546000","0","3291","36.5"
"34756000","0","3292","36.9"
"35163000","0","3291","37.2"
"35430000","0","3291","37.6"
"35640000","0","3291","37.6"
"35849000","0","3291","38.0"
"36058000","0","3290","38.0"
"36465000","0","3291","38.4"
"36733000","0","3290","38.7"
"36943000","0","3291","39.1"
"37153000","0","3290","39.1"
"37362000","0","3291","39.5"
"37769000","0","3290","39.9"
"38038000","0","3291","40.3"
"38247000","0","3290","40.3"
