Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3310","1.5"
"210000","0","3293","1.5"
"419000","0","3299","1.8"
"628000","0","3295","2.2"
"838000","0","3290","2.2"
"1302000","0","3294","2.6"
"1512000","0","3292","3.0"
"1720000","0","3290","3.4"
"1930000","0","3292","3.4"
"2141000","0","3290","3.7"
"2552000","0","3289","4.1"
"2820000","0","3290","4.5"
"3030000","0","3289","4.5"
"3239000","0","3291","4.9"
"3449000","0","3290","5.3"
"3857000","0","3289","5.6"
"4123000","0","3290","5.6"
"4334000","0","3289","6.0"
"4544000","0","3291","6.4"
"4753000","0","3290","6.4"
"5218000","0","3289","6.8"
"5427000","0","3290","7.1"
"5636000","0","3290","7.5"
"5846000","0","3289","7.5"
"6056000","0","3290","7.9"
"6464000","0","3290","8.3"
"6731000","0","3289","8.7"
"6941000","0","3290","8.7"
"7151000","0","3290","9.0"
"7361000","0","3289","9.0"
"7826000","0","3290","9.8"
"8036000","0","3289","9.8"
"8246000","0","3290","10.2"
"8456000","0","3290","10.2"
"8671000","0","3290","10.6"
"9078000","0","3290","10.9"
"9346000","0","3290","11.3"
"9556000","0","3290","11.3"
"9765000","0","3290","11.7"
"9975000","0","3290","12.1"
"10381000","0","3290","12.4"
"10649000","0","3290","12.4"
"10858000","0","3290","12.8"
"11068000","0","3290","13.2"
"11279000","0","3290","13.2"
"11686000","0","3291","13.6"
"11953000","0","3290","14.0"
"12163000","0","3291","14.3"
"12373000","0","3290","14.3"
"12589000","0","3291","14.7"
"12996000","0","3290","15.1"
"13265000","0","3291","15.5"
"13474000","0","3290","15.5"
"13684000","0","3290","15.9"
"13894000","0","3291","16.2"
"14359000","0","3290","16.6"
"14568000","0","3290","17.0"
"14778000","0","3291","17.0"
"14987000","0","3290","17.4"
"15197000","0","3291","17.4"
"15662000","0","3291","18.1"
"15871000","0","3290","18.1"
"16081000","0","3291","18.5"
"16290000","0","3290","18.5"
"16500000","0","3290","18.9"
"16964000","0","3291","19.3"
"17174000","0","3290","19.6"
"17384000","0","3291","20.0"
"17593000","0","3290","20.0"
"17803000","0","3290","20.4"
"18267000","0","3291","20.8"
"18478000","0","3290","21.2"
"18687000","0","3290","21.2"
"18896000","0","3291","21.5"
"19106000","0","3290","21.5"
"19513000","0","3290","22.3"
"19780000","0","3291","22.3"
"19990000","0","3290","22.7"
"20201000","0","3291","22.7"
"20410000","0","3291","23.0"
"20817000","0","3290","23.4"
"21084000","0","3291","23.8"
"21294000","0","3290","24.2"
"21503000","0","3290","24.2"
"21713000","0","3290","24.6"
"22120000","0","3290","24.9"
"22386000","0","3290","25.3"
"22602000","0","3290","25.3"
"22812000","0","3290","25.7"
"23021000","0","3289","25.7"
"23420000","0","3290","26.1"
"23696000","0","3289","26.4"
"23906000","0","3290","26.8"
"24116000","0","3289","26.8"
"24326000","0","3290","27.2"
"24733000","0","3289","27.6"
"25001000","0","3290","28.0"
"25211000","0","3289","28.0"
"25420000","0","3290","28.3"
"25630000","0","3290","28.7"
"26037000","0","3290","29.1"
"26305000","0","3289","29.1"
"26514000","0","3289","29.5"
"26724000","0","3290","29.9"
"26934000","0","3289","29.9"
"27342000","0","3290","30.2"
"27609000","0","3290","30.6"
"27819000","0","3290","31.0"
"28029000","0","3290","31.0"
"28239000","0","3290","31.4"
"28704000","0","3290","31.7"
"28914000","0","3291","32.1"
"29124000","0","3290","32.1"
"29334000","0","3290","32.5"
"29544000","0","3291","32.9"
"30008000","0","3290","33.3"
"30217000","0","3291","33.7"
"30426000","0","3290","33.7"
"30635000","0","3290","34.0"
"30844000","0","3291","34.0"
"31309000","0","3290","34.8"
"31519000","0","3290","34.8"
"31727000","0","3291","35.2"
"31938000","0","3290","35.2"
"32148000","0","3290","35.5"
"32618000","0","3290","35.9"
"32827000","0","3290","36.3"
"33037000","0","3291","36.7"
"33247000","0","3290","36.7"
"33457000","0","3290","37.1"
"33864000","0","3290","37.4"
"34131000","0","3290","37.8"
"34340000","0","3290","37.8"
"34550000","0","3290","38.2"
"34758000","0","3290","38.2"
"35165000","0","3290","39.0"
"35432000","0","3290","39.0"
"35641000","0","3290","39.3"
"35851000","0","3290","39.7"
"36060000","0","3290","39.7"
"36467000","0","3291","40.1"
"36735000","0","3291","40.5"
"36945000","0","3291","40.9"
"37153000","0","3291","40.9"
"37361000","0","3290","41.2"
"37768000","0","3290","41.6"
"38035000","0","3290","42.0"
"38244000","0","3290","42.0"
"38454000","0","3290","42.4"
"38664000","0","3290","42.4"
"39072000","0","3290","42.7"
"39339000","0","3290","43.1"
"39549000","0","3290","43.5"
"39758000","0","3290","43.5"
"39968000","0","3290","43.9"
"40376000","0","3290","44.2"
"40642000","0","3290","44.6"
"40851000","0","3290","44.6"
"41060000","0","3290","45.0"
"41270000","0","3290","45.0"
"41677000","0","3290","45.8"
"41944000","0","3289","45.8"
"42154000","0","3290","46.1"
"42364000","0","3289","46.5"
"42578000","0","3289","46.5"
"42985000","0","3290","46.9"
"43253000","0","3289","47.3"
"43463000","323000","3290","47.7"
"43673000","323000","3290","47.7"
"43883000","323000","3290","48.0"
"44290000","323000","3290","48.4"
"44558000","323000","3290","48.8"
"44767000","323000","3290","48.8"
"44977000","323000","3290","49.2"
"45187000","323000","3290","49.2"
"45594000","323000","3290","49.9"
"45861000","323000","3289","49.9"
"46070000","323000","3290","50.3"
"46280000","323000","3290","50.7"
