Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3308","1.1"
"268000","0","3294","1.5"
"476000","0","3286","1.5"
"686000","0","3291","1.8"
"896000","0","3289","2.2"
"1303000","0","3287","2.6"
"1570000","0","3289","2.6"
"1780000","0","3288","3.0"
"1991000","0","3291","3.3"
"2201000","0","3290","3.3"
"2608000","0","3291","3.7"
"2876000","0","3290","4.1"
"3086000","0","3292","4.5"
"3294000","0","3291","4.5"
"3504000","0","3292","4.8"
"3912000","0","3291","5.2"
"4179000","0","3290","5.6"
"4388000","0","3291","5.6"
"4603000","0","3291","6.0"
"4813000","0","3291","6.0"
"5221000","0","3291","6.7"
"5488000","0","3290","6.7"
"5698000","0","3291","7.1"
"5908000","0","3290","7.1"
"6118000","0","3291","7.5"
"6526000","0","3290","7.9"
"6793000","0","3291","8.2"
"7002000","0","3291","8.2"
"7212000","0","3290","8.6"
"7421000","0","3291","9.0"
"7828000","0","3290","9.4"
"8096000","0","3290","9.4"
"8305000","0","3290","9.7"
"8515000","0","3290","10.1"
"8725000","0","3290","10.1"
"9132000","0","3290","10.5"
"9399000","0","3290","10.9"
"9609000","0","3290","11.3"
"9817000","0","3290","11.3"
"10027000","0","3291","11.6"
"10435000","0","3290","12.0"
"10702000","0","3290","12.0"
"10911000","0","3290","12.4"
"11121000","0","3290","12.8"
"11330000","0","3290","12.8"
"11737000","0","3290","13.1"
"12004000","0","3290","13.5"
"12215000","0","3290","13.5"
"12424000","0","3290","13.9"
"12632000","0","3290","14.3"
"13097000","0","3290","14.6"
"13307000","0","3290","14.6"
"13516000","0","3290","15.0"
"13726000","0","3290","15.4"
"13936000","0","3290","15.4"
"14343000","0","3291","15.8"
"14616000","0","3290","16.1"
"14825000","0","3290","16.1"
"15034000","0","3290","16.5"
"15244000","0","3290","16.9"
"15708000","0","3289","17.3"
"15918000","0","3290","17.3"
"16128000","0","3289","17.6"
"16337000","0","3289","18.0"
"16546000","0","3289","18.0"
"16954000","0","3289","18.4"
"17221000","0","3290","18.8"
"17432000","0","3289","18.8"
"17641000","0","3289","19.2"
"17850000","0","3289","19.5"
"18316000","0","3289","19.9"
"18525000","0","3289","20.3"
"18734000","0","3289","20.3"
"18944000","0","3289","20.7"
"19153000","0","3289","20.7"
"19617000","0","3289","21.4"
"19827000","0","3289","21.4"
"20037000","0","3289","21.8"
"20247000","0","3289","21.8"
"20456000","0","3289","22.2"
"20864000","0","3289","22.5"
"21130000","0","3289","22.9"
"21339000","0","3289","22.9"
"21550000","0","3289","23.3"
"21760000","0","3290","23.7"
"22223000","0","3290","24.1"
"22432000","0","3289","24.1"
"22642000","0","3289","24.4"
"22851000","0","3289","24.8"
"23061000","0","3289","24.8"
"23527000","0","3289","25.2"
"23736000","0","3289","25.6"
"23947000","0","3289","25.9"
"24155000","0","3289","25.9"
"24366000","0","3290","26.3"
"24779000","0","3290","26.7"
"25046000","0","3289","27.1"
"25255000","0","3289","27.1"
"25464000","0","3289","27.5"
"25674000","0","3289","27.5"
"26138000","0","3289","28.2"
"26346000","0","3289","28.2"
"26556000","0","3289","28.6"
"26765000","0","3289","28.6"
"26975000","0","3289","29.0"
"27382000","0","3289","29.3"
"27649000","0","3289","29.7"
"27859000","0","3289","29.7"
"28069000","0","3290","30.1"
"28279000","0","3289","30.1"
"28745000","0","3290","30.5"
"28954000","0","3290","30.8"
"29164000","0","3290","31.2"
"29373000","0","3290","31.2"
"29583000","0","3290","31.6"
"29989000","0","3290","32.0"
"30256000","0","3290","32.0"
"30466000","0","3290","32.3"
"30675000","0","3290","32.7"
"30885000","0","3290","32.7"
"31349000","0","3290","33.1"
"31559000","0","3290","33.5"
"31768000","0","3290","33.9"
"31978000","0","3289","33.9"
"32186000","0","3290","34.2"
"32652000","0","3290","34.6"
"32861000","0","3290","34.6"
"33071000","0","3290","35.0"
"33281000","0","3290","35.4"
"33490000","0","3289","35.4"
"33897000","0","3289","35.7"
"34165000","0","3289","36.1"
"34375000","0","3290","36.5"
"34590000","0","3290","36.5"
"34800000","0","3290","36.9"
