Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3283","2.3"
"266000","0","3278","2.6"
"475000","0","3287","3.0"
"685000","0","3285","3.4"
"895000","0","3290","3.8"
"1295000","0","3288","4.6"
"1569000","0","3286","5.0"
"1779000","0","3288","5.3"
"1988000","0","3287","5.7"
"2198000","0","3289","6.1"
"2606000","0","3289","6.9"
"2873000","0","3287","7.3"
"3081000","0","3289","7.7"
"3291000","0","3288","8.0"
"3501000","0","3289","8.4"
"3908000","0","3288","9.2"
"4174000","0","3287","9.6"
"4384000","0","3288","10.0"
"4594000","0","3288","10.4"
"4804000","0","3289","10.7"
"5216000","0","3288","11.5"
"5483000","0","3289","11.9"
"5693000","0","3288","12.3"
"5903000","0","3289","12.7"
"6112000","0","3288","13.1"
"6520000","0","3289","13.8"
"6788000","0","3289","14.2"
"6997000","0","3288","14.6"
"7207000","0","3289","15.0"
"7416000","0","3289","15.4"
"7823000","0","3289","16.1"
"8090000","0","3289","16.9"
"8300000","0","3289","17.3"
"8509000","0","3289","17.7"
"8719000","0","3289","18.1"
"9131000","0","3289","18.5"
"9399000","0","3289","19.2"
"9609000","0","3289","19.6"
"9819000","0","3289","20.0"
"10029000","0","3289","20.4"
"10436000","0","3289","21.2"
"10703000","0","3289","21.6"
"10911000","0","3289","21.9"
"11120000","0","3289","22.3"
"11330000","0","3289","22.7"
"11737000","0","3289","23.5"
"12006000","0","3289","23.9"
"12216000","0","3289","24.3"
"12425000","0","3289","24.6"
"12635000","0","3289","25.0"
"13043000","0","3290","25.8"
"13311000","0","3290","26.2"
"13521000","0","3290","26.6"
"13731000","0","3290","27.0"
"13941000","0","3290","27.3"
"14349000","0","3290","28.1"
"14616000","0","3290","28.5"
"14825000","0","3290","28.9"
"15041000","0","3290","29.3"
"15251000","0","3290","29.7"
"15658000","0","3290","30.4"
"15926000","0","3290","30.8"
"16136000","0","3290","31.2"
"16346000","0","3290","31.6"
"16555000","0","3290","32.0"
"16962000","0","3290","32.7"
"17230000","0","3290","33.1"
"17439000","0","3290","33.5"
"17649000","0","3290","33.9"
"17858000","0","3290","34.3"
"18266000","0","3290","35.1"
"18532000","0","3290","35.4"
"18741000","0","3290","35.8"
"18952000","0","3290","36.2"
"19161000","0","3290","36.6"
"19626000","0","3290","37.4"
"19836000","0","3290","37.8"
"20045000","0","3290","38.1"
"20255000","0","3289","38.5"
"20465000","0","3289","38.9"
"20872000","0","3290","39.7"
"21139000","0","3289","40.5"
"21349000","0","3289","40.5"
"21559000","0","3290","40.8"
"21767000","0","3290","41.2"
"22175000","0","3289","42.0"
"22442000","0","3290","42.8"
"22653000","0","3289","43.2"
"22862000","0","3289","43.6"
"23071000","0","3290","43.9"
"23478000","0","3289","44.3"
"23746000","0","3289","45.1"
"23955000","0","3290","45.5"
"24165000","0","3289","45.9"
"24374000","0","3289","46.3"
"24782000","0","3290","47.0"
"25055000","0","3289","47.4"
"25263000","0","3289","47.8"
"25472000","0","3289","48.2"
"25682000","545900","3289","48.6"
"26088000","545900","3289","49.3"
"26355000","545900","3289","49.7"
"26565000","545900","3289","50.1"
"26775000","545900","3289","50.5"
"26985000","545900","3289","50.9"
"27392000","545900","3289","51.7"
"27660000","545900","3289","52.0"
"27870000","545900","3289","52.4"
"28080000","545900","3289","52.8"
"28290000","545900","3289","53.2"
"28755000","545900","3289","54.0"
"28964000","545900","3289","54.4"
"29174000","545900","3289","54.7"
"29383000","545900","3289","55.1"
"29593000","545900","3289","55.5"
"30058000","545900","3289","56.3"
"30268000","545900","3289","56.7"
"30477000","545900","3289","57.1"
"30687000","545900","3289","57.4"
"30896000","545900","3289","57.8"
"31304000","545900","3289","58.6"
"31571000","545900","3290","59.0"
"31780000","545900","3290","59.4"
"31990000","545900","3290","59.8"
