Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3276","1.1"
"268000","0","3290","1.1"
"477000","0","3287","1.4"
"686000","0","3283","1.4"
"895000","0","3288","1.8"
"1303000","0","3287","2.2"
"1569000","0","3285","2.2"
"1779000","0","3287","2.6"
"1989000","0","3286","2.6"
"2199000","0","3289","3.0"
"2664000","0","3288","3.3"
"2872000","0","3286","3.3"
"3087000","0","3288","3.7"
"3297000","0","3287","3.7"
"3507000","0","3289","4.1"
"3914000","0","3288","4.5"
"4181000","0","3287","4.5"
"4391000","0","3289","4.8"
"4601000","0","3288","4.8"
"4810000","0","3289","5.2"
"5218000","0","3289","5.6"
"5486000","0","3288","5.6"
"5695000","0","3289","6.0"
"5905000","0","3289","6.0"
"6113000","0","3288","6.3"
"6521000","0","3289","6.7"
"6788000","0","3289","6.7"
"6998000","0","3289","7.1"
"7209000","0","3289","7.1"
"7417000","0","3289","7.5"
"7824000","0","3290","7.5"
"8091000","0","3289","7.8"
"8299000","0","3289","8.2"
"8508000","0","3289","8.2"
"8718000","0","3289","8.6"
"9126000","0","3289","8.6"
"9393000","0","3289","8.9"
"9603000","0","3289","9.3"
"9813000","0","3289","9.3"
"10021000","0","3289","9.7"
"10428000","0","3289","9.7"
"10696000","0","3289","10.1"
"10906000","0","3289","10.5"
"11116000","0","3289","10.5"
"11324000","0","3289","10.8"
"11732000","0","3289","10.8"
"12000000","0","3289","11.2"
"12210000","0","3289","11.6"
"12418000","0","3289","11.6"
"12627000","0","3289","11.6"
"13098000","0","3290","12.3"
"13309000","0","3289","12.3"
"13519000","0","3290","12.7"
"13728000","0","3290","12.7"
"13936000","0","3289","12.7"
"14400000","0","3290","13.5"
"14609000","0","3290","13.5"
"14819000","0","3290","13.5"
"15029000","0","3290","13.8"
"15239000","0","3289","13.8"
"15704000","0","3290","14.2"
"15914000","0","3290","14.6"
"16123000","0","3289","14.6"
"16333000","0","3290","14.9"
"16543000","0","3289","14.9"
"17008000","0","3290","15.3"
"17217000","0","3290","15.7"
"17427000","0","3290","15.7"
"17636000","0","3290","16.1"
"17845000","0","3289","16.1"
"18310000","0","3289","16.4"
"18520000","0","3290","16.8"
"18730000","0","3290","16.8"
"18940000","0","3290","17.2"
"19148000","0","3289","17.2"
"19555000","0","3289","17.6"
"19822000","0","3289","17.9"
"20031000","0","3289","17.9"
"20240000","0","3289","18.3"
"20450000","0","3289","18.3"
"20858000","0","3289","18.7"
"21126000","0","3289","19.1"
"21335000","0","3289","19.1"
"21545000","0","3289","19.5"
"21754000","0","3289","19.5"
"22162000","0","3289","19.8"
"22430000","0","3290","20.2"
"22639000","0","3289","20.2"
"22849000","0","3289","20.6"
"23064000","0","3290","20.6"
"23470000","0","3289","20.9"
"23738000","0","3290","21.3"
"23948000","0","3289","21.3"
"24156000","0","3289","21.7"
"24370000","0","3289","21.7"
"24777000","0","3289","22.1"
"25044000","0","3289","22.5"
"25253000","0","3289","22.5"
"25464000","0","3289","22.5"
"25673000","0","3289","22.8"
"26080000","0","3289","23.2"
"26348000","0","3289","23.6"
"26558000","0","3288","23.6"
"26768000","0","3289","23.6"
"26977000","0","3289","23.9"
"27384000","0","3288","24.3"
"27651000","0","3289","24.3"
"27861000","0","3289","24.7"
"28071000","0","3288","24.7"
"28280000","0","3289","25.1"
"28687000","0","3288","25.4"
"28952000","0","3288","25.4"
"29162000","0","3289","25.8"
"29372000","0","3288","25.8"
"29582000","0","3289","26.2"
"29989000","0","3288","26.6"
"30256000","0","3288","26.6"
"30465000","0","3288","26.9"
"30675000","0","3288","26.9"
"30885000","0","3289","27.3"
"31292000","0","3289","27.7"
"31560000","0","3288","27.7"
"31769000","0","3288","28.1"
"31978000","0","3288","28.1"
"32188000","0","3289","28.4"
"32595000","0","3289","28.8"
"32862000","0","3288","28.8"
"33078000","0","3289","29.2"
"33288000","0","3288","29.2"
"33497000","0","3289","29.6"
"33905000","0","3289","29.9"
"34172000","0","3288","29.9"
"34382000","0","3289","30.3"
"34592000","0","3288","30.3"
"34802000","0","3289","30.7"
"35267000","0","3289","31.1"
"35477000","0","3288","31.1"
"35686000","0","3289","31.4"
"35896000","0","3289","31.4"
"36106000","0","3289","31.8"
"36514000","0","3289","32.2"
"36782000","0","3289","32.2"
"36992000","0","3289","32.6"
"37201000","0","3289","32.6"
"37411000","0","3289","32.9"
"37818000","0","3289","32.9"
"38086000","0","3289","33.3"
"38296000","0","3289","33.7"
"38506000","0","3289","33.7"
"38715000","0","3290","33.7"
"39123000","0","3289","34.1"
"39392000","0","3289","34.4"
"39600000","0","3289","34.8"
"39809000","0","3289","34.8"
"40019000","0","3289","34.8"
"40426000","0","3290","35.2"
"40694000","0","3289","35.6"
"40903000","0","3289","35.6"
"41113000","0","3290","35.9"
"41323000","0","3289","35.9"
"41731000","0","3290","36.3"
"41998000","0","3290","36.7"
"42208000","0","3290","36.7"
"42417000","0","3290","37.1"
"42626000","0","3289","37.1"
"43034000","0","3289","37.4"
"43306000","0","3290","37.8"
"43515000","0","3289","37.8"
"43725000","0","3290","38.2"
"43935000","0","3289","38.2"
"44342000","0","3289","38.6"
"44610000","0","3290","38.9"
"44819000","0","3289","38.9"
"45029000","0","3290","39.3"
"45239000","0","3289","39.3"
"45646000","0","3289","39.7"
"45912000","0","3290","40.1"
"46122000","0","3289","40.1"
"46331000","0","3289","40.4"
"46542000","0","3289","40.4"
"46949000","0","3289","40.8"
"47217000","0","3290","41.2"
"47425000","0","3289","41.2"
"47635000","0","3289","41.6"
"47845000","0","3289","41.6"
"48253000","0","3289","41.9"
"48520000","0","3289","42.3"
"48730000","0","3289","42.3"
"48939000","0","3289","42.7"
"49149000","0","3289","42.7"
"49557000","0","3289","43.1"
"49824000","0","3289","43.4"
"50033000","0","3288","43.4"
"50243000","0","3289","43.8"
"50453000","0","3288","43.8"
"50860000","0","3289","44.2"
"51128000","0","3289","44.6"
"51338000","0","3288","44.6"
"51548000","0","3289","44.9"
"51758000","0","3289","44.9"
"52224000","0","3289","45.3"
"52434000","0","3289","45.7"
"52643000","0","3289","45.7"
"52853000","0","3289","45.7"
"53069000","0","3289","46.1"
"53475000","0","3289","46.4"
"53742000","0","3289","46.4"
"53952000","0","3289","46.8"
"54161000","0","3289","46.8"
"54370000","0","3289","47.2"
"54777000","0","3289","47.6"
"55045000","0","3289","47.6"
"55254000","257100","3289","47.9"
"55463000","257100","3288","47.9"
"55672000","257100","3289","48.3"
"56080000","257100","3289","48.7"
"56347000","257100","3289","48.7"
"56556000","257100","3289","49.1"
"56766000","257100","3289","49.1"
"56976000","257100","3289","49.4"
"57384000","257100","3289","49.8"
"57651000","257100","3289","49.8"
"57861000","257100","3289","50.2"
"58071000","257100","3289","50.2"
"58281000","257100","3290","50.6"
"58746000","257100","3289","50.9"
"58955000","257100","3289","50.9"
"59164000","257100","3290","51.3"
"59375000","257100","3289","51.3"
"59585000","257100","3290","51.7"
"59992000","257100","3289","52.1"
"60259000","257100","3289","52.1"
"60469000","257100","3290","52.4"
"60679000","257100","3289","52.4"
"60888000","257100","3290","52.8"
"61354000","257100","3289","53.2"
"61564000","257100","3289","53.2"
"61772000","257100","3290","53.6"
"61983000","257100","3289","53.6"
"62193000","257100","3290","53.9"
"62599000","257100","3290","54.3"
"62866000","257100","3289","54.3"
"63082000","257100","3290","54.7"
"63291000","257100","3290","54.7"
"63502000","257100","3290","55.1"
"63908000","257100","3290","55.4"
"64175000","257100","3290","55.4"
"64384000","257100","3290","55.8"
"64594000","257100","3290","55.8"
"64804000","257100","3290","56.2"
"65212000","257100","3290","56.2"
"65479000","257100","3290","56.6"
"65688000","257100","3290","56.9"
"65898000","257100","3290","56.9"
"66108000","257100","3290","57.3"
"66512000","257100","3291","57.3"
"66787000","257100","3290","57.7"
"66998000","257100","3290","58.1"
"67207000","257100","3291","58.1"
"67416000","257100","3291","58.1"
"67882000","257100","3291","58.4"
"68091000","257100","3291","58.8"
"68301000","257100","3291","58.8"
"68511000","257100","3291","59.2"
"68721000","257100","3291","59.2"
"69129000","257100","3291","59.5"
"69396000","257100","3291","59.9"
"69606000","257100","3291","59.9"
"69816000","257100","3291","60.3"
"70026000","257100","3291","60.3"
"70433000","257100","3291","60.7"
"70701000","257100","3291","61.1"
"70909000","257100","3291","61.1"
"71118000","257100","3291","61.4"
"71328000","257100","3291","61.4"
"71736000","257100","3291","61.8"
"72003000","257100","3291","62.2"
"72211000","257100","3290","62.2"
"72420000","257100","3291","62.6"
"72630000","257100","3290","62.6"
"73043000","257100","3291","62.9"
"73311000","257100","3291","63.3"
"73520000","257100","3290","63.3"
"73730000","257100","3291","63.7"
"73940000","257100","3290","63.7"
"74348000","257100","3291","64.1"
"74615000","257100","3291","64.4"
