Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3305","1.1"
"209000","0","3293","1.5"
"417000","0","3285","1.5"
"626000","0","3291","1.8"
"835000","0","3289","1.8"
"1235000","0","3292","2.2"
"1454000","0","3291","2.6"
"1664000","0","3289","2.6"
"1872000","0","3291","3.0"
"2082000","0","3290","3.0"
"2645000","0","3288","3.3"
"2853000","0","3290","3.7"
"3064000","0","3289","3.7"
"3274000","0","3291","4.1"
"3484000","0","3290","4.1"
"3891000","0","3291","4.5"
"4160000","0","3290","4.8"
"4368000","0","3289","4.8"
"4578000","0","3290","5.2"
"4789000","0","3290","5.2"
"5196000","0","3291","5.6"
"5464000","0","3290","6.0"
"5673000","0","3289","6.0"
"5882000","0","3290","6.3"
"6092000","0","3290","6.3"
"6500000","0","3290","6.7"
"6767000","0","3290","7.1"
"6976000","0","3289","7.1"
"7186000","0","3290","7.5"
"7396000","0","3290","7.5"
"7804000","0","3290","7.8"
"8072000","0","3290","8.2"
"8282000","0","3290","8.2"
"8491000","0","3290","8.6"
"8701000","0","3290","8.6"
"9107000","0","3289","9.0"
"9374000","0","3290","9.4"
"9584000","0","3290","9.4"
"9792000","0","3289","9.7"
"10001000","0","3290","9.7"
"10467000","0","3289","10.1"
"10676000","0","3290","10.5"
"10886000","0","3290","10.5"
"11096000","0","3290","10.9"
"11306000","0","3290","10.9"
"11770000","0","3290","11.2"
"11978000","0","3290","11.6"
"12194000","0","3290","11.6"
"12403000","0","3290","11.6"
"12612000","0","3289","12.0"
"13018000","0","3289","12.3"
"13287000","0","3289","12.3"
"13497000","0","3290","12.7"
"13706000","0","3289","12.7"
"13916000","0","3289","13.1"
"14323000","0","3289","13.5"
"14591000","0","3289","13.5"
"14801000","0","3290","13.8"
"15011000","0","3289","13.8"
"15220000","0","3290","14.2"
"15628000","0","3290","14.6"
"15895000","0","3289","14.6"
"16104000","0","3290","15.0"
"16314000","0","3289","15.0"
"16524000","0","3290","15.4"
"16931000","0","3289","15.7"
"17199000","0","3289","15.7"
"17409000","0","3290","16.1"
"17619000","0","3289","16.1"
"17829000","0","3290","16.5"
"18236000","0","3289","16.9"
"18503000","0","3289","16.9"
"18713000","0","3290","17.2"
"18923000","0","3289","17.2"
"19133000","0","3290","17.6"
"19540000","0","3290","18.0"
"19807000","0","3289","18.0"
"20017000","0","3290","18.4"
"20227000","0","3289","18.4"
"20437000","0","3290","18.7"
"20844000","0","3289","19.1"
"21111000","0","3289","19.1"
"21320000","0","3290","19.5"
"21530000","0","3289","19.5"
"21740000","0","3290","19.9"
"22153000","0","3290","20.2"
"22420000","0","3289","20.2"
"22630000","0","3290","20.6"
"22841000","0","3290","20.6"
"23050000","0","3290","21.0"
"23458000","0","3290","21.4"
"23725000","0","3290","21.4"
"23935000","0","3290","21.7"
"24145000","0","3289","21.7"
"24353000","0","3289","22.1"
"24765000","0","3290","22.5"
"25032000","0","3289","22.5"
"25241000","0","3289","22.9"
"25450000","0","3290","22.9"
"25660000","0","3290","23.2"
"26067000","0","3289","23.6"
"26334000","0","3290","23.6"
"26544000","0","3290","24.0"
"26753000","0","3289","24.0"
"26962000","0","3290","24.4"
"27369000","0","3289","24.4"
"27636000","0","3289","24.7"
"27846000","0","3289","25.1"
"28056000","0","3290","25.1"
"28264000","0","3289","25.5"
"28672000","0","3289","25.5"
"28940000","0","3290","25.9"
"29149000","0","3289","26.2"
"29358000","0","3290","26.2"
"29569000","0","3289","26.2"
"29975000","0","3289","26.6"
"30242000","0","3289","27.0"
"30451000","0","3289","27.0"
"30661000","0","3289","27.4"
"30871000","0","3289","27.4"
"31278000","0","3289","27.7"
"31545000","0","3289","28.1"
"31755000","0","3289","28.1"
"31965000","0","3289","28.5"
"32181000","0","3289","28.5"
"32587000","0","3289","28.9"
"32854000","0","3289","29.2"
"33064000","0","3289","29.2"
"33274000","0","3289","29.6"
"33482000","0","3288","29.6"
"33889000","0","3289","30.0"
"34156000","0","3289","30.4"
"34366000","0","3289","30.8"
"34576000","0","3289","30.8"
"34784000","0","3288","30.8"
"35190000","0","3288","31.1"
"35457000","0","3289","31.5"
"35666000","0","3288","31.9"
"35875000","0","3288","31.9"
"36085000","0","3288","31.9"
"36494000","0","3288","32.2"
"36761000","0","3289","32.6"
"36970000","0","3288","32.6"
"37180000","0","3288","33.0"
"37390000","0","3289","33.0"
"37797000","0","3288","33.4"
"38065000","0","3289","33.7"
"38275000","0","3289","33.7"
"38485000","0","3289","34.1"
"38695000","0","3288","34.1"
"39102000","0","3289","34.5"
"39370000","0","3288","34.9"
"39580000","0","3289","34.9"
"39789000","0","3289","35.3"
"39999000","0","3289","35.3"
"40406000","0","3289","35.6"
"40673000","0","3289","36.0"
"40883000","0","3289","36.0"
"41093000","0","3289","36.4"
"41303000","0","3289","36.4"
"41710000","0","3289","36.7"
"41978000","0","3289","37.1"
"42192000","0","3289","37.1"
"42401000","0","3289","37.5"
"42611000","0","3289","37.5"
"43018000","0","3290","37.9"
"43285000","0","3289","38.3"
"43493000","0","3289","38.3"
"43703000","0","3289","38.6"
"43912000","0","3289","38.6"
"44319000","0","3290","39.0"
"44586000","0","3289","39.4"
"44796000","0","3289","39.4"
"45006000","0","3289","39.8"
"45216000","0","3289","39.8"
"45623000","0","3289","40.1"
"45891000","0","3289","40.5"
"46100000","0","3288","40.5"
"46309000","0","3289","40.9"
"46519000","0","3289","40.9"
"46927000","0","3289","41.3"
"47195000","0","3289","41.6"
"47406000","0","3289","41.6"
"47616000","0","3289","42.0"
"47825000","0","3289","42.0"
"48232000","0","3290","42.4"
