Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3284","1.1"
"268000","0","3279","1.1"
"478000","0","3289","1.4"
"688000","0","3286","1.4"
"898000","0","3291","1.8"
"1305000","0","3290","2.2"
"1572000","0","3287","2.2"
"1782000","0","3290","2.6"
"1992000","0","3289","2.6"
"2200000","0","3287","3.0"
"2607000","0","3289","3.0"
"2876000","0","3288","3.3"
"3084000","0","3287","3.7"
"3294000","0","3289","3.7"
"3504000","0","3289","3.7"
"3911000","0","3288","4.1"
"4177000","0","3288","4.4"
"4388000","0","3288","4.4"
"4603000","0","3288","4.8"
"4812000","0","3289","4.8"
"5220000","0","3288","5.2"
"5488000","0","3289","5.6"
"5697000","0","3288","5.6"
"5907000","0","3289","5.9"
"6118000","0","3289","5.9"
"6583000","0","3289","6.3"
"6793000","0","3289","6.7"
"7001000","0","3288","6.7"
"7211000","0","3289","7.1"
"7421000","0","3289","7.1"
"7827000","0","3289","7.4"
"8095000","0","3289","7.8"
"8305000","0","3289","7.8"
"8515000","0","3289","8.2"
"8723000","0","3288","8.2"
"9130000","0","3289","8.6"
"9399000","0","3289","8.9"
"9607000","0","3288","8.9"
"9816000","0","3289","9.3"
"10026000","0","3288","9.3"
"10433000","0","3289","9.7"
"10700000","0","3288","10.1"
"10908000","0","3288","10.1"
"11118000","0","3288","10.4"
"11328000","0","3288","10.4"
"11735000","0","3289","10.8"
"12002000","0","3288","11.2"
"12211000","0","3288","11.2"
"12421000","0","3288","11.6"
"12631000","0","3288","11.6"
"13095000","0","3289","11.9"
"13306000","0","3289","12.3"
"13514000","0","3288","12.3"
"13723000","0","3289","12.7"
"13934000","0","3288","12.7"
"14340000","0","3288","13.1"
"14613000","0","3288","13.4"
"14821000","0","3288","13.4"
"15031000","0","3288","13.8"
"15241000","0","3288","13.8"
"15649000","0","3288","14.2"
"15916000","0","3288","14.6"
"16124000","0","3288","14.6"
"16334000","0","3288","14.9"
"16544000","0","3288","14.9"
"16951000","0","3289","15.3"
"17219000","0","3288","15.7"
"17429000","0","3288","15.7"
"17639000","0","3289","16.1"
"17849000","0","3288","16.1"
"18256000","0","3289","16.4"
"18524000","0","3288","16.8"
"18732000","0","3288","16.8"
"18942000","0","3288","17.2"
"19152000","0","3288","17.2"
"19559000","0","3288","17.6"
"19827000","0","3288","17.9"
"20036000","0","3288","17.9"
"20246000","0","3288","18.3"
"20456000","0","3288","18.3"
