Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3303","1.1"
"267000","0","3291","1.5"
"477000","0","3298","1.8"
"686000","0","3293","1.8"
"896000","0","3297","2.2"
"1303000","0","3294","2.6"
"1571000","0","3291","2.6"
"1780000","0","3293","3.0"
"1989000","0","3291","3.3"
"2199000","0","3289","3.3"
"2606000","0","3291","3.7"
"2873000","0","3290","4.1"
"3082000","0","3291","4.5"
"3291000","0","3291","4.5"
"3499000","0","3290","4.8"
"3898000","0","3291","5.2"
"4179000","0","3290","5.2"
"4389000","0","3289","5.6"
"4598000","0","3290","6.0"
"4808000","0","3290","6.0"
"5216000","0","3291","6.3"
"5483000","0","3290","6.7"
"5693000","0","3291","7.1"
"5902000","0","3291","7.1"
"6112000","0","3291","7.5"
"6519000","0","3291","7.9"
"6790000","0","3290","8.2"
"6999000","0","3291","8.2"
"7209000","0","3290","8.6"
"7418000","0","3290","8.6"
"7824000","0","3290","9.4"
"8092000","0","3290","9.4"
"8302000","0","3290","9.7"
"8512000","0","3290","9.7"
"8722000","0","3290","10.1"
"9129000","0","3290","10.5"
"9397000","0","3290","10.9"
"9607000","0","3291","11.3"
"9815000","0","3290","11.3"
"10024000","0","3290","11.6"
"10431000","0","3290","12.0"
"10698000","0","3290","12.4"
"10908000","0","3290","12.4"
"11117000","0","3290","12.8"
"11327000","0","3290","12.8"
"11792000","0","3290","13.5"
"12002000","0","3290","13.5"
"12212000","0","3291","13.9"
"12421000","0","3290","13.9"
"12631000","0","3291","14.3"
"13095000","0","3290","14.6"
"13303000","0","3290","15.0"
"13513000","0","3290","15.0"
"13722000","0","3290","15.4"
"13936000","0","3289","15.4"
"14343000","0","3290","15.8"
"14611000","0","3290","16.1"
"14822000","0","3290","16.5"
"15030000","0","3290","16.5"
"15241000","0","3291","16.9"
"15705000","0","3290","17.3"
"15913000","0","3290","17.7"
"16122000","0","3290","17.7"
"16332000","0","3290","18.0"
"16542000","0","3290","18.0"
"16949000","0","3290","18.4"
"17217000","0","3290","18.8"
"17426000","0","3290","19.2"
"17635000","0","3290","19.2"
"17845000","0","3290","19.5"
"18252000","0","3289","19.9"
"18519000","0","3290","19.9"
"18729000","0","3289","20.3"
"18939000","0","3290","20.3"
"19148000","0","3289","20.7"
"19554000","0","3289","21.0"
"19822000","0","3290","21.4"
"20032000","0","3289","21.4"
"20241000","0","3290","21.8"
"20451000","0","3290","22.2"
"20858000","0","3289","22.5"
"21125000","0","3290","22.5"
"21335000","0","3289","22.9"
"21543000","0","3289","23.3"
"21753000","0","3290","23.3"
"22218000","0","3289","23.7"
"22428000","0","3290","24.0"
"22638000","0","3289","24.4"
"22848000","0","3289","24.4"
"23056000","0","3290","24.8"
"23521000","0","3289","25.2"
"23729000","0","3289","25.6"
"23944000","0","3289","25.6"
"24154000","0","3289","25.9"
"24362000","0","3289","25.9"
"24769000","0","3289","26.7"
"25038000","0","3289","26.7"
"25248000","0","3289","27.1"
"25457000","0","3289","27.1"
"25667000","0","3288","27.4"
"26074000","0","3289","27.8"
"26341000","0","3289","28.2"
"26550000","0","3288","28.6"
"26759000","0","3289","28.6"
"26968000","0","3289","29.0"
"27376000","0","3288","29.3"
"27643000","0","3289","29.7"
"27854000","0","3288","29.7"
"28063000","0","3289","30.1"
"28273000","0","3288","30.1"
"28681000","0","3289","30.5"
"28948000","0","3289","30.8"
"29159000","0","3289","31.2"
"29368000","0","3289","31.2"
"29578000","0","3290","31.6"
"29986000","0","3289","32.0"
"30254000","0","3289","32.4"
"30463000","0","3290","32.4"
"30673000","0","3289","32.7"
"30882000","0","3289","32.7"
"31289000","0","3289","33.1"
"31557000","0","3289","33.5"
"31766000","0","3289","33.9"
"31975000","0","3289","33.9"
"32185000","0","3289","34.2"
"32593000","0","3290","34.6"
"32860000","0","3289","35.0"
"33070000","0","3290","35.0"
"33280000","0","3289","35.4"
"33489000","0","3289","35.4"
"33896000","0","3290","35.7"
"34170000","0","3289","36.1"
"34380000","0","3290","36.5"
"34590000","0","3290","36.5"
"34799000","0","3290","36.9"
"35264000","0","3290","37.2"
"35474000","0","3290","37.2"
"35683000","0","3290","37.6"
"35893000","0","3290","38.0"
"36103000","0","3290","38.0"
"36510000","0","3290","38.4"
"36777000","0","3290","38.7"
"36986000","0","3290","38.7"
"37196000","0","3290","39.1"
"37405000","0","3290","39.5"
"37812000","0","3290","39.9"
"38079000","0","3290","39.9"
"38289000","0","3290","40.2"
"38499000","0","3290","40.6"
"38709000","0","3290","40.6"
"39116000","0","3290","41.0"
"39383000","0","3290","41.4"
"39592000","0","3291","41.8"
"39802000","0","3290","41.8"
"40012000","0","3291","42.1"
"40478000","0","3291","42.5"
"40686000","0","3290","42.9"
"40896000","0","3291","42.9"
"41105000","0","3290","43.3"
"41313000","0","3290","43.3"
"41720000","0","3290","44.0"
"41988000","0","3290","44.0"
"42196000","0","3289","44.4"
"42406000","0","3290","44.4"
"42616000","0","3289","44.8"
"43024000","0","3290","45.1"
"43292000","0","3290","45.5"
"43501000","0","3289","45.9"
"43711000","0","3290","45.9"
"43926000","0","3290","46.3"
"44389000","0","3289","46.7"
"44599000","0","3290","47.0"
"44808000","0","3289","47.0"
"45018000","0","3290","47.4"
"45228000","0","3289","47.4"
"45636000","0","3290","47.8"
"45904000","0","3290","48.2"
