Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3278","1.5"
"268000","0","3292","1.9"
"478000","0","3288","2.2"
"688000","0","3294","2.6"
"897000","0","3290","2.6"
"1362000","0","3294","3.4"
"1570000","0","3292","3.4"
"1780000","0","3294","3.8"
"1996000","0","3292","4.2"
"2206000","0","3295","4.2"
"2671000","0","3294","4.9"
"2881000","0","3292","5.3"
"3090000","0","3293","5.3"
"3301000","0","3292","5.7"
"3509000","0","3291","6.1"
"3973000","0","3292","6.4"
"4183000","0","3291","6.8"
"4391000","0","3290","6.8"
"4601000","0","3291","7.2"
"4811000","0","3290","7.6"
"5218000","0","3291","8.0"
"5486000","0","3290","8.4"
"5694000","0","3290","8.7"
"5904000","0","3290","8.7"
"6114000","0","3290","9.1"
"6522000","0","3291","9.5"
"6789000","0","3290","9.9"
"6999000","0","3290","10.3"
"7209000","0","3290","10.3"
"7419000","0","3290","10.6"
"7826000","0","3290","11.0"
"8095000","0","3290","11.4"
"8305000","0","3290","11.8"
"8515000","0","3290","12.2"
"8725000","0","3290","12.2"
"9132000","0","3290","12.5"
"9398000","0","3290","12.9"
"9608000","0","3290","13.3"
"9818000","0","3290","13.7"
"10027000","0","3290","13.7"
"10434000","0","3290","14.5"
"10702000","0","3290","14.5"
"10911000","0","3290","14.8"
"11121000","0","3290","15.2"
"11330000","0","3290","15.2"
"11738000","0","3290","16.0"
"12011000","0","3290","16.4"
"12220000","0","3289","16.4"
"12429000","0","3290","16.8"
"12640000","0","3290","17.1"
"13105000","0","3290","17.5"
"13314000","0","3290","17.9"
"13525000","0","3290","17.9"
"13735000","0","3290","18.3"
"13945000","0","3290","18.7"
"14352000","0","3289","19.0"
"14619000","0","3289","19.4"
"14829000","0","3289","19.4"
"15039000","0","3289","19.8"
"15248000","0","3289","20.2"
"15655000","0","3289","20.6"
"15922000","0","3289","20.9"
"16131000","0","3289","21.3"
"16341000","0","3289","21.3"
"16551000","0","3289","21.7"
"16959000","0","3289","22.1"
"17225000","0","3289","22.5"
"17434000","0","3290","22.9"
"17644000","0","3289","22.9"
"17853000","0","3290","23.2"
"18261000","0","3289","23.6"
"18564000","0","3289","24.0"
"18773000","0","3290","24.4"
"18984000","0","3290","24.8"
"19194000","0","3290","24.8"
"19601000","0","3290","25.5"
"19868000","0","3290","25.9"
"20078000","0","3290","25.9"
"20288000","0","3290","26.3"
"20497000","0","3290","26.7"
"20905000","0","3289","27.1"
"21172000","0","3290","27.4"
"21383000","0","3289","27.4"
"21593000","0","3290","27.8"
"21803000","0","3290","28.2"
"22215000","0","3289","28.6"
"22483000","0","3290","29.0"
"22693000","0","3289","29.0"
"22902000","0","3289","29.3"
"23112000","0","3290","29.7"
"23578000","0","3289","30.1"
"23788000","0","3290","30.5"
"23998000","0","3289","30.5"
