Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3275","1.1"
"215000","0","3289","1.1"
"425000","0","3286","1.4"
"635000","0","3291","1.4"
"849000","0","3289","1.8"
"1256000","0","3287","2.2"
"1523000","0","3290","2.2"
"1733000","0","3289","2.6"
"1943000","0","3287","2.6"
"2152000","0","3289","3.0"
"2618000","0","3288","3.3"
"2827000","0","3287","3.3"
"3036000","0","3288","3.7"
"3246000","0","3288","3.7"
"3456000","0","3289","4.1"
"3921000","0","3289","4.4"
"4131000","0","3288","4.4"
"4341000","0","3289","4.8"
"4551000","0","3289","4.8"
"4760000","0","3288","4.8"
"5168000","0","3289","5.2"
"5436000","0","3288","5.6"
"5646000","0","3289","5.6"
"5856000","0","3289","5.9"
"6066000","0","3289","5.9"
"6473000","0","3289","6.3"
"6741000","0","3290","6.7"
"6951000","0","3289","6.7"
"7160000","0","3290","7.1"
"7370000","0","3289","7.1"
"7778000","0","3290","7.4"
"8046000","0","3290","7.8"
"8255000","0","3289","7.8"
"8465000","0","3290","8.2"
"8675000","0","3289","8.2"
"9141000","0","3290","8.6"
"9351000","0","3290","8.9"
"9560000","0","3289","8.9"
"9769000","0","3290","9.3"
"9980000","0","3290","9.3"
"10392000","0","3289","9.7"
"10659000","0","3290","10.1"
"10869000","0","3289","10.1"
"11077000","0","3289","10.1"
"11287000","0","3289","10.4"
"11695000","0","3289","10.8"
"11960000","0","3289","10.8"
"12170000","0","3289","11.2"
"12380000","0","3289","11.2"
"12590000","0","3289","11.6"
"13056000","0","3290","11.9"
"13265000","0","3289","11.9"
"13475000","0","3289","12.3"
"13685000","0","3289","12.3"
"13895000","0","3290","12.7"
"14301000","0","3290","13.1"
"14568000","0","3289","13.1"
"14777000","0","3290","13.4"
"14988000","0","3290","13.4"
"15198000","0","3290","13.8"
"15662000","0","3290","14.2"
"15871000","0","3290","14.2"
"16081000","0","3290","14.6"
"16291000","0","3290","14.6"
"16499000","0","3289","14.6"
"16964000","0","3290","14.9"
"17174000","0","3290","15.3"
"17383000","0","3289","15.3"
"17592000","0","3289","15.7"
"17802000","0","3290","15.7"
"18267000","0","3290","16.0"
"18478000","0","3290","16.4"
"18686000","0","3289","16.4"
"18895000","0","3289","16.8"
"19105000","0","3289","16.8"
"19570000","0","3289","17.2"
"19781000","0","3289","17.6"
"19990000","0","3289","17.6"
"20204000","0","3289","17.9"
"20414000","0","3289","17.9"
"20878000","0","3288","18.3"
"21087000","0","3289","18.7"
"21297000","0","3289","18.7"
"21508000","0","3289","19.1"
"21716000","0","3289","19.1"
"22181000","0","3288","19.4"
"22389000","0","3289","19.4"
"22599000","0","3289","19.8"
"22808000","0","3288","19.8"
"23018000","0","3289","20.2"
"23483000","0","3289","20.5"
"23692000","0","3288","20.5"
"23901000","0","3289","20.9"
"24111000","0","3289","20.9"
"24321000","0","3289","21.3"
"24728000","0","3289","21.7"
"24995000","0","3289","21.7"
"25204000","0","3289","22.0"
"25414000","0","3289","22.0"
"25624000","0","3289","22.4"
"26089000","0","3289","22.8"
"26298000","0","3289","22.8"
"26508000","0","3289","23.2"
"26718000","0","3289","23.2"
"26928000","0","3289","23.5"
"27393000","0","3289","23.9"
"27603000","0","3289","23.9"
"27812000","0","3289","23.9"
"28021000","0","3289","24.3"
"28232000","0","3289","24.3"
"28696000","0","3289","24.6"
"28906000","0","3289","25.0"
"29116000","0","3289","25.0"
"29326000","0","3289","25.4"
"29536000","0","3290","25.4"
"30001000","0","3289","25.8"
"30216000","0","3289","26.2"
"30426000","0","3290","26.2"
"30635000","0","3290","26.5"
"30844000","0","3290","26.5"
"31310000","0","3290","26.9"
"31519000","0","3290","27.3"
"31729000","0","3290","27.3"
"31939000","0","3290","27.7"
"32149000","0","3290","27.7"
"32613000","0","3290","28.0"
"32822000","0","3290","28.4"
"33031000","0","3290","28.4"
"33241000","0","3290","28.8"
"33452000","0","3290","28.8"
"33858000","0","3290","29.2"
"34126000","0","3290","29.2"
"34336000","0","3290","29.5"
"34544000","0","3289","29.5"
"34753000","0","3289","29.9"
"35218000","0","3290","30.3"
"35427000","0","3289","30.3"
"35636000","0","3289","30.7"
"35847000","0","3290","30.7"
"36056000","0","3290","31.0"
"36464000","0","3290","31.4"
"36731000","0","3290","31.4"
"36941000","0","3290","31.8"
"37151000","0","3290","31.8"
"37361000","0","3290","32.2"
"37768000","0","3290","32.2"
