Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3273","2.3"
"266000","0","3289","2.6"
"475000","0","3285","3.0"
"685000","0","3291","3.4"
"895000","0","3288","3.8"
"1304000","0","3292","4.6"
"1571000","0","3291","5.0"
"1780000","0","3289","5.4"
"1990000","0","3291","5.7"
"2201000","0","3290","6.1"
"2607000","0","3288","6.9"
"2874000","0","3290","7.3"
"3083000","0","3289","7.7"
"3291000","0","3288","8.1"
"3501000","0","3290","8.4"
"3908000","0","3289","8.8"
"4176000","0","3290","9.6"
"4391000","0","3290","10.0"
"4601000","0","3289","10.0"
"4811000","0","3291","10.4"
"5218000","0","3290","11.1"
"5483000","0","3289","11.5"
"5693000","0","3290","11.9"
"5903000","0","3289","12.3"
"6113000","0","3290","12.7"
"6519000","0","3289","13.4"
"6786000","0","3290","13.8"
"6997000","0","3289","14.2"
"7206000","0","3290","14.6"
"7416000","0","3289","15.0"
"7823000","0","3290","15.8"
"8090000","0","3290","16.1"
"8300000","0","3290","16.5"
"8509000","0","3290","16.9"
"8719000","0","3290","17.3"
"9127000","0","3290","18.1"
"9394000","0","3290","18.5"
"9603000","0","3290","18.8"
"9813000","0","3290","19.2"
"10021000","0","3289","19.6"
"10428000","0","3290","20.4"
"10695000","0","3290","20.8"
"10904000","0","3289","21.2"
"11114000","0","3290","21.5"
"11323000","0","3290","21.9"
"11788000","0","3289","22.7"
"11997000","0","3290","23.1"
"12207000","0","3290","23.5"
"12417000","0","3289","23.5"
"12625000","0","3289","23.8"
"13089000","0","3290","24.6"
"13298000","0","3289","25.0"
"13508000","0","3289","25.4"
"13718000","0","3289","25.8"
"13928000","0","3289","26.2"
"14399000","0","3289","26.9"
"14608000","0","3289","27.3"
"14817000","0","3289","27.7"
"15026000","0","3289","28.1"
"15236000","0","3289","28.5"
"15644000","0","3290","29.2"
"15912000","0","3289","29.6"
"16122000","0","3289","30.0"
"16330000","0","3290","30.4"
"16540000","0","3289","30.8"
"16948000","0","3290","31.6"
"17215000","0","3289","31.9"
"17425000","0","3289","32.3"
"17634000","0","3289","32.7"
"17844000","0","3289","33.1"
"18309000","0","3289","33.9"
"18518000","0","3289","34.3"
"18728000","0","3289","34.6"
"18937000","0","3289","35.0"
"19147000","0","3289","35.4"
"19554000","0","3289","35.8"
"19822000","0","3289","36.6"
"20031000","0","3289","37.0"
"20241000","0","3289","37.0"
"20450000","0","3290","37.3"
"20857000","0","3289","38.1"
"21125000","0","3290","38.5"
"21334000","0","3289","38.9"
"21544000","0","3290","39.3"
"21753000","0","3289","39.6"
"22161000","0","3290","40.4"
"22429000","0","3290","40.8"
"22639000","0","3290","41.2"
