Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3280","1.5"
"268000","0","3294","1.9"
"478000","0","3289","2.2"
"686000","0","3286","2.6"
"896000","0","3289","2.6"
"1304000","0","3288","3.4"
"1571000","0","3286","3.8"
"1780000","0","3289","3.8"
"1990000","0","3288","4.2"
"2199000","0","3287","4.5"
"2606000","0","3288","4.9"
"2874000","0","3288","5.3"
"3082000","0","3287","5.7"
"3292000","0","3288","5.7"
"3501000","0","3288","6.1"
"3966000","0","3289","6.4"
"4176000","0","3288","6.8"
"4386000","0","3289","7.2"
"4595000","0","3289","7.6"
"4805000","0","3288","7.6"
"5213000","0","3289","8.4"
"5480000","0","3289","8.7"
"5689000","0","3288","8.7"
"5898000","0","3289","9.1"
"6108000","0","3289","9.5"
"6515000","0","3288","9.9"
"6782000","0","3289","10.3"
"6992000","0","3289","10.7"
"7201000","0","3288","10.7"
"7410000","0","3289","11.0"
"7823000","0","3288","11.4"
"8091000","0","3289","11.8"
"8301000","0","3288","12.2"
"8511000","0","3289","12.6"
"8720000","0","3289","12.6"
"9128000","0","3289","13.3"
"9396000","0","3289","13.7"
"9605000","0","3289","13.7"
"9815000","0","3289","14.1"
"10024000","0","3289","14.5"
"10432000","0","3289","14.9"
"10699000","0","3289","15.2"
"10908000","0","3289","15.6"
"11118000","0","3289","15.6"
"11328000","0","3289","16.0"
"11735000","0","3289","16.4"
"12004000","0","3289","16.8"
"12213000","0","3289","17.1"
"12423000","0","3289","17.5"
"12632000","0","3289","17.5"
"13040000","0","3289","18.3"
"13307000","0","3289","18.7"
"13516000","0","3289","18.7"
"13726000","0","3289","19.1"
"13936000","0","3289","19.4"
"14343000","0","3289","19.8"
"14611000","0","3289","20.2"
"14821000","0","3289","20.6"
"15030000","0","3289","20.6"
"15239000","0","3289","21.0"
"15646000","0","3288","21.3"
"15913000","0","3289","21.7"
"16122000","0","3289","22.1"
"16332000","0","3289","22.5"
"16541000","0","3289","22.5"
"16949000","0","3289","23.3"
"17217000","0","3289","23.6"
"17426000","0","3288","23.6"
"17641000","0","3289","24.0"
"17852000","0","3289","24.4"
"18258000","0","3288","24.8"
"18524000","0","3289","25.2"
"18734000","0","3289","25.6"
"18944000","0","3288","25.6"
"19154000","0","3289","25.9"
"19561000","0","3289","26.3"
"19828000","0","3289","26.7"
"20037000","0","3288","27.1"
"20262000","0","3289","27.5"
"20473000","0","3289","27.5"
"20880000","0","3289","28.2"
"21147000","0","3289","28.6"
"21357000","0","3289","28.6"
"21566000","0","3289","29.0"
"21776000","0","3289","29.4"
"22183000","0","3288","29.7"
"22451000","0","3289","30.1"
"22660000","0","3289","30.5"
"22869000","0","3288","30.5"
"23079000","0","3289","30.9"
"23486000","0","3288","31.3"
"23753000","0","3288","31.7"
"23963000","0","3289","32.0"
"24172000","0","3288","32.4"
"24380000","0","3288","32.4"
"24846000","0","3288","33.2"
"25056000","0","3288","33.6"
"25265000","0","3287","33.6"
"25475000","0","3288","34.0"
"25685000","0","3288","34.3"
"26091000","0","3287","34.7"
"26358000","0","3288","35.1"
"26568000","0","3288","35.5"
"26777000","0","3287","35.5"
"26987000","0","3288","35.9"
"27452000","0","3288","36.6"
"27667000","0","3287","36.6"
"27876000","0","3288","37.0"
"28086000","0","3288","37.4"
"28295000","0","3287","37.8"
"28703000","0","3288","38.2"
"28971000","0","3287","38.5"
"29180000","0","3287","38.5"
"29389000","0","3287","38.9"
"29598000","0","3287","39.3"
"30006000","0","3287","39.7"
"30274000","0","3287","40.1"
"30483000","0","3288","40.4"
"30694000","0","3287","40.4"
"30904000","0","3288","40.8"
"31312000","0","3288","41.2"
"31579000","0","3288","41.6"
"31788000","0","3288","42.0"
"31998000","0","3288","42.4"
"32206000","0","3288","42.4"
"32613000","0","3288","43.1"
"32882000","0","3288","43.5"
"33091000","0","3288","43.5"
"33300000","0","3288","43.9"
"33509000","0","3288","44.3"
"33973000","0","3287","44.6"
"34183000","0","3287","45.0"
"34393000","0","3288","45.4"
"34602000","0","3287","45.4"
"34812000","0","3287","45.8"
"35276000","0","3288","46.6"
"35484000","0","3287","46.6"
"35694000","0","3287","46.9"
"35904000","0","3288","47.3"
"36114000","0","3287","47.3"
"36578000","0","3287","48.1"
"36787000","0","3287","48.5"
"36997000","0","3287","48.5"
"37206000","385400","3287","48.8"
"37415000","385400","3287","49.2"
"37886000","385400","3287","49.6"
"38095000","385400","3287","50.0"
"38304000","385400","3287","50.4"
