Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3284","1.1"
"268000","0","3278","1.1"
"476000","0","3288","1.5"
"687000","0","3286","1.5"
"895000","0","3283","1.5"
"1302000","0","3287","1.8"
"1570000","0","3286","2.2"
"1778000","0","3284","2.2"
"1988000","0","3287","2.6"
"2198000","0","3286","2.6"
"2605000","0","3288","2.9"
"2873000","0","3288","3.3"
"3083000","0","3287","3.3"
"3293000","0","3288","3.7"
"3503000","0","3288","3.7"
"3916000","0","3287","4.1"
"4183000","0","3288","4.1"
"4393000","0","3287","4.4"
"4602000","0","3286","4.4"
"4811000","0","3287","4.8"
"5219000","0","3287","5.2"
"5486000","0","3287","5.2"
"5696000","0","3287","5.6"
"5906000","0","3287","5.6"
"6116000","0","3288","5.9"
"6524000","0","3288","5.9"
"6791000","0","3288","6.3"
"7001000","0","3288","6.3"
"7210000","0","3288","6.7"
"7420000","0","3288","6.7"
"7828000","0","3289","7.0"
"8096000","0","3289","7.4"
"8304000","0","3288","7.4"
"8514000","0","3289","7.8"
"8724000","0","3288","7.8"
"9129000","0","3288","8.2"
"9396000","0","3289","8.2"
"9605000","0","3288","8.5"
"9815000","0","3288","8.5"
"10025000","0","3288","8.9"
"10432000","0","3288","9.3"
"10699000","0","3288","9.3"
"10909000","0","3288","9.7"
"11119000","0","3288","9.7"
"11328000","0","3288","10.0"
"11735000","0","3288","10.0"
"12002000","0","3288","10.4"
"12212000","0","3288","10.4"
"12422000","0","3288","10.8"
"12631000","0","3288","10.8"
"13038000","0","3288","11.1"
"13305000","0","3288","11.5"
"13515000","0","3288","11.5"
"13730000","0","3288","11.9"
"13940000","0","3289","11.9"
"14347000","0","3288","12.3"
"14615000","0","3289","12.7"
"14824000","0","3289","12.7"
"15033000","0","3288","12.7"
"15243000","0","3289","13.0"
"15655000","0","3288","13.4"
"15922000","0","3288","13.4"
"16132000","0","3288","13.8"
"16341000","0","3288","13.8"
"16551000","0","3289","14.1"
"16958000","0","3289","14.1"
"17225000","0","3289","14.5"
"17435000","0","3289","14.5"
"17645000","0","3289","14.9"
"17854000","0","3289","14.9"
"18261000","0","3289","15.3"
"18529000","0","3290","15.6"
"18739000","0","3289","15.6"
"18949000","0","3290","16.0"
"19159000","0","3289","16.0"
"19567000","0","3290","16.4"
"19835000","0","3289","16.8"
"20044000","0","3289","16.8"
"20254000","0","3289","16.8"
"20464000","0","3289","17.1"
"20871000","0","3289","17.5"
"21138000","0","3289","17.5"
"21347000","0","3290","17.9"
"21558000","0","3289","17.9"
"21768000","0","3290","18.3"
"22176000","0","3290","18.6"
"22443000","0","3289","18.6"
"22652000","0","3290","19.0"
"22861000","0","3290","19.0"
"23070000","0","3289","19.0"
"23477000","0","3290","19.4"
"23751000","0","3290","19.7"
"23959000","0","3289","19.7"
"24169000","0","3290","20.1"
"24380000","0","3290","20.1"
"24786000","0","3290","20.5"
"25054000","0","3290","20.9"
"25263000","0","3289","20.9"
"25472000","0","3290","20.9"
"25682000","0","3290","21.2"
"26088000","0","3290","21.6"
"26298000","0","3290","21.6"
"26565000","0","3290","22.0"
"26775000","0","3289","22.0"
"26985000","0","3290","22.4"
"27392000","0","3290","22.4"
"27659000","0","3289","22.7"
"27868000","0","3290","23.1"
"28078000","0","3290","23.1"
"28288000","0","3289","23.1"
"28695000","0","3290","23.5"
"28963000","0","3290","23.8"
"29173000","0","3290","23.8"
"29383000","0","3290","24.2"
"29593000","0","3290","24.2"
"30000000","0","3290","24.6"
"30266000","0","3289","25.0"
"30475000","0","3290","25.0"
"30686000","0","3290","25.0"
"30895000","0","3290","25.3"
"31303000","0","3290","25.7"
"31570000","0","3289","25.7"
"31779000","0","3290","26.1"
"31989000","0","3289","26.1"
"32199000","0","3290","26.5"
"32606000","0","3289","26.8"
"32873000","0","3289","26.8"
"33083000","0","3290","26.8"
"33292000","0","3289","27.2"
"33502000","0","3289","27.2"
"33915000","0","3289","27.6"
"34182000","0","3289","28.0"
"34391000","0","3288","28.0"
"34600000","0","3289","28.3"
"34809000","0","3288","28.3"
"35217000","0","3289","28.7"
"35484000","0","3289","29.1"
"35694000","0","3288","29.1"
"35904000","0","3288","29.1"
"36114000","0","3289","29.4"
"36521000","0","3289","29.8"
"36789000","0","3289","29.8"
"36999000","0","3289","30.2"
"37209000","0","3289","30.2"
"37420000","0","3290","30.6"
"37827000","0","3289","30.9"
"38094000","0","3289","30.9"
"38303000","0","3290","31.3"
"38513000","0","3289","31.3"
"38722000","0","3289","31.3"
"39129000","0","3289","31.7"
"39397000","0","3289","32.1"
"39606000","0","3289","32.1"
"39815000","0","3289","32.4"
"40025000","0","3289","32.4"
"40432000","0","3289","32.8"
"40699000","0","3289","33.2"
"40908000","0","3289","33.2"
"41118000","0","3289","33.6"
"41328000","0","3289","33.6"
"41792000","0","3289","33.9"
"42002000","0","3289","33.9"
"42211000","0","3289","34.3"
"42419000","0","3289","34.3"
"42629000","0","3289","34.7"
"43036000","0","3289","35.1"
"43304000","0","3289","35.1"
"43513000","0","3289","35.4"
"43729000","0","3289","35.4"
"43938000","0","3288","35.4"
"44336000","0","3288","35.8"
"44612000","0","3289","36.2"
"44823000","0","3288","36.2"
"45032000","0","3289","36.5"
"45243000","0","3288","36.5"
"45650000","0","3289","36.9"
"45918000","0","3289","37.3"
"46127000","0","3288","37.3"
"46336000","0","3289","37.7"
"46546000","0","3289","37.7"
"46952000","0","3288","38.0"
"47219000","0","3289","38.0"
"47429000","0","3289","38.4"
"47639000","0","3289","38.4"
"47849000","0","3289","38.8"
"48313000","0","3288","39.2"
"48523000","0","3289","39.2"
"48732000","0","3289","39.5"
"48942000","0","3288","39.5"
"49152000","0","3289","39.5"
"49559000","0","3288","39.9"
"49827000","0","3289","40.3"
"50037000","0","3289","40.3"
"50247000","0","3289","40.6"
"50457000","0","3289","40.6"
"50865000","0","3289","41.0"
"51132000","0","3289","41.4"
"51342000","0","3288","41.4"
"51550000","0","3289","41.8"
"51761000","0","3289","41.8"
"52167000","0","3289","42.1"
"52435000","0","3289","42.1"
"52645000","0","3289","42.5"
"52855000","0","3289","42.5"
"53065000","0","3289","42.9"
"53472000","0","3289","43.3"
"53745000","0","3289","43.3"
"53954000","0","3289","43.6"
"54162000","0","3289","43.6"
"54372000","0","3289","44.0"
"54780000","0","3289","44.0"
"55047000","0","3289","44.4"
"55257000","0","3289","44.4"
"55467000","0","3290","44.7"
"55677000","0","3289","44.7"
"56083000","0","3290","45.1"
