Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3308","1.9"
"211000","0","3295","2.3"
"420000","0","3287","2.3"
"630000","0","3292","2.6"
"839000","0","3290","3.0"
"1304000","0","3287","3.4"
"1514000","0","3290","3.8"
"1724000","0","3289","4.2"
"1933000","0","3287","4.2"
"2143000","0","3289","4.5"
"2551000","0","3287","4.9"
"2818000","0","3289","5.3"
"3028000","0","3288","5.7"
"3236000","0","3287","6.1"
"3446000","0","3289","6.1"
"3853000","0","3288","6.8"
"4119000","0","3288","6.8"
"4329000","0","3289","7.2"
"4540000","0","3288","7.6"
"4748000","0","3288","8.0"
"5213000","0","3289","8.3"
"5423000","0","3288","8.7"
"5632000","0","3287","8.7"
"5842000","0","3288","9.1"
"6052000","0","3288","9.5"
"6459000","0","3287","9.9"
"6733000","0","3288","10.3"
"6942000","0","3288","10.6"
"7151000","0","3287","10.6"
"7360000","0","3288","11.0"
"7826000","0","3287","11.8"
"8036000","0","3287","11.8"
"8246000","0","3287","12.2"
"8455000","0","3287","12.5"
"8665000","0","3287","12.5"
"9072000","0","3287","13.3"
"9340000","0","3287","13.7"
"9548000","0","3287","13.7"
"9758000","0","3287","14.1"
"9968000","0","3287","14.5"
"10374000","0","3287","14.8"
"10642000","0","3287","15.2"
"10852000","0","3287","15.6"
"11061000","0","3287","15.6"
"11270000","0","3287","16.0"
"11677000","0","3287","16.4"
"11943000","0","3287","16.7"
"12154000","0","3287","17.1"
"12363000","0","3287","17.5"
"12571000","0","3287","17.5"
"12979000","0","3286","18.3"
"13247000","0","3286","18.7"
"13456000","0","3287","18.7"
"13665000","0","3286","19.0"
"13874000","0","3287","19.4"
"14283000","0","3287","19.8"
"14548000","0","3286","20.2"
"14757000","0","3287","20.6"
"14967000","0","3287","20.6"
"15177000","0","3287","20.9"
"15585000","0","3287","21.3"
"15852000","0","3287","21.7"
"16061000","0","3287","22.1"
"16271000","0","3287","22.5"
"16481000","0","3287","22.5"
"16895000","0","3287","23.2"
"17163000","0","3288","23.6"
"17372000","0","3287","23.6"
"17581000","0","3287","24.0"
"17790000","0","3287","24.4"
"18197000","0","3287","24.7"
"18464000","0","3287","25.1"
"18674000","0","3287","25.5"
"18883000","0","3287","25.5"
"19093000","0","3287","25.9"
"19500000","0","3287","26.3"
"19767000","0","3287","26.7"
"19977000","0","3287","27.0"
"20187000","0","3287","27.4"
"20397000","0","3288","27.4"
"20804000","0","3287","28.2"
"21071000","0","3288","28.6"
"21280000","0","3288","28.6"
"21490000","0","3288","28.9"
"21739000","0","3288","29.3"
"22146000","0","3288","29.7"
"22414000","0","3288","30.1"
"22624000","0","3289","30.5"
"22833000","0","3288","30.5"
"23042000","0","3289","30.9"
"23450000","0","3289","31.2"
"23718000","0","3289","31.6"
"23928000","0","3289","32.0"
"24136000","0","3289","32.4"
"24346000","0","3289","32.4"
"24811000","0","3289","33.1"
"25021000","0","3289","33.5"
"25230000","0","3289","33.5"
"25440000","0","3290","33.9"
"25650000","0","3289","34.3"
"26056000","0","3289","34.7"
"26324000","0","3290","35.0"
"26534000","0","3289","35.4"
"26749000","0","3289","35.4"
"26959000","0","3289","35.8"
"27424000","0","3289","36.2"
"27634000","0","3289","36.6"
"27843000","0","3289","37.0"
"28053000","0","3289","37.3"
"28262000","0","3289","37.3"
"28727000","0","3289","38.1"
"28937000","0","3289","38.5"
"29147000","0","3289","38.5"
"29356000","0","3289","38.9"
"29566000","0","3289","39.2"
"30030000","0","3288","39.6"
"30240000","0","3289","40.0"
"30450000","0","3289","40.4"
"30660000","0","3288","40.4"
"30870000","0","3289","40.8"
"31335000","0","3289","41.1"
"31545000","0","3288","41.5"
"31754000","0","3289","41.9"
"31964000","0","3289","42.3"
"32174000","0","3288","42.3"
"32639000","0","3289","43.1"
"32849000","0","3289","43.1"
"33059000","0","3288","43.4"
"33269000","0","3289","43.8"
"33478000","0","3289","44.2"
"33943000","0","3288","44.6"
"34153000","0","3289","45.0"
"34363000","0","3289","45.4"
"34573000","0","3288","45.4"
"34783000","0","3288","45.7"
"35248000","0","3288","46.1"
"35457000","0","3288","46.5"
"35667000","0","3288","46.9"
"35875000","0","3288","47.3"
"36084000","0","3288","47.3"
"36550000","384200","3288","48.0"
"36763000","384200","3288","48.0"
"36973000","384200","3288","48.4"
"37183000","384200","3288","48.8"
"37391000","384200","3288","49.2"
"37856000","384200","3288","49.5"
"38066000","384200","3288","49.9"
"38275000","384200","3287","49.9"
"38485000","384200","3287","50.3"
"38695000","384200","3287","50.7"
"39101000","384200","3287","51.1"
"39369000","384200","3287","51.4"
"39579000","384200","3287","51.8"
"39788000","384200","3287","51.8"
"39997000","384200","3287","52.2"
"40405000","384200","3287","52.6"
"40672000","384200","3287","53.0"
"40882000","384200","3287","53.4"
"41092000","384200","3287","53.7"
"41302000","384200","3288","53.7"
"41708000","384200","3287","54.5"
"41974000","384200","3287","54.9"
"42184000","384200","3287","54.9"
"42394000","384200","3287","55.3"
"42603000","384200","3287","55.7"
"43010000","384200","3288","56.0"
"43277000","384200","3287","56.4"
"43488000","384200","3287","56.8"
"43697000","384200","3287","56.8"
"43906000","384200","3287","57.2"
"44372000","384200","3287","57.9"
"44582000","384200","3287","57.9"
"44791000","384200","3287","58.3"
"45000000","384200","3287","58.7"
"45209000","384200","3287","58.7"
"45673000","384200","3287","59.5"
"45883000","384200","3287","59.8"
"46091000","384200","3287","59.8"
"46301000","384200","3287","60.2"
"46510000","384200","3287","60.6"
"46922000","384200","3287","61.0"
"47190000","384200","3287","61.4"
"47399000","384200","3287","61.8"
"47609000","384200","3287","61.8"
"47819000","384200","3287","62.1"
"48283000","384200","3287","62.9"
"48492000","384200","3286","62.9"
"48701000","384200","3287","63.3"
"48910000","384200","3287","63.7"
"49119000","384200","3286","63.7"
"49584000","384200","3287","64.4"
"49794000","384200","3287","64.8"
"50002000","384200","3286","64.8"
"50212000","384200","3287","65.2"
"50421000","384200","3287","65.6"
"50829000","384200","3287","65.9"
"51096000","384200","3287","66.3"
"51306000","384200","3287","66.7"
"51515000","384200","3287","66.7"
"51725000","384200","3288","67.1"
"52132000","384200","3288","67.5"
"52400000","384200","3288","67.9"
"52610000","384200","3288","68.2"
"52820000","384200","3288","68.6"
"53028000","384200","3288","68.6"
"53436000","384200","3288","69.4"
"53703000","384200","3289","69.8"
"53913000","384200","3288","69.8"
"54123000","384200","3289","70.1"
"54333000","384200","3288","70.5"
"54740000","384200","3288","70.9"
"55007000","384200","3289","71.3"
"55216000","384200","3288","71.7"
"55426000","384200","3288","71.7"
"55636000","384200","3288","72.1"
"56043000","384200","3288","72.4"
"56310000","384200","3288","72.8"
"56521000","384200","3288","73.2"
"56734000","384200","3288","73.6"
"56944000","384200","3288","73.6"
"57351000","384200","3288","74.3"
"57618000","384200","3288","74.3"
"57828000","384200","3288","74.7"
"58038000","384200","3288","75.1"
"58247000","384200","3288","75.5"
"58654000","384200","3288","75.9"
"58921000","384200","3288","76.2"
"59131000","384200","3288","76.6"
"59340000","384200","3288","76.6"
"59549000","384200","3288","77.0"
"59957000","384200","3289","77.4"
"60225000","384200","3288","77.8"
"60435000","384200","3289","78.2"
"60644000","384200","3289","78.5"
"60854000","384200","3289","78.5"
"61262000","384200","3289","79.3"
"61529000","384200","3289","79.3"
"61739000","384200","3289","79.7"
"61948000","384200","3289","80.1"
"62158000","384200","3290","80.4"
"62565000","384200","3289","80.8"
"62833000","384200","3289","81.2"
"63043000","384200","3290","81.2"
"63253000","384200","3289","81.6"
"63462000","384200","3290","82.0"
"63874000","384200","3289","82.3"
"64141000","384200","3290","82.7"
"64350000","384200","3289","83.1"
"64559000","384200","3289","83.5"
"64769000","384200","3289","83.5"
"65176000","384200","3289","84.3"
"65442000","384200","3288","84.3"
"65652000","384200","3289","84.6"
"65862000","384200","3288","85.0"
"66070000","384200","3288","85.4"
"66477000","384200","3288","85.8"
"66750000","384200","3288","86.2"
"66958000","384200","3288","86.6"
"67168000","384200","3288","86.6"
"67377000","384200","3288","86.9"
"67842000","384200","3289","87.3"
"68053000","384200","3288","87.7"
"68263000","384200","3289","88.1"
"68473000","384200","3289","88.5"
"68682000","384200","3288","88.5"
"69090000","384200","3289","89.2"
