Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3284","1.1"
"210000","0","3278","1.1"
"418000","0","3289","1.5"
"628000","0","3287","1.5"
"836000","0","3285","1.5"
"1301000","0","3288","1.8"
"1510000","0","3287","2.2"
"1721000","0","3289","2.2"
"1930000","0","3288","2.6"
"2138000","0","3286","2.6"
"2546000","0","3288","2.9"
"2813000","0","3287","3.3"
"3022000","0","3286","3.3"
"3231000","0","3288","3.7"
"3442000","0","3287","3.7"
"3850000","0","3288","4.1"
"4118000","0","3288","4.4"
"4327000","0","3287","4.4"
"4542000","0","3288","4.4"
"4752000","0","3288","4.8"
"5159000","0","3287","5.2"
"5426000","0","3288","5.2"
"5636000","0","3288","5.6"
"5847000","0","3289","5.6"
"6056000","0","3288","5.9"
"6463000","0","3288","6.3"
"6731000","0","3289","6.3"
"6941000","0","3288","6.7"
"7151000","0","3288","6.7"
"7361000","0","3289","6.7"
"7768000","0","3288","7.0"
"8036000","0","3289","7.4"
"8246000","0","3289","7.4"
"8456000","0","3289","7.8"
"8666000","0","3289","7.8"
"9073000","0","3289","8.2"
"9341000","0","3289","8.5"
"9551000","0","3289","8.5"
"9760000","0","3289","8.9"
"9970000","0","3289","8.9"
"10378000","0","3289","9.3"
"10645000","0","3289","9.3"
"10855000","0","3289","9.7"
"11065000","0","3289","9.7"
"11274000","0","3289","10.0"
"11681000","0","3289","10.4"
"11949000","0","3289","10.4"
"12159000","0","3289","10.8"
"12368000","0","3289","10.8"
"12577000","0","3289","11.2"
"12985000","0","3289","11.2"
"13252000","0","3290","11.5"
"13462000","0","3289","11.5"
"13672000","0","3290","11.9"
"13882000","0","3290","11.9"
"14289000","0","3290","12.3"
"14562000","0","3290","12.7"
"14772000","0","3290","12.7"
"14982000","0","3290","13.0"
"15191000","0","3290","13.0"
"15597000","0","3290","13.4"
"15865000","0","3290","13.8"
"16074000","0","3290","13.8"
"16284000","0","3290","13.8"
"16495000","0","3290","14.1"
"16958000","0","3289","14.5"
"17168000","0","3290","14.5"
"17377000","0","3290","14.9"
"17585000","0","3289","14.9"
"17794000","0","3290","15.3"
"18202000","0","3290","15.6"
"18469000","0","3289","15.6"
"18679000","0","3290","16.0"
"18889000","0","3289","16.0"
"19097000","0","3289","16.0"
"19505000","0","3290","16.4"
"19773000","0","3289","16.8"
"19983000","0","3290","16.8"
"20192000","0","3290","17.1"
"20402000","0","3290","17.1"
"20809000","0","3290","17.5"
"21076000","0","3290","17.9"
"21286000","0","3290","17.9"
"21496000","0","3290","18.3"
"21705000","0","3290","18.3"
"22111000","0","3289","18.6"
"22378000","0","3290","19.0"
"22588000","0","3290","19.0"
"22797000","0","3289","19.0"
"23007000","0","3290","19.4"
"23471000","0","3289","19.8"
"23681000","0","3289","19.8"
"23891000","0","3290","20.1"
"24100000","0","3289","20.1"
"24310000","0","3289","20.5"
"24722000","0","3290","20.9"
"24991000","0","3289","20.9"
"25199000","0","3289","21.3"
"25409000","0","3290","21.3"
"25619000","0","3289","21.3"
"26027000","0","3289","21.6"
"26294000","0","3289","22.0"
"26504000","0","3290","22.0"
"26714000","0","3290","22.4"
"26923000","0","3290","22.4"
"27389000","0","3290","22.7"
"27599000","0","3290","23.1"
"27808000","0","3289","23.1"
"28017000","0","3289","23.5"
"28227000","0","3290","23.5"
