Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3281","1.5"
"266000","0","3278","1.9"
"476000","0","3287","1.9"
"685000","0","3286","2.2"
"895000","0","3283","2.2"
"1302000","0","3286","2.6"
"1570000","0","3285","3.0"
"1780000","0","3288","3.4"
"1988000","0","3287","3.4"
"2196000","0","3286","3.7"
"2595000","0","3288","4.1"
"2871000","0","3288","4.1"
"3079000","0","3287","4.5"
"3289000","0","3288","4.5"
"3499000","0","3287","4.9"
"3964000","0","3289","5.2"
"4174000","0","3288","5.6"
"4383000","0","3287","5.6"
"4592000","0","3288","6.0"
"4802000","0","3288","6.0"
"5210000","0","3289","6.4"
"5478000","0","3289","6.8"
"5687000","0","3288","6.8"
"5897000","0","3289","7.1"
"6107000","0","3289","7.5"
"6514000","0","3288","7.9"
"6781000","0","3289","7.9"
"6991000","0","3289","8.3"
"7201000","0","3289","8.3"
"7410000","0","3289","8.6"
"7823000","0","3288","9.0"
"8090000","0","3289","9.4"
"8300000","0","3289","9.4"
"8511000","0","3289","9.8"
"8720000","0","3289","9.8"
"9128000","0","3290","10.2"
"9396000","0","3289","10.5"
"9604000","0","3289","10.9"
"9814000","0","3289","10.9"
"10024000","0","3289","11.3"
"10436000","0","3289","11.7"
"10703000","0","3289","11.7"
"10912000","0","3289","12.0"
"11122000","0","3289","12.4"
"11332000","0","3289","12.4"
"11739000","0","3289","12.8"
"12008000","0","3290","13.2"
"12217000","0","3289","13.2"
"12427000","0","3290","13.6"
"12637000","0","3289","13.9"
"13044000","0","3289","14.3"
"13311000","0","3290","14.3"
"13521000","0","3290","14.7"
"13729000","0","3289","14.7"
"13938000","0","3290","15.1"
"14345000","0","3289","15.4"
"14614000","0","3290","15.8"
"14824000","0","3289","15.8"
"15033000","0","3290","16.2"
"15243000","0","3290","16.2"
"15650000","0","3290","16.6"
"15918000","0","3290","17.0"
"16127000","0","3290","17.3"
"16337000","0","3290","17.3"
"16547000","0","3291","17.7"
"16955000","0","3290","18.1"
"17223000","0","3290","18.1"
"17437000","0","3290","18.5"
"17647000","0","3290","18.9"
"17856000","0","3290","18.9"
"18264000","0","3290","19.2"
"18532000","0","3290","19.6"
"18741000","0","3290","19.6"
"18950000","0","3290","20.0"
"19160000","0","3290","20.0"
"19567000","0","3290","20.4"
"19835000","0","3290","20.7"
"20045000","0","3290","21.1"
"20253000","0","3289","21.1"
"20463000","0","3290","21.5"
"20871000","0","3290","21.9"
"21138000","0","3289","21.9"
"21348000","0","3290","22.2"
"21558000","0","3289","22.6"
"21767000","0","3289","22.6"
"22174000","0","3289","23.0"
"22441000","0","3289","23.4"
"22649000","0","3289","23.4"
"22859000","0","3289","23.8"
"23069000","0","3289","23.8"
"23476000","0","3290","24.1"
"23744000","0","3289","24.5"
"23953000","0","3289","24.9"
"24162000","0","3289","24.9"
"24372000","0","3289","25.3"
"24780000","0","3290","25.6"
"25047000","0","3289","26.0"
"25257000","0","3290","26.0"
"25467000","0","3289","26.4"
"25677000","0","3289","26.4"
"26084000","0","3289","26.8"
"26351000","0","3289","27.2"
"26560000","0","3289","27.2"
"26770000","0","3290","27.5"
"26980000","0","3290","27.9"
"27388000","0","3290","28.3"
"27603000","0","3289","28.3"
"27871000","0","3290","28.7"
"28081000","0","3289","28.7"
"28290000","0","3289","29.0"
"28697000","0","3289","29.4"
"28966000","0","3289","29.8"
"29174000","0","3288","29.8"
"29383000","0","3289","30.2"
"29593000","0","3289","30.2"
"29999000","0","3288","30.9"
"30267000","0","3289","30.9"
"30477000","0","3289","31.3"
"30687000","0","3288","31.3"
"30896000","0","3289","31.7"
