Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3276","0.7"
"209000","0","3292","1.1"
"419000","0","3287","1.1"
"629000","0","3293","1.4"
"839000","0","3290","1.4"
"1246000","0","3293","1.8"
"1514000","0","3291","2.2"
"1723000","0","3289","2.2"
"1932000","0","3291","2.6"
"2142000","0","3290","2.6"
"2608000","0","3292","2.9"
"2818000","0","3291","3.3"
"3028000","0","3290","3.3"
"3238000","0","3291","3.7"
"3448000","0","3290","3.7"
"3913000","0","3291","4.1"
"4124000","0","3291","4.4"
"4333000","0","3290","4.4"
"4542000","0","3291","4.8"
"4752000","0","3290","4.8"
"5159000","0","3290","5.2"
"5426000","0","3291","5.2"
"5637000","0","3290","5.6"
"5845000","0","3289","5.6"
"6055000","0","3290","5.9"
"6469000","0","3290","6.3"
"6734000","0","3289","6.3"
"6944000","0","3289","6.7"
"7153000","0","3289","6.7"
"7363000","0","3290","7.1"
"7771000","0","3290","7.4"
"8039000","0","3289","7.4"
"8248000","0","3290","7.8"
"8458000","0","3289","7.8"
"8668000","0","3290","8.2"
"9073000","0","3290","8.6"
"9341000","0","3289","8.6"
"9551000","0","3290","8.9"
"9760000","0","3289","8.9"
"9971000","0","3290","9.3"
"10435000","0","3290","9.7"
"10644000","0","3290","9.7"
"10853000","0","3290","9.7"
"11063000","0","3290","10.0"
"11273000","0","3289","10.0"
"11679000","0","3290","10.4"
"11946000","0","3290","10.8"
"12154000","0","3289","10.8"
"12364000","0","3290","11.2"
"12574000","0","3289","11.2"
"13040000","0","3290","11.5"
"13249000","0","3289","11.9"
"13457000","0","3289","11.9"
"13667000","0","3289","12.3"
"13877000","0","3289","12.3"
"14340000","0","3289","12.7"
"14549000","0","3289","13.1"
"14759000","0","3289","13.1"
"14969000","0","3289","13.4"
"15178000","0","3289","13.4"
"15644000","0","3289","13.8"
"15852000","0","3289","13.8"
"16061000","0","3289","14.2"
"16270000","0","3289","14.2"
"16485000","0","3289","14.5"
"16897000","0","3288","14.9"
"17164000","0","3288","14.9"
"17373000","0","3289","15.3"
"17583000","0","3288","15.3"
"17793000","0","3289","15.7"
"18201000","0","3289","16.0"
"18467000","0","3288","16.0"
"18678000","0","3289","16.4"
"18888000","0","3289","16.4"
"19098000","0","3289","16.8"
"19505000","0","3289","17.2"
"19772000","0","3289","17.2"
"19982000","0","3289","17.5"
"20192000","0","3289","17.5"
"20401000","0","3289","17.9"
"20809000","0","3289","18.3"
"21077000","0","3289","18.3"
"21285000","0","3289","18.7"
"21495000","0","3289","18.7"
"21706000","0","3289","19.0"
"22105000","0","3289","19.4"
"22380000","0","3289","19.4"
"22590000","0","3289","19.8"
"22800000","0","3289","19.8"
"23010000","0","3289","20.2"
"23416000","0","3289","20.2"
"23684000","0","3289","20.5"
"23894000","0","3289","20.9"
"24104000","0","3289","20.9"
"24312000","0","3289","20.9"
"24777000","0","3290","21.3"
"24986000","0","3290","21.7"
"25195000","0","3289","21.7"
"25404000","0","3289","22.0"
"25614000","0","3289","22.0"
"26080000","0","3289","22.4"
"26289000","0","3289","22.8"
"26504000","0","3290","22.8"
"26714000","0","3290","23.2"
"26922000","0","3289","23.2"
"27387000","0","3290","23.5"
"27597000","0","3289","23.9"
"27806000","0","3289","23.9"
"28016000","0","3289","24.3"
"28226000","0","3289","24.3"
"28634000","0","3290","24.7"
"28902000","0","3289","25.0"
"29111000","0","3289","25.0"
"29320000","0","3290","25.4"
"29530000","0","3289","25.4"
"29993000","0","3289","25.8"
"30202000","0","3290","25.8"
"30412000","0","3290","26.2"
"30620000","0","3289","26.2"
"30829000","0","3289","26.5"
"31237000","0","3289","26.9"
"31503000","0","3289","26.9"
"31713000","0","3289","27.3"
"31923000","0","3289","27.3"
"32132000","0","3289","27.7"
"32597000","0","3289","28.0"
"32807000","0","3289","28.0"
"33015000","0","3289","28.4"
"33226000","0","3289","28.4"
"33436000","0","3289","28.8"
"33900000","0","3289","29.2"
"34110000","0","3289","29.2"
"34319000","0","3289","29.5"
"34529000","0","3289","29.5"
"34738000","0","3289","29.9"
"35146000","0","3289","29.9"
"35414000","0","3289","30.3"
"35624000","0","3289","30.7"
"35833000","0","3289","30.7"
"36043000","0","3289","30.7"
"36514000","0","3289","31.0"
"36724000","0","3289","31.4"
"36933000","0","3288","31.4"
"37142000","0","3289","31.8"
"37352000","0","3289","31.8"
"37816000","0","3289","32.1"
"38026000","0","3289","32.5"
"38236000","0","3289","32.5"
"38445000","0","3289","32.9"
"38655000","0","3289","32.9"
"39062000","0","3289","33.3"
"39329000","0","3289","33.6"
"39539000","0","3288","33.6"
"39749000","0","3289","34.0"
"39959000","0","3289","34.0"
"40366000","0","3289","34.4"
"40634000","0","3289","34.8"
"40844000","0","3289","34.8"
"41053000","0","3289","35.1"
"41264000","0","3289","35.1"
"41671000","0","3289","35.5"
"41939000","0","3289","35.9"
"42149000","0","3289","35.9"
"42358000","0","3289","35.9"
"42568000","0","3289","36.3"
"42976000","0","3290","36.6"
"43243000","0","3289","36.6"
"43453000","0","3290","37.0"
"43663000","0","3290","37.0"
"43873000","0","3290","37.4"
"44280000","0","3290","37.8"
"44548000","0","3290","37.8"
"44757000","0","3290","38.1"
"44968000","0","3290","38.1"
"45177000","0","3290","38.5"
"45585000","0","3290","38.9"
"45852000","0","3290","38.9"
"46061000","0","3290","39.3"
"46272000","0","3290","39.3"
"46485000","0","3289","39.6"
"46892000","0","3290","39.6"
"47160000","0","3290","40.0"
"47370000","0","3290","40.4"
"47580000","0","3290","40.4"
"47790000","0","3290","40.4"
"48197000","0","3290","40.7"
"48464000","0","3290","41.1"
"48674000","0","3289","41.1"
"48884000","0","3289","41.5"
"49094000","0","3290","41.5"
"49501000","0","3289","41.9"
"49769000","0","3290","42.3"
"49979000","0","3290","42.3"
"50189000","0","3290","42.6"
"50399000","0","3290","42.6"
"50807000","0","3290","43.0"
"51074000","0","3290","43.4"
"51283000","0","3290","43.4"
"51493000","0","3290","43.8"
"51703000","0","3290","43.8"
"52109000","0","3290","44.1"
"52377000","0","3290","44.5"
"52586000","0","3290","44.5"
"52797000","0","3291","44.9"
"53005000","0","3291","44.9"
"53468000","0","3290","45.2"
"53678000","0","3290","45.6"
"53888000","0","3290","45.6"
"54098000","0","3290","45.6"
"54308000","0","3290","46.0"
"54772000","0","3290","46.4"
"54981000","0","3290","46.4"
"55191000","0","3290","46.7"
"55401000","0","3290","46.7"
"55610000","0","3290","47.1"
"56074000","0","3290","47.5"
"56284000","0","3290","47.5"
"56499000","251200","3290","47.9"
"56707000","251200","3289","47.9"
"56917000","251200","3289","48.2"
"57325000","251200","3289","48.6"
"57592000","251200","3289","48.6"
"57802000","251200","3289","49.0"
"58012000","251200","3289","49.0"
"58222000","251200","3289","49.4"
"58634000","251200","3290","49.8"
"58902000","251200","3290","49.8"
"59111000","251200","3290","50.1"
"59320000","251200","3290","50.1"
"59530000","251200","3290","50.1"
"59996000","251200","3290","50.9"
"60206000","251200","3290","50.9"
"60415000","251200","3290","50.9"
"60625000","251200","3290","51.2"
"60835000","251200","3290","51.2"
"61242000","251200","3290","51.6"
"61509000","251200","3290","52.0"
"61719000","251200","3290","52.0"
"61929000","251200","3290","52.4"
"62139000","251200","3290","52.4"
"62546000","251200","3290","52.7"
"62814000","251200","3290","53.1"
"63024000","251200","3290","53.1"
"63233000","251200","3290","53.5"
"63443000","251200","3290","53.5"
"63909000","251200","3290","53.9"
"64119000","251200","3290","54.2"
"64328000","251200","3290","54.2"
"64537000","251200","3290","54.6"
"64747000","251200","3290","54.6"
"65155000","251200","3290","55.0"
"65422000","251200","3290","55.4"
"65632000","251200","3290","55.4"
"65841000","251200","3290","55.4"
"66051000","251200","3290","55.7"
"66465000","251200","3290","56.1"
"66732000","251200","3290","56.1"
"66942000","251200","3290","56.5"
"67152000","251200","3290","56.5"
"67361000","251200","3290","56.9"
"67769000","251200","3290","57.2"
"68036000","251200","3290","57.2"
"68246000","251200","3290","57.6"
"68456000","251200","3290","57.6"
"68665000","251200","3290","58.0"
"69130000","251200","3290","58.4"
"69340000","251200","3290","58.4"
"69548000","251200","3290","58.7"
"69758000","251200","3291","58.7"
"69968000","251200","3290","59.1"
"70433000","251200","3291","59.5"
"70641000","251200","3291","59.5"
"70851000","251200","3291","59.9"
"71060000","251200","3291","59.9"
"71269000","251200","3290","60.2"
"71735000","251200","3291","60.6"
"71943000","251200","3291","60.6"
"72151000","251200","3290","60.6"
"72360000","251200","3291","61.0"
"72570000","251200","3290","61.0"
"72977000","251200","3290","61.3"
"73245000","251200","3290","61.7"
"73455000","251200","3290","61.7"
"73664000","251200","3290","62.1"
"73874000","251200","3291","62.1"
"74282000","251200","3291","62.5"
"74549000","251200","3291","62.8"
"74760000","251200","3291","62.8"
"74970000","251200","3291","63.2"
"75179000","251200","3291","63.2"
"75587000","251200","3291","63.6"
"75855000","251200","3291","64.0"
"76065000","251200","3291","64.0"
"76274000","251200","3291","64.4"
"76490000","251200","3291","64.4"
"76897000","251200","3291","64.7"
"77165000","251200","3291","65.1"
"77374000","251200","3291","65.1"
"77583000","251200","3291","65.5"
"77793000","251200","3291","65.5"
"78199000","251200","3290","65.8"
"78466000","251200","3290","65.8"
"78675000","251200","3290","66.2"
"78885000","251200","3291","66.2"
"79095000","251200","3291","66.6"
"79501000","251200","3290","67.0"
"79768000","251200","3290","67.0"
"79977000","251200","3290","67.3"
"80186000","251200","3290","67.3"
"80396000","251200","3290","67.7"
"80862000","251200","3290","68.1"
"81071000","251200","3290","68.1"
"81280000","251200","3290","68.5"
"81490000","251200","3290","68.5"
"81700000","251200","3290","68.8"
