Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3283","1.1"
"267000","0","3277","1.1"
"476000","0","3287","1.4"
"686000","0","3285","1.4"
"896000","0","3290","1.8"
"1303000","0","3288","1.8"
"1570000","0","3291","2.2"
"1779000","0","3289","2.2"
"1989000","0","3292","2.6"
"2199000","0","3291","2.6"
"2610000","0","3289","2.9"
"2878000","0","3291","2.9"
"3088000","0","3290","3.3"
"3297000","0","3289","3.3"
"3506000","0","3290","3.7"
"3914000","0","3290","4.1"
"4181000","0","3289","4.1"
"4391000","0","3290","4.4"
"4600000","0","3289","4.4"
"4810000","0","3290","4.4"
"5217000","0","3289","4.8"
"5484000","0","3290","5.2"
"5694000","0","3290","5.2"
"5904000","0","3291","5.5"
"6113000","0","3290","5.5"
"6520000","0","3290","5.9"
"6787000","0","3290","5.9"
"6997000","0","3290","6.3"
"7205000","0","3289","6.3"
"7415000","0","3290","6.7"
"7823000","0","3290","6.7"
"8091000","0","3290","7.0"
"8301000","0","3290","7.0"
"8511000","0","3291","7.4"
"8720000","0","3290","7.4"
"9127000","0","3291","7.8"
"9395000","0","3291","8.1"
"9604000","0","3290","8.1"
"9814000","0","3290","8.1"
"10024000","0","3290","8.5"
"10487000","0","3290","8.9"
"10697000","0","3290","8.9"
"10906000","0","3290","9.3"
"11116000","0","3290","9.3"
"11324000","0","3290","9.3"
"11790000","0","3290","9.6"
"11999000","0","3290","10.0"
"12209000","0","3290","10.0"
"12425000","0","3290","10.4"
"12635000","0","3290","10.4"
"13041000","0","3290","10.7"
"13310000","0","3291","10.7"
"13520000","0","3290","11.1"
"13729000","0","3290","11.1"
"13939000","0","3290","11.5"
"14346000","0","3290","11.5"
"14613000","0","3290","11.9"
"14823000","0","3290","11.9"
"15033000","0","3290","12.2"
"15242000","0","3289","12.2"
"15708000","0","3290","12.6"
"15918000","0","3290","13.0"
"16128000","0","3289","13.0"
"16337000","0","3290","13.0"
"16547000","0","3290","13.3"
"16954000","0","3289","13.7"
"17226000","0","3290","13.7"
"17436000","0","3289","14.1"
"17645000","0","3289","14.1"
"17854000","0","3289","14.1"
"18262000","0","3289","14.5"
"18529000","0","3289","14.8"
"18739000","0","3289","14.8"
"18949000","0","3289","15.2"
"19159000","0","3289","15.2"
"19567000","0","3290","15.6"
"19834000","0","3289","16.0"
"20044000","0","3289","16.0"
"20253000","0","3290","16.0"
"20463000","0","3290","16.3"
"20869000","0","3290","16.7"
"21137000","0","3289","16.7"
"21346000","0","3290","17.1"
"21557000","0","3289","17.1"
"21767000","0","3289","17.5"
"22174000","0","3289","17.5"
"22446000","0","3289","17.8"
"22656000","0","3289","17.8"
"22865000","0","3289","18.2"
"23076000","0","3289","18.2"
"23541000","0","3290","18.6"
"23751000","0","3290","18.9"
"23960000","0","3290","18.9"
"24170000","0","3290","18.9"
"24380000","0","3290","19.3"
"24786000","0","3290","19.7"
"25053000","0","3290","19.7"
"25263000","0","3290","20.1"
"25473000","0","3289","20.1"
"25683000","0","3290","20.1"
"26089000","0","3290","20.4"
"26357000","0","3290","20.8"
"26567000","0","3290","20.8"
"26776000","0","3290","21.2"
"26987000","0","3290","21.2"
"27450000","0","3290","21.5"
"27660000","0","3290","21.5"
"27870000","0","3290","21.9"
"28078000","0","3289","21.9"
"28288000","0","3290","22.3"
"28753000","0","3289","22.7"
"28963000","0","3289","22.7"
"29172000","0","3290","22.7"
"29383000","0","3289","23.0"
"29591000","0","3289","23.0"
"29998000","0","3290","23.4"
"30264000","0","3289","23.8"
"30474000","0","3289","23.8"
"30684000","0","3290","23.8"
"30893000","0","3289","24.1"
"31356000","0","3289","24.5"
"31566000","0","3289","24.5"
"31776000","0","3289","24.9"
"31986000","0","3289","24.9"
"32195000","0","3289","24.9"
"32665000","0","3288","25.2"
"32874000","0","3289","25.6"
"33084000","0","3289","25.6"
"33294000","0","3289","26.0"
"33503000","0","3289","26.0"
"33968000","0","3289","26.4"
"34177000","0","3289","26.4"
"34387000","0","3289","26.7"
"34597000","0","3289","26.7"
"34807000","0","3289","27.1"
"35272000","0","3289","27.5"
"35480000","0","3289","27.5"
"35689000","0","3289","27.5"
"35898000","0","3289","27.9"
"36108000","0","3288","27.9"
"36515000","0","3288","28.2"
"36784000","0","3288","28.6"
"36993000","0","3288","28.6"
"37203000","0","3288","28.6"
"37413000","0","3288","29.0"
"37878000","0","3288","29.4"
"38087000","0","3288","29.4"
"38297000","0","3288","29.7"
"38506000","0","3288","29.7"
"38716000","0","3288","29.7"
"39124000","0","3288","30.1"
"39392000","0","3288","30.5"
"39602000","0","3288","30.5"
"39812000","0","3288","30.8"
"40021000","0","3288","30.8"
"40486000","0","3288","31.2"
"40695000","0","3288","31.2"
