Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3304","1.1"
"268000","0","3292","1.5"
"478000","0","3296","1.5"
"688000","0","3292","1.8"
"896000","0","3288","1.8"
"1361000","0","3290","2.2"
"1571000","0","3289","2.6"
"1781000","0","3291","2.6"
"1991000","0","3290","3.0"
"2199000","0","3288","3.0"
"2663000","0","3289","3.3"
"2873000","0","3288","3.7"
"3083000","0","3289","3.7"
"3293000","0","3289","4.1"
"3502000","0","3288","4.1"
"3915000","0","3289","4.5"
"4183000","0","3288","4.8"
"4393000","0","3287","4.8"
"4603000","0","3288","5.2"
"4812000","0","3288","5.2"
"5219000","0","3288","5.6"
"5486000","0","3288","6.0"
"5696000","0","3287","6.0"
"5905000","0","3288","6.3"
"6114000","0","3288","6.3"
"6521000","0","3288","6.7"
"6789000","0","3288","7.1"
"6998000","0","3287","7.1"
"7207000","0","3288","7.5"
"7417000","0","3288","7.5"
"7823000","0","3287","7.8"
"8091000","0","3288","8.2"
"8300000","0","3288","8.2"
"8511000","0","3288","8.6"
"8720000","0","3288","8.6"
"9186000","0","3289","9.0"
"9395000","0","3288","9.4"
"9604000","0","3288","9.4"
"9814000","0","3288","9.7"
"10025000","0","3288","9.7"
"10432000","0","3289","10.1"
"10700000","0","3289","10.5"
"10909000","0","3288","10.5"
"11118000","0","3289","10.9"
"11328000","0","3289","10.9"
"11736000","0","3289","11.2"
"12004000","0","3289","11.6"
"12214000","0","3289","11.6"
"12424000","0","3289","12.0"
"12634000","0","3289","12.0"
"13097000","0","3288","12.3"
"13307000","0","3289","12.7"
"13523000","0","3288","12.7"
"13731000","0","3288","13.1"
"13941000","0","3289","13.1"
"14348000","0","3288","13.5"
"14614000","0","3288","13.9"
"14823000","0","3288","13.9"
"15033000","0","3288","14.2"
"15243000","0","3288","14.2"
"15707000","0","3288","14.6"
"15916000","0","3288","15.0"
"16125000","0","3288","15.0"
"16335000","0","3288","15.4"
"16545000","0","3288","15.4"
"16953000","0","3289","15.7"
"17220000","0","3289","16.1"
"17430000","0","3289","16.1"
"17640000","0","3289","16.5"
"17850000","0","3289","16.5"
"18262000","0","3289","16.9"
"18530000","0","3289","17.2"
"18739000","0","3289","17.2"
"18949000","0","3289","17.6"
"19159000","0","3289","17.6"
"19625000","0","3289","18.0"
"19835000","0","3289","18.4"
"20044000","0","3289","18.4"
"20253000","0","3289","18.7"
"20462000","0","3289","18.7"
"20868000","0","3289","19.1"
"21136000","0","3289","19.5"
"21346000","0","3289","19.5"
"21554000","0","3289","19.9"
"21763000","0","3289","19.9"
"22171000","0","3289","20.2"
"22437000","0","3289","20.6"
"22646000","0","3289","20.6"
