Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3308","1.1"
"268000","0","3295","1.5"
"477000","0","3287","1.5"
"687000","0","3293","1.8"
"897000","0","3290","1.8"
"1305000","0","3293","2.2"
"1572000","0","3292","2.6"
"1782000","0","3289","2.6"
"1991000","0","3291","3.0"
"2201000","0","3290","3.0"
"2608000","0","3292","3.4"
"2877000","0","3291","3.7"
"3086000","0","3289","3.7"
"3295000","0","3291","4.1"
"3505000","0","3290","4.1"
"3912000","0","3291","4.5"
"4178000","0","3290","4.9"
"4387000","0","3289","4.9"
"4596000","0","3290","5.3"
"4806000","0","3289","5.3"
"5213000","0","3290","5.6"
"5487000","0","3289","6.0"
"5696000","0","3290","6.4"
"5905000","0","3290","6.4"
"6114000","0","3289","6.8"
"6521000","0","3290","6.8"
"6788000","0","3290","7.1"
"6996000","0","3290","7.5"
"7206000","0","3290","7.5"
"7416000","0","3290","7.9"
"7880000","0","3289","8.3"
"8089000","0","3290","8.3"
"8299000","0","3290","8.7"
"8508000","0","3289","8.7"
"8717000","0","3290","9.0"
"9182000","0","3290","9.4"
"9392000","0","3289","9.4"
"9602000","0","3290","9.8"
"9812000","0","3289","9.8"
"10021000","0","3290","10.2"
"10429000","0","3290","10.6"
"10696000","0","3289","10.6"
"10906000","0","3290","10.9"
"11116000","0","3290","10.9"
"11325000","0","3289","11.3"
"11732000","0","3290","11.7"
"12000000","0","3290","12.1"
"12209000","0","3289","12.1"
"12419000","0","3290","12.5"
"12629000","0","3290","12.5"
"13036000","0","3290","12.8"
"13304000","0","3290","13.2"
"13513000","0","3290","13.2"
"13723000","0","3290","13.6"
"13932000","0","3290","13.6"
"14340000","0","3290","14.0"
"14607000","0","3290","14.3"
"14816000","0","3290","14.3"
"15026000","0","3290","14.7"
"15236000","0","3290","14.7"
"15648000","0","3289","15.1"
"15916000","0","3289","15.5"
"16126000","0","3290","15.5"
"16336000","0","3290","15.9"
"16545000","0","3289","15.9"
"16952000","0","3289","16.2"
"17220000","0","3289","16.6"
"17428000","0","3290","16.6"
