Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3304","1.1"
"269000","0","3292","1.5"
"479000","0","3298","1.8"
"690000","0","3293","1.8"
"899000","0","3296","2.2"
"1312000","0","3294","2.6"
"1579000","0","3291","3.0"
"1789000","0","3293","3.0"
"1999000","0","3291","3.4"
"2210000","0","3293","3.7"
"2674000","0","3292","4.1"
"2887000","0","3291","4.5"
"3097000","0","3292","4.5"
"3307000","0","3291","4.9"
"3515000","0","3290","4.9"
"3980000","0","3291","5.6"
"4190000","0","3290","5.6"
"4400000","0","3291","6.0"
"4610000","0","3291","6.0"
"4819000","0","3291","6.4"
"5284000","0","3291","6.8"
"5493000","0","3291","7.1"
"5703000","0","3291","7.5"
"5913000","0","3290","7.5"
"6122000","0","3291","7.9"
"6530000","0","3291","8.3"
"6795000","0","3290","8.7"
"7004000","0","3291","8.7"
"7214000","0","3290","9.0"
"7424000","0","3290","9.0"
"7831000","0","3290","9.4"
"8099000","0","3290","9.8"
"8309000","0","3291","10.2"
"8518000","0","3290","10.2"
"8728000","0","3291","10.5"
"9136000","0","3291","10.9"
"9402000","0","3290","11.3"
"9611000","0","3290","11.3"
"9820000","0","3290","11.7"
"10030000","0","3291","12.1"
"10437000","0","3290","12.4"
"10704000","0","3290","12.4"
"10913000","0","3290","12.8"
"11129000","0","3290","13.2"
"11339000","0","3290","13.2"
"11745000","0","3290","13.6"
"12013000","0","3290","14.0"
"12223000","0","3290","14.3"
"12432000","0","3290","14.3"
"12640000","0","3290","14.7"
"13047000","0","3290","15.1"
"13315000","0","3290","15.5"
"13525000","0","3289","15.5"
"13734000","0","3290","15.8"
"13944000","0","3289","15.8"
"14409000","0","3290","16.6"
"14619000","0","3290","16.6"
"14828000","0","3290","17.0"
"15038000","0","3290","17.0"
"15248000","0","3290","17.4"
"15714000","0","3290","17.7"
"15923000","0","3290","18.1"
"16133000","0","3290","18.5"
"16343000","0","3290","18.5"
"16553000","0","3291","18.9"
"16961000","0","3290","19.3"
"17227000","0","3290","19.6"
"17437000","0","3290","19.6"
"17646000","0","3290","20.0"
"17856000","0","3290","20.0"
"18263000","0","3290","20.8"
"18530000","0","3289","20.8"
"18739000","0","3290","21.1"
"18949000","0","3290","21.5"
"19159000","0","3289","21.5"
"19623000","0","3290","21.9"
"19833000","0","3290","22.3"
"20042000","0","3289","22.7"
"20252000","0","3290","22.7"
"20461000","0","3290","23.0"
"20867000","0","3289","23.4"
"21139000","0","3290","23.8"
"21349000","0","3289","23.8"
"21559000","0","3290","24.2"
"21769000","0","3289","24.6"
"22233000","0","3289","24.9"
"22443000","0","3290","24.9"
"22653000","0","3289","25.3"
"22863000","0","3290","25.7"
"23073000","0","3289","25.7"
"23539000","0","3290","26.1"
"23748000","0","3290","26.4"
"23957000","0","3290","26.8"
"24167000","0","3290","26.8"
"24377000","0","3290","27.2"
"24783000","0","3290","27.6"
"25050000","0","3290","28.0"
"25260000","0","3290","28.0"
"25469000","0","3290","28.3"
"25679000","0","3290","28.3"
"26087000","0","3290","29.1"
"26355000","0","3290","29.1"
"26565000","0","3291","29.5"
"26775000","0","3290","29.5"
"26985000","0","3290","29.9"
"27391000","0","3290","30.2"
"27658000","0","3290","30.6"
"27866000","0","3290","30.6"
"28076000","0","3290","31.0"
"28286000","0","3290","31.4"
"28750000","0","3290","31.7"
"28960000","0","3290","31.7"
"29169000","0","3290","32.1"
"29378000","0","3290","32.5"
"29588000","0","3290","32.5"
"29994000","0","3289","32.9"
"30261000","0","3290","33.3"
"30471000","0","3290","33.6"
"30681000","0","3289","33.6"
"30890000","0","3289","34.0"
"31362000","0","3289","34.4"
"31571000","0","3290","34.8"
"31781000","0","3290","34.8"
"31991000","0","3290","35.2"
"32201000","0","3290","35.5"
"32665000","0","3290","35.9"
"32874000","0","3290","35.9"
"33084000","0","3290","36.3"
"33294000","0","3290","36.7"
