Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3284","1.9"
"209000","0","3278","1.9"
"418000","0","3288","2.2"
"628000","0","3287","2.6"
"837000","0","3284","2.6"
"1302000","0","3288","3.4"
"1511000","0","3286","3.4"
"1720000","0","3289","3.8"
"1930000","0","3288","4.1"
"2138000","0","3287","4.1"
"2545000","0","3289","4.9"
"2812000","0","3288","4.9"
"3020000","0","3289","5.3"
"3230000","0","3289","5.7"
"3439000","0","3288","5.7"
"3845000","0","3289","6.4"
"4112000","0","3289","6.4"
"4322000","0","3288","6.8"
"4530000","0","3289","7.2"
"4740000","0","3288","7.2"
"5146000","0","3289","8.0"
"5413000","0","3289","8.3"
"5623000","0","3288","8.3"
"5832000","0","3289","8.7"
"6041000","0","3289","9.1"
"6505000","0","3288","9.5"
"6714000","0","3289","9.9"
"6924000","0","3289","9.9"
"7133000","0","3289","10.2"
"7342000","0","3289","10.6"
"7749000","0","3289","11.0"
"8016000","0","3289","11.4"
"8226000","0","3289","11.4"
"8435000","0","3289","11.8"
"8650000","0","3289","12.1"
"9114000","0","3289","12.5"
"9323000","0","3289","12.9"
"9532000","0","3289","12.9"
"9742000","0","3289","13.3"
"9951000","0","3289","13.7"
"10416000","0","3289","14.0"
"10624000","0","3289","14.4"
"10833000","0","3289","14.4"
"11042000","0","3289","14.8"
"11251000","0","3289","15.2"
"11658000","0","3289","15.6"
"11926000","0","3289","15.9"
"12135000","0","3289","16.3"
"12345000","0","3289","16.3"
"12553000","0","3289","16.7"
"13018000","0","3289","17.1"
"13228000","0","3290","17.5"
"13437000","0","3289","17.9"
"13646000","0","3289","17.9"
"13855000","0","3290","18.2"
"14262000","0","3289","18.6"
"14529000","0","3290","19.0"
"14739000","0","3289","19.4"
"14947000","0","3289","19.4"
"15156000","0","3290","19.7"
"15562000","0","3289","20.1"
"15829000","0","3289","20.5"
"16038000","0","3289","20.9"
"16247000","0","3289","20.9"
"16455000","0","3289","21.3"
"16863000","0","3289","21.6"
"17129000","0","3289","22.0"
"17338000","0","3289","22.4"
"17547000","0","3289","22.4"
"17756000","0","3289","22.8"
"18162000","0","3289","23.2"
"18429000","0","3289","23.6"
"18644000","0","3289","23.9"
"18851000","0","3289","24.3"
"19061000","0","3289","24.3"
"19467000","0","3289","24.7"
"19733000","0","3288","25.1"
"19943000","0","3289","25.5"
"20152000","0","3288","25.8"
"20362000","0","3289","25.8"
"20769000","0","3289","26.6"
"21035000","0","3288","26.6"
"21244000","0","3289","27.0"
"21454000","0","3288","27.4"
"21662000","0","3288","27.4"
"22069000","0","3289","28.1"
"22336000","0","3288","28.5"
"22545000","0","3288","28.5"
"22754000","0","3288","28.9"
"22963000","0","3288","28.9"
"23428000","0","3288","29.6"
"23637000","0","3288","30.0"
"23847000","0","3288","30.0"
"24055000","0","3288","30.4"
"24264000","0","3289","30.8"
"24670000","0","3289","31.2"
"24936000","0","3288","31.6"
"25145000","0","3288","31.6"
"25354000","0","3289","31.9"
"25562000","0","3288","32.3"
"25969000","0","3289","32.7"
"26241000","0","3288","33.1"
"26450000","0","3288","33.1"
"26659000","0","3288","33.5"
"26868000","0","3288","33.8"
"27274000","0","3288","34.2"
"27541000","0","3288","34.6"
"27751000","0","3288","34.6"
"27960000","0","3288","35.0"
"28169000","0","3288","35.4"
"28574000","0","3288","35.7"
"28846000","0","3288","36.1"
"29056000","0","3288","36.1"
"29265000","0","3288","36.5"
"29473000","0","3288","36.9"
"29881000","0","3288","37.3"
"30145000","0","3287","37.6"
"30354000","0","3288","38.0"
"30564000","0","3288","38.0"
"30773000","0","3288","38.4"
"31238000","0","3288","38.8"
"31447000","0","3288","39.2"
"31657000","0","3288","39.5"
"31866000","0","3288","39.5"
"32075000","0","3288","39.9"
"32482000","0","3288","40.3"
"32749000","0","3289","40.7"
"32958000","0","3288","41.1"
"33167000","0","3288","41.1"
"33376000","0","3288","41.4"
"33783000","0","3288","41.8"
"34049000","0","3289","42.2"
"34259000","0","3288","42.6"
"34467000","0","3288","42.6"
"34676000","0","3289","43.0"
"35082000","0","3288","43.3"
"35349000","0","3289","43.7"
"35557000","0","3289","44.1"
"35766000","0","3288","44.1"
"35975000","0","3288","44.5"
"36382000","0","3288","44.9"
"36649000","0","3288","45.2"
"36858000","0","3288","45.6"
"37067000","0","3288","46.0"
"37276000","0","3288","46.0"
"37682000","0","3288","46.4"
"37949000","0","3288","46.8"
"38158000","0","3288","47.2"
"38368000","0","3288","47.5"
"38576000","0","3288","47.5"
"38989000","0","3288","48.3"
"39257000","0","3288","48.3"
"39466000","361700","3289","48.7"
"39675000","361700","3289","49.1"
"39884000","361700","3288","49.1"
"40291000","361700","3289","49.8"
"40558000","361700","3289","50.2"
"40767000","361700","3288","50.2"
"40976000","361700","3289","50.6"
"41185000","361700","3289","50.6"
"41592000","361700","3289","51.3"
"41859000","361700","3289","51.7"
"42068000","361700","3289","51.7"
"42277000","361700","3289","52.1"
"42486000","361700","3289","52.5"
"42893000","361700","3289","52.9"
"43159000","361700","3289","53.3"
"43369000","361700","3289","53.3"
"43578000","361700","3289","53.6"
"43788000","361700","3289","54.0"
"44193000","361700","3289","54.4"
"44461000","361700","3289","54.8"
"44670000","361700","3289","54.8"
"44880000","361700","3289","55.2"
"45089000","361700","3289","55.5"
"45496000","361700","3289","55.9"
"45762000","361700","3289","56.3"
"45972000","361700","3289","56.3"
"46181000","361700","3290","56.7"
"46391000","361700","3289","57.1"
"46797000","361700","3289","57.4"
"47065000","361700","3289","57.8"
"47274000","361700","3289","57.8"
"47482000","361700","3290","58.2"
"47692000","361700","3289","58.6"
"48097000","361700","3289","59.0"
"48363000","361700","3289","59.3"
"48573000","361700","3289","59.3"
"48787000","361700","3289","59.7"
"48997000","361700","3290","60.1"
"49404000","361700","3290","60.5"
"49672000","361700","3290","60.9"
"49881000","361700","3290","61.2"
"50090000","361700","3290","61.2"
"50298000","361700","3290","61.6"
"50705000","361700","3289","62.0"
"50972000","361700","3290","62.4"
"51181000","361700","3290","62.8"
"51390000","361700","3289","62.8"
"51599000","361700","3290","63.1"
"52006000","361700","3289","63.5"
"52273000","361700","3290","63.9"
"52483000","361700","3289","64.3"
"52691000","361700","3289","64.3"
"52900000","361700","3290","64.7"
"53365000","361700","3289","65.4"
"53574000","361700","3289","65.4"
"53782000","361700","3290","65.8"
"53992000","361700","3289","66.2"
"54201000","361700","3289","66.2"
"54607000","361700","3290","66.6"
"54874000","361700","3289","66.9"
"55084000","361700","3290","67.3"
"55294000","361700","3289","67.7"
"55502000","361700","3289","67.7"
"55967000","361700","3289","68.5"
"56177000","361700","3289","68.5"
"56386000","361700","3289","68.9"
"56595000","361700","3289","69.2"
"56803000","361700","3289","69.2"
"57268000","361700","3289","70.0"
"57478000","361700","3289","70.0"
"57687000","361700","3289","70.4"
"57896000","361700","3289","70.8"
"58105000","361700","3288","70.8"
"58569000","361700","3289","71.5"
"58784000","361700","3288","71.9"
"58993000","361700","3288","71.9"
"59201000","361700","3288","72.3"
"59411000","361700","3288","72.7"
"59817000","361700","3288","73.0"
"60084000","361700","3288","73.4"
"60294000","361700","3288","73.4"
"60503000","361700","3288","73.8"
"60713000","361700","3288","74.2"
"61120000","361700","3288","74.6"
"61386000","361700","3288","75.0"
"61595000","361700","3288","75.0"
"61804000","361700","3289","75.3"
"62014000","361700","3289","75.7"
"62421000","361700","3288","76.1"
"62687000","361700","3288","76.5"
"62897000","361700","3288","76.5"
