Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3276","1.1"
"267000","0","3290","1.1"
"478000","0","3287","1.5"
"686000","0","3283","1.5"
"895000","0","3289","1.8"
"1360000","0","3287","1.8"
"1569000","0","3290","2.2"
"1779000","0","3288","2.2"
"1988000","0","3290","2.6"
"2204000","0","3289","2.6"
"2668000","0","3288","2.9"
"2877000","0","3289","2.9"
"3087000","0","3288","3.3"
"3295000","0","3287","3.3"
"3505000","0","3289","3.7"
"3970000","0","3289","3.7"
"4179000","0","3288","4.0"
"4389000","0","3289","4.0"
"4599000","0","3289","4.4"
"4808000","0","3288","4.4"
"5273000","0","3289","4.8"
"5483000","0","3288","4.8"
"5693000","0","3289","5.2"
"5903000","0","3289","5.2"
"6113000","0","3289","5.5"
"6520000","0","3289","5.5"
"6787000","0","3290","5.9"
"6997000","0","3289","5.9"
"7207000","0","3290","6.3"
"7417000","0","3289","6.3"
"7825000","0","3290","6.6"
"8093000","0","3290","7.0"
"8302000","0","3289","7.0"
"8511000","0","3290","7.0"
"8722000","0","3290","7.4"
"9129000","0","3289","7.8"
"9396000","0","3290","7.8"
"9605000","0","3290","7.8"
"9815000","0","3289","8.1"
"10025000","0","3290","8.1"
"10490000","0","3289","8.5"
"10701000","0","3290","8.9"
"10911000","0","3290","8.9"
"11120000","0","3289","8.9"
"11329000","0","3290","9.2"
"11736000","0","3289","9.6"
"12003000","0","3289","9.6"
"12218000","0","3289","10.0"
"12427000","0","3289","10.0"
"12636000","0","3289","10.0"
"13043000","0","3289","10.4"
"13311000","0","3289","10.7"
"13521000","0","3289","10.7"
"13731000","0","3290","10.7"
"13940000","0","3289","11.1"
"14347000","0","3290","11.5"
"14615000","0","3289","11.5"
"14824000","0","3289","11.8"
"15034000","0","3289","11.8"
"15243000","0","3289","11.8"
"15650000","0","3289","12.2"
"15917000","0","3289","12.6"
"16126000","0","3289","12.6"
"16336000","0","3290","12.6"
"16546000","0","3289","13.0"
"16952000","0","3289","13.3"
"17219000","0","3289","13.3"
"17428000","0","3289","13.7"
"17638000","0","3289","13.7"
"17846000","0","3289","13.7"
"18254000","0","3289","14.1"
"18522000","0","3289","14.4"
"18731000","0","3289","14.4"
"18941000","0","3289","14.8"
"19150000","0","3289","14.8"
"19556000","0","3289","15.2"
"19823000","0","3289","15.2"
"20033000","0","3289","15.6"
"20242000","0","3288","15.6"
"20451000","0","3289","15.6"
"20859000","0","3288","15.9"
"21069000","0","3289","16.3"
"21337000","0","3289","16.3"
"21547000","0","3289","16.7"
"21755000","0","3289","16.7"
"22166000","0","3289","17.0"
"22434000","0","3289","17.0"
"22644000","0","3289","17.4"
"22853000","0","3289","17.4"
"23063000","0","3289","17.8"
"23471000","0","3289","17.8"
"23738000","0","3289","18.2"
"23948000","0","3289","18.2"
"24158000","0","3289","18.5"
"24368000","0","3289","18.5"
"24775000","0","3289","18.9"
"25042000","0","3289","18.9"
"25252000","0","3289","19.3"
"25460000","0","3289","19.3"
"25670000","0","3289","19.6"
"26077000","0","3289","19.6"
"26345000","0","3289","20.0"
"26555000","0","3289","20.0"
"26765000","0","3289","20.4"
"26975000","0","3290","20.4"
"27382000","0","3289","20.7"
"27649000","0","3289","21.1"
"27858000","0","3290","21.1"
"28073000","0","3289","21.1"
"28283000","0","3290","21.5"
"28690000","0","3289","21.9"
"28959000","0","3289","21.9"
"29169000","0","3290","21.9"
"29378000","0","3289","22.2"
"29586000","0","3289","22.2"
"29985000","0","3290","22.6"
"30261000","0","3289","23.0"
"30470000","0","3289","23.0"
"30679000","0","3289","23.0"
"30889000","0","3289","23.4"
"31353000","0","3289","23.7"
"31562000","0","3289","23.7"
"31772000","0","3289","23.7"
"31981000","0","3289","24.1"
"32197000","0","3289","24.1"
"32662000","0","3289","24.5"
"32872000","0","3289","24.8"
"33081000","0","3289","24.8"
"33291000","0","3289","24.8"
"33501000","0","3289","25.2"
"33906000","0","3289","25.6"
"34174000","0","3289","25.6"
"34385000","0","3289","26.0"
"34594000","0","3288","26.0"
"34803000","0","3289","26.0"
"35210000","0","3289","26.3"
"35478000","0","3289","26.7"
"35688000","0","3289","26.7"
"35896000","0","3289","26.7"
"36106000","0","3289","27.1"
"36513000","0","3289","27.4"
"36780000","0","3288","27.4"
"36989000","0","3289","27.8"
"37199000","0","3288","27.8"
"37409000","0","3289","27.8"
"37874000","0","3289","28.2"
"38083000","0","3289","28.5"
"38293000","0","3289","28.5"
"38503000","0","3290","28.9"
"38712000","0","3289","28.9"
"39119000","0","3289","29.3"
"39386000","0","3289","29.3"
"39596000","0","3289","29.7"
"39806000","0","3289","29.7"
"40016000","0","3289","29.7"
"40424000","0","3289","30.0"
"40690000","0","3289","30.4"
"40900000","0","3289","30.4"
"41110000","0","3289","30.8"
"41320000","0","3289","30.8"
"41784000","0","3289","31.1"
"41993000","0","3289","31.1"
"42209000","0","3289","31.5"
"42418000","0","3289","31.5"
"42627000","0","3289","31.9"
"43035000","0","3289","32.3"
"43301000","0","3289","32.3"
"43510000","0","3289","32.3"
"43720000","0","3289","32.6"
"43930000","0","3289","32.6"
"44395000","0","3289","33.0"
"44606000","0","3290","33.4"
"44816000","0","3290","33.4"
"45025000","0","3289","33.4"
"45235000","0","3289","33.7"
"45642000","0","3289","34.1"
"45909000","0","3289","34.1"
"46119000","0","3290","34.5"
"46330000","0","3289","34.5"
"46538000","0","3289","34.5"
"46944000","0","3289","34.9"
"47212000","0","3289","35.2"
"47422000","0","3289","35.2"
"47632000","0","3289","35.2"
"47842000","0","3289","35.6"
"48250000","0","3290","36.0"
"48516000","0","3289","36.0"
"48724000","0","3289","36.4"
"48934000","0","3290","36.4"
"49144000","0","3289","36.4"
"49551000","0","3289","36.7"
"49819000","0","3290","37.1"
"50028000","0","3289","37.1"
"50237000","0","3289","37.1"
"50447000","0","3289","37.5"
"50911000","0","3289","37.8"
"51121000","0","3289","37.8"
"51331000","0","3289","38.2"
"51540000","0","3288","38.2"
"51750000","0","3289","38.2"
"52221000","0","3289","38.6"
"52430000","0","3289","38.9"
"52640000","0","3289","38.9"
"52849000","0","3289","39.3"
"53058000","0","3289","39.3"
"53466000","0","3289","39.7"
"53732000","0","3288","39.7"
"53942000","0","3289","40.1"
"54152000","0","3288","40.1"
"54362000","0","3289","40.1"
"54769000","0","3289","40.4"
"55037000","0","3289","40.8"
"55248000","0","3289","40.8"
"55458000","0","3290","41.2"
"55666000","0","3289","41.2"
"56073000","0","3289","41.5"
"56340000","0","3289","41.5"
"56550000","0","3289","41.9"
"56760000","0","3289","41.9"
"56969000","0","3289","41.9"
"57376000","0","3289","42.3"
"57644000","0","3289","42.7"
"57854000","0","3289","42.7"
"58065000","0","3290","43.0"
"58274000","0","3289","43.0"
"58680000","0","3289","43.4"
"58948000","0","3290","43.4"
"59157000","0","3289","43.8"
"59366000","0","3289","43.8"
"59576000","0","3290","44.1"
"59984000","0","3289","44.1"
"60252000","0","3290","44.5"
"60461000","0","3290","44.5"
"60671000","0","3290","44.9"
"60881000","0","3290","44.9"
"61288000","0","3290","45.3"
"61556000","0","3290","45.3"
"61766000","0","3291","45.6"
"61975000","0","3290","45.6"
"62190000","0","3291","46.0"
"62598000","0","3290","46.0"
"62865000","0","3291","46.4"
"63076000","0","3291","46.4"
"63285000","0","3291","46.7"
"63495000","0","3291","46.7"
"63903000","0","3291","47.1"
"64170000","0","3291","47.1"
"64379000","219500","3291","47.5"
"64590000","219500","3291","47.5"
"64799000","219500","3292","47.9"
"65208000","219500","3292","47.9"
