Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3308","1.1"
"268000","0","3295","1.5"
"477000","0","3288","1.5"
"686000","0","3293","1.8"
"896000","0","3291","1.8"
"1295000","0","3288","2.2"
"1570000","0","3291","2.6"
"1779000","0","3290","2.6"
"1988000","0","3288","2.6"
"2198000","0","3290","3.0"
"2605000","0","3289","3.3"
"2872000","0","3287","3.3"
"3081000","0","3289","3.7"
"3291000","0","3288","3.7"
"3501000","0","3290","4.1"
"3908000","0","3289","4.1"
"4176000","0","3288","4.4"
"4386000","0","3290","4.8"
"4596000","0","3289","4.8"
"4805000","0","3288","4.8"
"5213000","0","3289","5.2"
"5480000","0","3289","5.6"
"5695000","0","3289","5.6"
"5904000","0","3289","5.9"
"6112000","0","3288","5.9"
"6519000","0","3289","6.3"
"6787000","0","3289","6.7"
"6996000","0","3288","6.7"
"7205000","0","3289","7.1"
"7415000","0","3288","7.1"
"7821000","0","3288","7.4"
"8087000","0","3289","7.8"
"8296000","0","3288","7.8"
"8504000","0","3288","7.8"
"8720000","0","3288","8.2"
"9127000","0","3288","8.6"
"9395000","0","3288","8.6"
"9605000","0","3288","8.9"
"9815000","0","3288","8.9"
"10025000","0","3289","9.3"
"10433000","0","3289","9.7"
"10700000","0","3288","9.7"
"10909000","0","3289","10.1"
"11119000","0","3289","10.1"
"11328000","0","3288","10.1"
"11794000","0","3288","10.4"
"12004000","0","3288","10.8"
"12214000","0","3289","10.8"
"12424000","0","3289","11.2"
"12633000","0","3288","11.2"
"13097000","0","3288","11.5"
"13307000","0","3288","11.9"
"13517000","0","3288","11.9"
"13726000","0","3288","12.3"
"13936000","0","3288","12.3"
"14343000","0","3288","12.7"
"14610000","0","3288","12.7"
"14820000","0","3288","13.0"
"15030000","0","3289","13.0"
"15240000","0","3288","13.4"
"15646000","0","3288","13.8"
"15913000","0","3289","13.8"
"16123000","0","3288","14.2"
"16332000","0","3288","14.2"
"16541000","0","3288","14.5"
"16949000","0","3288","14.5"
"17217000","0","3289","14.9"
"17427000","0","3288","14.9"
