Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3284","1.1"
"210000","0","3278","1.1"
"418000","0","3286","1.1"
"628000","0","3285","1.4"
"836000","0","3282","1.4"
"1302000","0","3286","1.8"
"1511000","0","3285","2.2"
"1720000","0","3283","2.2"
"1929000","0","3286","2.2"
"2139000","0","3285","2.6"
"2547000","0","3287","2.9"
"2815000","0","3287","2.9"
"3025000","0","3288","3.3"
"3234000","0","3288","3.3"
"3443000","0","3287","3.7"
"3850000","0","3288","3.7"
"4123000","0","3288","4.0"
"4333000","0","3289","4.0"
"4542000","0","3288","4.4"
"4750000","0","3287","4.4"
"5157000","0","3288","4.8"
"5425000","0","3288","5.2"
"5634000","0","3287","5.2"
"5843000","0","3288","5.2"
"6054000","0","3288","5.5"
"6461000","0","3289","5.9"
"6729000","0","3288","5.9"
"6937000","0","3288","6.3"
"7147000","0","3288","6.3"
"7356000","0","3288","6.3"
"7762000","0","3289","6.6"
"8031000","0","3288","7.0"
"8239000","0","3288","7.0"
"8449000","0","3288","7.4"
"8658000","0","3288","7.4"
"9066000","0","3289","7.8"
"9333000","0","3288","7.8"
"9542000","0","3289","8.1"
"9753000","0","3289","8.1"
"9962000","0","3289","8.5"
"10427000","0","3289","8.9"
"10637000","0","3288","8.9"
"10847000","0","3289","9.3"
"11057000","0","3289","9.3"
"11266000","0","3288","9.3"
"11673000","0","3289","9.6"
"11940000","0","3288","10.0"
"12148000","0","3288","10.0"
"12358000","0","3288","10.4"
"12568000","0","3288","10.4"
"13034000","0","3289","10.7"
"13243000","0","3289","10.7"
"13453000","0","3289","11.1"
"13663000","0","3289","11.1"
"13873000","0","3290","11.5"
"14344000","0","3289","11.9"
"14553000","0","3289","11.9"
"14762000","0","3290","12.2"
"14972000","0","3289","12.2"
"15182000","0","3290","12.2"
"15589000","0","3289","12.6"
"15857000","0","3290","13.0"
"16067000","0","3289","13.0"
"16277000","0","3290","13.4"
"16486000","0","3290","13.4"
"16952000","0","3290","13.7"
"17162000","0","3290","13.7"
"17372000","0","3290","14.1"
"17582000","0","3290","14.1"
"17792000","0","3291","14.5"
"18200000","0","3290","14.5"
"18467000","0","3291","14.8"
"18677000","0","3291","14.8"
"18886000","0","3291","15.2"
"19096000","0","3291","15.2"
"19504000","0","3291","15.6"
"19771000","0","3291","16.0"
"19980000","0","3290","16.0"
"20190000","0","3291","16.0"
"20400000","0","3291","16.3"
"20799000","0","3290","16.7"
"21074000","0","3291","16.7"
"21283000","0","3291","17.1"
"21491000","0","3290","17.1"
"21701000","0","3291","17.5"
"22166000","0","3290","17.5"
"22376000","0","3290","17.8"
"22585000","0","3290","17.8"
"22795000","0","3290","18.2"
"23003000","0","3289","18.2"
"23410000","0","3290","18.6"
"23678000","0","3290","18.9"
"23887000","0","3290","18.9"
"24102000","0","3290","18.9"
"24313000","0","3290","19.3"
"24719000","0","3290","19.7"
"24987000","0","3290","19.7"
"25196000","0","3290","20.1"
"25405000","0","3290","20.1"
"25615000","0","3290","20.4"
"26022000","0","3290","20.4"
"26289000","0","3290","20.8"
"26499000","0","3290","20.8"
"26709000","0","3290","21.2"
"26920000","0","3290","21.2"
"27384000","0","3290","21.5"
"27595000","0","3290","21.9"
"27804000","0","3290","21.9"
"28013000","0","3290","21.9"
"28223000","0","3290","22.3"
