Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3277","1.5"
"268000","0","3291","1.5"
"477000","0","3286","1.8"
"686000","0","3293","1.8"
"896000","0","3291","2.2"
"1303000","0","3293","2.6"
"1571000","0","3292","3.0"
"1779000","0","3289","3.0"
"1989000","0","3291","3.3"
"2199000","0","3290","3.7"
"2605000","0","3289","4.1"
"2873000","0","3290","4.1"
"3083000","0","3289","4.5"
"3291000","0","3288","4.5"
"3500000","0","3289","4.8"
"3908000","0","3289","5.2"
"4181000","0","3290","5.6"
"4391000","0","3290","6.0"
"4601000","0","3289","6.0"
"4811000","0","3290","6.4"
"5218000","0","3289","6.7"
"5485000","0","3289","6.7"
"5694000","0","3288","7.1"
"5902000","0","3289","7.5"
"6112000","0","3289","7.5"
"6520000","0","3289","7.9"
"6787000","0","3289","8.2"
"6997000","0","3290","8.6"
"7205000","0","3289","8.6"
"7415000","0","3290","9.0"
"7823000","0","3290","9.4"
"8091000","0","3289","9.8"
"8300000","0","3290","9.8"
"8509000","0","3290","10.1"
"8719000","0","3290","10.1"
"9184000","0","3290","10.9"
"9394000","0","3289","10.9"
"9603000","0","3290","11.3"
"9813000","0","3290","11.3"
"10023000","0","3290","11.6"
"10430000","0","3290","12.0"
"10697000","0","3290","12.4"
"10907000","0","3290","12.4"
"11117000","0","3290","12.8"
"11325000","0","3289","12.8"
"11732000","0","3290","13.5"
"12000000","0","3289","13.5"
"12210000","0","3290","13.9"
"12420000","0","3290","13.9"
"12630000","0","3290","14.3"
"13037000","0","3290","14.6"
"13303000","0","3290","15.0"
"13513000","0","3290","15.0"
"13724000","0","3289","15.4"
"13934000","0","3290","15.4"
"14347000","0","3289","16.2"
"14614000","0","3289","16.2"
"14823000","0","3290","16.5"
"15033000","0","3289","16.5"
"15243000","0","3290","16.9"
"15650000","0","3290","17.3"
"15917000","0","3289","17.7"
"16126000","0","3290","17.7"
"16336000","0","3290","18.0"
"16546000","0","3290","18.0"
"16953000","0","3290","18.8"
"17220000","0","3289","18.8"
"17430000","0","3290","19.2"
"17640000","0","3290","19.2"
"17850000","0","3290","19.5"
"18258000","0","3290","19.9"
"18524000","0","3290","20.3"
"18732000","0","3290","20.3"
"18943000","0","3290","20.7"
"19152000","0","3290","20.7"
"19558000","0","3289","21.4"
"19825000","0","3290","21.4"
"20034000","0","3289","21.8"
"20242000","0","3289","21.8"
"20452000","0","3289","22.2"
"20859000","0","3289","22.6"
"21126000","0","3289","22.9"
"21336000","0","3289","22.9"
"21546000","0","3289","23.3"
"21756000","0","3289","23.7"
"22163000","0","3289","24.1"
"22430000","0","3289","24.1"
"22640000","0","3289","24.4"
"22850000","0","3289","24.8"
"23061000","0","3289","24.8"
