Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3283","1.5"
"267000","0","3276","1.5"
"477000","0","3285","1.8"
"686000","0","3284","2.2"
"896000","0","3282","2.2"
"1302000","0","3285","2.6"
"1570000","0","3284","3.0"
"1780000","0","3288","3.4"
"1989000","0","3287","3.4"
"2198000","0","3286","3.7"
"2604000","0","3288","4.1"
"2872000","0","3287","4.1"
"3082000","0","3289","4.5"
"3292000","0","3288","4.9"
"3501000","0","3287","4.9"
"3966000","0","3288","5.2"
"4176000","0","3288","5.6"
"4386000","0","3289","5.6"
"4596000","0","3288","6.0"
"4806000","0","3290","6.4"
"5205000","0","3289","6.7"
"5481000","0","3288","6.7"
"5690000","0","3289","7.1"
"5900000","0","3289","7.5"
"6110000","0","3288","7.5"
"6516000","0","3289","7.9"
"6783000","0","3289","8.2"
"6992000","0","3288","8.2"
"7200000","0","3288","8.6"
"7409000","0","3288","9.0"
"7881000","0","3288","9.4"
"8089000","0","3288","9.8"
"8298000","0","3288","9.8"
"8508000","0","3288","10.1"
"8718000","0","3288","10.1"
"9125000","0","3288","10.5"
"9393000","0","3288","10.9"
"9603000","0","3288","11.3"
"9813000","0","3288","11.3"
"10023000","0","3289","11.6"
"10488000","0","3288","12.0"
"10698000","0","3289","12.4"
"10908000","0","3289","12.4"
"11118000","0","3289","12.8"
"11328000","0","3289","12.8"
"11793000","0","3289","13.5"
"12003000","0","3289","13.5"
"12213000","0","3289","13.9"
"12423000","0","3289","13.9"
"12633000","0","3289","14.3"
"13098000","0","3289","14.6"
"13308000","0","3290","15.0"
"13518000","0","3290","15.0"
"13728000","0","3290","15.4"
"13937000","0","3290","15.8"
"14402000","0","3290","16.2"
"14612000","0","3290","16.2"
"14821000","0","3289","16.5"
"15031000","0","3290","16.9"
"15241000","0","3290","16.9"
"15707000","0","3290","17.3"
"15916000","0","3290","17.7"
"16126000","0","3290","18.0"
"16337000","0","3290","18.0"
"16547000","0","3291","18.4"
"17011000","0","3290","18.8"
"17221000","0","3290","19.2"
"17430000","0","3290","19.2"
"17641000","0","3290","19.5"
"17855000","0","3290","19.5"
"18320000","0","3290","20.3"
"18529000","0","3290","20.3"
"18737000","0","3290","20.7"
"18947000","0","3290","20.7"
"19157000","0","3290","21.1"
"19621000","0","3290","21.4"
"19831000","0","3290","21.8"
"20040000","0","3290","21.8"
"20250000","0","3291","22.2"
"20460000","0","3290","22.2"
"20925000","0","3291","22.9"
"21134000","0","3291","22.9"
"21344000","0","3291","23.3"
"21553000","0","3291","23.3"
"21763000","0","3292","23.7"
"22228000","0","3291","24.1"
"22439000","0","3292","24.4"
"22648000","0","3291","24.4"
"22858000","0","3292","24.8"
"23069000","0","3291","24.8"
"23534000","0","3292","25.6"
"23744000","0","3291","25.6"
"23954000","0","3292","25.9"
"24163000","0","3291","25.9"
"24373000","0","3292","26.3"
"24781000","0","3291","26.7"
"25048000","0","3292","27.1"
"25264000","0","3291","27.1"
"25473000","0","3292","27.5"
"25683000","0","3292","27.8"
"26149000","0","3292","28.2"
"26358000","0","3292","28.2"
"26568000","0","3291","28.6"
"26778000","0","3292","29.0"
"26987000","0","3292","29.0"
"27452000","0","3292","29.3"
"27663000","0","3292","29.7"
"27879000","0","3293","30.1"
"28087000","0","3292","30.1"
"28297000","0","3293","30.5"
"28762000","0","3292","30.8"
"28972000","0","3292","31.2"
"29182000","0","3292","31.2"
"29392000","0","3292","31.6"
"29601000","0","3292","31.6"
"30008000","0","3292","32.0"
"30275000","0","3292","32.3"
"30485000","0","3292","32.7"
"30695000","0","3292","32.7"
"30904000","0","3293","33.1"
"31312000","0","3292","33.5"
"31580000","0","3293","33.9"
"31790000","0","3293","33.9"
"32000000","0","3293","34.2"
"32210000","0","3293","34.2"
"32675000","0","3293","35.0"
"32884000","0","3293","35.0"
"33093000","0","3293","35.4"
"33303000","0","3293","35.4"
"33512000","0","3293","35.7"
"33976000","0","3293","36.1"
"34186000","0","3293","36.5"
"34396000","0","3293","36.5"
"34606000","0","3293","36.9"
"34816000","0","3293","37.3"
"35216000","0","3293","37.6"
"35491000","0","3292","37.6"
"35701000","0","3292","38.0"
"35910000","0","3292","38.0"
"36120000","0","3292","38.4"
"36528000","0","3292","38.8"
"36795000","0","3292","39.1"
"37005000","0","3292","39.1"
"37214000","0","3292","39.5"
"37424000","0","3292","39.9"
"37893000","0","3292","40.3"
"38103000","0","3291","40.3"
"38312000","0","3292","40.6"
"38522000","0","3292","41.0"
"38730000","0","3292","41.0"
"39196000","0","3292","41.4"
"39406000","0","3292","41.8"
"39614000","0","3292","41.8"
"39824000","0","3292","42.1"
"40035000","0","3292","42.5"
"40499000","0","3291","42.9"
"40709000","0","3292","42.9"
"40919000","0","3291","43.3"
"41129000","0","3292","43.7"
"41340000","0","3291","43.7"
"41747000","0","3292","44.0"
"42015000","0","3291","44.4"
"42225000","0","3292","44.8"
"42433000","0","3291","44.8"
"42643000","0","3292","45.2"
"43109000","0","3291","45.5"
"43317000","0","3291","45.9"
"43527000","0","3291","45.9"
"43736000","0","3291","46.3"
"43944000","0","3290","46.3"
"44352000","0","3291","46.7"
"44620000","0","3290","47.0"
"44830000","0","3291","47.4"
"45040000","0","3290","47.4"
"45249000","0","3291","47.8"
"45657000","0","3291","48.2"
"45925000","311900","3291","48.6"
"46135000","311900","3291","48.6"
"46345000","311900","3291","48.9"
"46555000","311900","3291","49.3"
"46963000","311900","3291","49.7"
"47230000","311900","3291","49.7"
"47440000","311900","3291","50.1"
"47649000","311900","3291","50.4"
"47864000","311900","3291","50.4"
"48271000","311900","3291","50.8"
"48538000","311900","3291","51.2"
"48746000","311900","3291","51.6"
"48956000","311900","3291","51.6"
"49166000","311900","3291","51.9"
"49631000","311900","3291","52.3"
"49840000","311900","3291","52.7"
"50049000","311900","3291","52.7"
"50260000","311900","3291","53.1"
"50470000","311900","3291","53.1"
"50878000","311900","3291","53.4"
"51145000","311900","3291","53.8"
"51355000","311900","3292","54.2"
"51564000","311900","3291","54.2"
"51772000","311900","3291","54.6"
"52237000","311900","3291","55.0"
"52448000","311900","3291","55.3"
"52657000","311900","3291","55.3"
"52865000","311900","3291","55.7"
"53076000","311900","3291","55.7"
"53541000","311900","3291","56.5"
"53750000","311900","3291","56.5"
"53959000","311900","3291","56.8"
"54168000","311900","3291","56.8"
"54378000","311900","3291","57.2"
"54842000","311900","3290","57.6"
"55052000","311900","3291","58.0"
"55262000","311900","3290","58.0"
"55470000","311900","3290","58.4"
"55680000","311900","3290","58.4"
"56087000","311900","3290","58.7"
"56353000","311900","3290","59.1"
"56563000","311900","3290","59.5"
"56771000","311900","3290","59.5"
"56980000","311900","3291","59.9"
"57388000","311900","3290","60.2"
"57654000","311900","3290","60.6"
"57869000","311900","3290","60.6"
"58078000","311900","3290","61.0"
"58289000","311900","3290","61.0"
"58695000","311900","3290","61.4"
"58962000","311900","3289","61.7"
"59172000","311900","3290","62.1"
"59382000","311900","3289","62.1"
"59591000","311900","3290","62.5"
"60000000","311900","3290","62.9"
"60267000","311900","3290","63.2"
"60477000","311900","3290","63.2"
"60687000","311900","3289","63.6"
"60897000","311900","3290","64.0"
"61303000","311900","3289","64.4"
"61571000","311900","3289","64.4"
"61781000","311900","3290","64.8"
"61991000","311900","3290","65.1"
"62200000","311900","3290","65.1"
"62606000","311900","3289","65.5"
"62874000","311900","3289","65.9"
"63084000","311900","3289","66.3"
"63294000","311900","3289","66.3"
"63504000","311900","3289","66.6"
"63911000","311900","3289","67.0"
"64177000","311900","3289","67.4"
"64386000","311900","3288","67.4"
"64597000","311900","3288","67.8"
"64805000","311900","3288","67.8"
"65212000","311900","3288","68.1"
"65480000","311900","3288","68.5"
"65690000","311900","3289","68.9"
"65900000","311900","3288","68.9"
"66110000","311900","3289","69.3"
"66574000","311900","3288","69.6"
"66784000","311900","3289","70.0"
"66994000","311900","3289","70.0"
"67208000","311900","3289","70.4"
"67418000","311900","3289","70.4"
"67889000","311900","3290","71.2"
"68099000","311900","3289","71.2"
"68309000","311900","3289","71.5"
"68519000","311900","3290","71.5"
"68729000","311900","3290","71.9"
"69137000","311900","3290","72.3"
"69402000","311900","3289","72.7"
"69612000","311900","3290","72.7"
"69822000","311900","3290","73.0"
"70032000","311900","3290","73.0"
"70439000","311900","3290","73.4"
"70706000","311900","3290","73.8"
"70916000","311900","3290","74.2"
"71126000","311900","3290","74.2"
"71336000","311900","3290","74.5"
"71744000","311900","3290","74.9"
"72009000","311900","3290","75.3"
"72219000","311900","3290","75.3"
"72429000","311900","3290","75.7"
"72637000","311900","3289","75.7"
"73102000","311900","3290","76.4"
"73312000","311900","3289","76.4"
"73521000","311900","3290","76.8"
"73732000","311900","3289","76.8"
"73942000","311900","3290","77.2"
"74350000","311900","3290","77.6"
"74617000","311900","3290","77.9"
"74826000","311900","3290","77.9"
"75036000","311900","3290","78.3"
"75246000","311900","3290","78.7"
"75653000","311900","3290","79.1"
"75920000","311900","3290","79.1"
"76130000","311900","3290","79.4"
"76340000","311900","3291","79.8"
"76550000","311900","3290","79.8"
"76957000","311900","3290","80.2"
"77224000","311900","3291","80.6"
"77434000","311900","3290","81.0"
"77644000","311900","3290","81.0"
"77859000","311900","3291","81.3"
"78259000","311900","3290","81.7"
"78534000","311900","3290","82.1"
"78743000","311900","3290","82.1"
"78952000","311900","3290","82.5"
"79162000","311900","3290","82.5"
"79569000","311900","3290","82.8"
"79836000","311900","3289","83.2"
"80047000","311900","3290","83.6"
"80256000","311900","3290","83.6"
"80465000","311900","3290","84.0"
"80872000","311900","3290","84.3"
"81141000","311900","3290","84.7"
"81350000","311900","3290","84.7"
"81560000","311900","3290","85.1"
"81770000","311900","3290","85.1"
"82177000","311900","3290","85.9"
"82444000","311900","3290","85.9"
"82654000","311900","3290","86.2"
"82862000","311900","3290","86.2"
"83072000","311900","3290","86.6"
"83479000","311900","3290","87.0"
"83746000","311900","3290","87.4"
"83956000","311900","3290","87.4"
"84167000","311900","3290","87.7"
"84376000","311900","3290","88.1"
"84784000","311900","3290","88.5"
"85050000","311900","3290","88.5"
"85260000","311900","3290","88.9"
"85468000","311900","3290","88.9"
"85678000","311900","3291","89.2"
"86086000","311900","3290","89.6"
"86354000","311900","3291","90.0"
"86564000","311900","3290","90.0"
"86774000","311900","3291","90.4"
"86984000","311900","3290","90.8"
"87448000","311900","3290","91.1"
"87658000","311900","3290","91.1"
"87875000","311900","3290","91.5"
"88084000","311900","3290","91.5"
"88293000","311900","3290","91.9"
"88699000","311900","3290","92.2"
"88966000","311900","3290","92.6"
"89175000","311900","3290","92.6"
"89384000","311900","3289","93.0"
"89594000","311900","3290","93.4"
"90002000","311900","3290","93.8"
"90269000","311900","3290","93.8"
"90478000","311900","3290","94.1"
"90688000","311900","3290","94.5"
"90898000","311900","3290","94.5"
"91304000","311900","3290","94.9"
"91572000","311900","3290","95.3"
"91781000","311900","3290","95.6"
"91992000","311900","3290","95.6"
"92202000","311900","3291","96.0"
"92666000","311900","3290","96.4"
"92875000","311900","3290","96.8"
"93084000","311900","3290","96.8"
"93294000","310900","3290","97.2"
"93503000","310900","3289","97.2"
"93910000","310900","3290","97.5"
"94177000","310900","3289","97.9"
"94387000","310900","3290","98.3"
"94597000","310900","3289","98.3"
"94807000","310900","3289","98.7"
"95214000","310900","3290","99.0"
"95482000","310900","3290","99.4"
"95691000","310900","3290","99.4"
"95901000","310900","3290","99.8"
"96111000","310900","3290","100.2"
"96518000","310900","3290","100.5"
"96785000","310900","3290","100.5"
"96995000","310900","3290","100.9"
"97205000","310900","3290","101.3"
"97415000","310900","3290","101.3"
"97828000","310900","3290","101.7"
"98095000","310900","3290","102.1"
"98305000","310900","3290","102.4"
"98514000","310900","3290","102.4"
"98723000","310900","3290","102.8"
"99131000","310900","3290","103.2"
"99398000","310900","3290","103.6"
"99607000","310900","3290","103.6"
"99816000","310900","3290","103.9"
"100026000","310900","3289","103.9"
"100433000","310900","3290","104.3"
"100700000","310900","3289","104.7"
"100910000","310900","3290","105.1"
"101120000","310900","3289","105.1"
"101330000","310900","3290","105.4"
"101738000","310900","3290","105.8"
"102005000","310900","3290","106.2"
"102215000","310900","3290","106.2"
"102424000","310900","3290","106.6"
"102633000","310900","3290","106.6"
"103040000","310900","3290","106.9"
"103308000","310900","3290","107.3"
"103518000","310900","3290","107.7"
"103728000","310900","3290","107.7"
"103938000","310900","3291","108.1"
"104345000","310900","3290","108.5"
"104613000","310900","3291","108.8"
"104822000","310900","3290","108.8"
"105032000","310900","3291","109.2"
"105242000","310900","3290","109.2"
"105649000","310900","3291","109.6"
"105916000","310900","3291","110.0"
"106126000","310900","3291","110.3"
"106336000","310900","3291","110.3"
"106546000","310900","3292","110.7"
"106953000","310900","3291","111.1"
"107221000","310900","3291","111.5"
"107431000","310900","3291","111.5"
"107640000","310900","3291","111.8"
"107854000","310900","3290","111.8"
"108260000","310900","3291","112.6"
"108528000","310900","3290","112.6"
"108737000","310900","3291","113.0"
"108947000","310900","3290","113.0"
"109162000","310900","3291","113.4"
"109569000","310900","3291","113.7"
"109838000","310900","3291","114.1"
"110048000","310900","3291","114.1"
"110257000","310900","3290","114.5"
"110467000","310900","3291","114.9"
"110874000","310900","3291","115.2"
"111083000","310900","3290","115.2"
"111350000","310900","3290","115.6"
"111559000","310900","3290","116.0"
"111768000","310900","3290","116.0"
"112175000","310900","3290","116.4"
"112443000","310900","3290","116.7"
"112652000","310900","3290","117.1"
"112862000","310900","3290","117.1"
"113072000","310900","3291","117.5"
"113480000","310900","3290","117.9"
"113747000","310900","3291","118.3"
"113957000","310900","3290","118.3"
"114167000","310900","3290","118.6"
"114375000","310900","3290","118.6"
"114782000","310900","3290","119.0"
"115050000","310900","3290","119.4"
"115260000","310900","3290","119.8"
"115471000","310900","3290","119.8"
"115680000","310900","3291","120.1"
"116088000","310900","3291","120.5"
"116355000","310900","3291","120.9"
"116565000","310900","3290","120.9"
"116775000","310900","3291","121.3"
"116985000","310900","3291","121.3"
"117392000","310900","3291","122.0"
"117660000","310900","3290","122.0"
"117876000","310900","3290","122.4"
"118086000","310900","3291","122.4"
"118295000","310900","3291","122.8"
"118701000","310900","3290","123.1"
"118968000","310900","3291","123.5"
"119178000","310900","3290","123.5"
"119388000","310900","3291","123.9"
"119598000","310900","3290","124.3"
"120005000","310900","3290","124.7"
"120273000","310900","3291","124.7"
"120483000","310900","3290","125.0"
"120693000","310900","3291","125.0"
"120902000","310900","3291","125.4"
"121308000","310900","3290","125.8"
"121575000","310900","3291","126.2"
"121784000","310900","3290","126.2"
"121993000","310900","3291","126.5"
"122203000","310900","3290","126.9"
"122610000","310900","3290","127.3"
"122877000","310900","3290","127.3"
"123086000","310900","3290","127.7"
"123295000","310900","3290","128.1"
"123505000","310900","3290","128.1"
"123912000","310900","3290","128.4"
"124180000","310900","3291","128.8"
"124390000","310900","3290","128.8"
"124600000","310900","3290","129.2"
"124810000","310900","3291","129.6"
"125217000","310900","3291","129.9"
"125485000","310900","3291","129.9"
"125695000","310900","3290","130.3"
"125905000","310900","3291","130.7"
"126114000","310900","3290","130.7"
"126521000","310900","3290","131.1"
"126789000","310900","3290","131.4"
"126998000","310900","3290","131.8"
"127208000","310900","3290","131.8"
"127418000","310900","3291","132.2"
"127831000","310900","3290","132.6"
"128099000","310900","3291","132.9"
"128309000","310900","3290","132.9"
"128519000","310900","3291","133.3"
"128728000","310900","3290","133.3"
"129136000","310900","3291","134.1"
"129404000","310900","3290","134.1"
"129614000","310900","3291","134.5"
"129823000","310900","3291","134.5"
"130033000","310900","3290","134.8"
"130440000","310900","3291","135.2"
"130708000","310900","3291","135.6"
"130917000","310900","3290","136.0"
"131127000","310900","3290","136.0"
"131337000","310900","3290","136.3"
"131744000","310900","3290","136.7"
"132011000","310900","3291","136.7"
"132220000","310900","3291","137.1"
"132428000","310900","3290","137.5"
"132637000","310900","3290","137.5"
"133045000","310900","3290","137.8"
"133312000","310900","3290","138.2"
"133521000","310900","3290","138.6"
"133731000","310900","3290","138.6"
"133940000","310900","3290","139.0"
"134348000","310900","3290","139.4"
"134615000","310900","3290","139.7"
"134824000","310900","3290","139.7"
"135034000","310900","3290","140.1"
"135244000","310900","3290","140.1"
"135651000","310900","3290","140.5"
"135918000","310900","3290","140.9"
"136129000","310900","3290","141.2"
"136337000","310900","3290","141.2"
"136547000","310900","3290","141.6"
"136954000","310900","3290","142.0"
"137220000","310900","3290","142.4"
"137430000","310900","3290","142.4"
"137640000","310900","3290","142.7"
"137855000","310900","3289","142.7"
"138261000","310900","3290","143.1"
"138530000","310900","3290","143.5"
"138740000","310900","3290","143.9"
"138949000","310900","3290","143.9"
"139158000","310900","3290","144.2"
"139623000","310900","3290","144.6"
"139832000","310900","3290","145.0"
"140041000","310900","3289","145.0"
"140251000","310900","3290","145.4"
"140461000","310900","3289","145.4"
"140869000","309500","3290","145.7"
"141136000","309500","3289","146.1"
"141345000","309500","3290","146.5"
"141556000","309500","3289","146.5"
"141765000","309500","3290","146.9"
"142173000","309500","3289","147.3"
"142440000","309500","3289","147.6"
"142650000","309500","3289","147.6"
"142860000","309500","3289","148.0"
"143070000","309500","3290","148.0"
"143535000","309500","3289","148.8"
"143744000","309500","3289","148.8"
"143953000","309500","3290","149.1"
"144163000","309500","3289","149.5"
"144373000","309500","3289","149.5"
"144779000","309500","3290","149.9"
"145047000","309500","3289","150.3"
"145255000","309500","3289","150.7"
"145464000","309500","3290","150.7"
"145674000","309500","3289","151.0"
"146080000","309500","3289","151.4"
"146347000","309500","3289","151.8"
"146556000","309500","3289","151.8"
"146767000","309500","3290","152.2"
"146975000","309500","3289","152.2"
"147383000","309500","3290","152.5"
"147651000","309500","3290","152.9"
"147866000","309500","3290","153.3"
"148076000","309500","3290","153.3"
"148286000","309500","3290","153.7"
"148694000","309500","3290","154.0"
"148960000","309500","3290","154.4"
"149169000","309500","3290","154.4"
"149378000","309500","3290","154.8"
"149589000","309500","3290","154.8"
"149995000","309500","3290","155.6"
"150262000","309500","3290","155.6"
"150472000","309500","3290","155.9"
"150682000","309500","3289","155.9"
"150891000","309500","3290","156.3"
"151304000","309500","3290","156.7"
"151572000","309500","3290","157.1"
"151781000","309500","3290","157.1"
"151991000","309500","3290","157.4"
"152201000","309500","3290","157.4"
"152608000","309500","3290","158.2"
"152876000","309500","3290","158.2"
"153085000","309500","3290","158.6"
"153295000","309500","3290","158.6"
"153505000","309500","3290","158.9"
"153912000","309500","3290","159.3"
"154181000","309500","3291","159.7"
"154390000","309500","3290","159.7"
"154600000","309500","3290","160.1"
"154810000","309500","3290","160.1"
"155217000","309500","3290","160.8"
"155484000","309500","3290","160.8"
"155694000","309500","3290","161.2"
"155904000","309500","3290","161.2"
"156113000","309500","3290","161.6"
"156519000","309500","3289","161.9"
"156787000","309500","3290","162.3"
"156997000","309500","3290","162.3"
"157207000","309500","3290","162.7"
"157417000","309500","3290","163.1"
"157830000","309500","3290","163.5"
"158096000","309500","3290","163.5"
"158307000","309500","3290","163.8"
"158515000","309500","3290","164.2"
"158724000","309500","3290","164.2"
"159131000","309500","3290","164.6"
"159399000","309500","3290","165.0"
"159608000","309500","3290","165.4"
"159818000","309500","3290","165.4"
"160027000","309500","3290","165.7"
"160435000","309500","3290","166.1"
"160700000","309500","3290","166.5"
"160910000","309500","3290","166.5"
"161120000","309500","3290","166.9"
"161329000","309500","3289","166.9"
"161736000","309500","3289","167.2"
"162004000","309500","3289","167.6"
"162213000","309500","3289","168.0"
"162424000","309500","3289","168.0"
"162634000","309500","3290","168.4"
"163041000","309500","3289","168.7"
"163309000","309500","3290","169.1"
"163519000","309500","3290","169.1"
"163729000","309500","3290","169.5"
"163939000","309500","3290","169.9"
"164345000","309500","3290","170.3"
"164613000","309500","3290","170.3"
"164823000","309500","3290","170.6"
"165032000","309500","3290","171.0"
"165241000","309500","3289","171.0"
"165649000","309500","3290","171.4"
"165916000","309500","3290","171.8"
"166126000","309500","3290","172.1"
"166335000","309500","3290","172.1"
"166543000","309500","3290","172.5"
"166950000","309500","3290","172.9"
"167218000","309500","3290","172.9"
"167428000","309500","3290","173.3"
"167638000","309500","3290","173.6"
"167853000","309500","3290","173.6"
"168260000","309500","3290","174.0"
"168528000","309500","3290","174.4"
"168737000","309500","3290","174.8"
"168947000","309500","3290","174.8"
"169157000","309500","3291","175.1"
"169564000","309500","3291","175.5"
"169831000","309500","3290","175.5"
"170042000","309500","3291","175.9"
"170251000","309500","3290","176.3"
"170460000","309500","3290","176.3"
"170867000","309500","3291","176.6"
"171134000","309500","3290","177.0"
"171344000","309500","3291","177.4"
"171553000","309500","3291","177.4"
"171763000","309500","3291","177.8"
"172170000","309500","3291","178.2"
"172437000","309500","3290","178.2"
"172648000","309500","3291","178.5"
"172858000","309500","3291","178.9"
