Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3305","1.1"
"209000","0","3293","1.5"
"418000","0","3286","1.5"
"627000","0","3292","1.8"
"837000","0","3290","1.8"
"1244000","0","3288","2.2"
"1512000","0","3291","2.6"
"1721000","0","3290","2.6"
"1930000","0","3288","2.6"
"2140000","0","3290","3.0"
"2548000","0","3290","3.3"
"2815000","0","3288","3.3"
"3024000","0","3289","3.7"
"3233000","0","3288","3.7"
"3442000","0","3290","4.1"
"3850000","0","3289","4.5"
"4118000","0","3288","4.5"
"4328000","0","3289","4.8"
"4537000","0","3289","4.8"
"4747000","0","3290","5.2"
"5155000","0","3289","5.6"
"5422000","0","3289","5.6"
"5632000","0","3289","6.0"
"5842000","0","3289","6.0"
"6051000","0","3289","6.3"
"6516000","0","3290","6.7"
"6725000","0","3289","6.7"
"6933000","0","3289","6.7"
"7144000","0","3290","7.1"
"7353000","0","3289","7.1"
"7766000","0","3290","7.4"
"8033000","0","3289","7.8"
"8243000","0","3290","7.8"
"8453000","0","3290","8.2"
"8662000","0","3289","8.2"
"9062000","0","3290","8.6"
"9337000","0","3289","8.9"
"9547000","0","3290","8.9"
"9757000","0","3290","9.3"
"9967000","0","3289","9.3"
"10374000","0","3290","9.7"
"10642000","0","3289","10.1"
"10851000","0","3289","10.1"
"11061000","0","3289","10.4"
"11270000","0","3289","10.4"
"11678000","0","3290","10.8"
"11945000","0","3289","10.8"
"12155000","0","3290","11.2"
"12365000","0","3289","11.2"
"12575000","0","3290","11.6"
"13040000","0","3289","11.9"
"13249000","0","3289","11.9"
"13458000","0","3290","12.3"
"13668000","0","3289","12.3"
"13878000","0","3290","12.7"
"14285000","0","3290","13.1"
"14553000","0","3289","13.1"
"14763000","0","3290","13.4"
"14973000","0","3290","13.4"
"15181000","0","3289","13.8"
"15588000","0","3290","13.8"
"15855000","0","3290","14.2"
"16065000","0","3290","14.2"
"16274000","0","3290","14.6"
"16484000","0","3289","14.6"
"16891000","0","3290","14.9"
"17158000","0","3290","15.3"
"17372000","0","3289","15.3"
"17582000","0","3290","15.7"
"17792000","0","3289","15.7"
"18200000","0","3290","16.0"
"18468000","0","3290","16.4"
"18677000","0","3289","16.4"
"18886000","0","3290","16.8"
"19097000","0","3290","16.8"
"19504000","0","3290","17.2"
"19773000","0","3290","17.6"
"19982000","0","3290","17.6"
"20191000","0","3290","17.9"
"20400000","0","3290","17.9"
"20809000","0","3290","18.3"
"21076000","0","3290","18.7"
"21286000","0","3289","18.7"
"21496000","0","3290","18.7"
"21706000","0","3290","19.0"
"22112000","0","3289","19.4"
"22322000","0","3290","19.4"
"22590000","0","3289","19.8"
"22798000","0","3289","19.8"
"23008000","0","3290","20.2"
"23416000","0","3289","20.5"
"23682000","0","3289","20.5"
"23892000","0","3289","20.9"
"24101000","0","3289","20.9"
"24311000","0","3289","21.3"
"24719000","0","3289","21.7"
"24986000","0","3289","21.7"
"25196000","0","3289","22.0"
"25406000","0","3289","22.0"
"25614000","0","3288","22.4"
"26020000","0","3289","22.4"
"26288000","0","3289","22.8"
"26498000","0","3289","22.8"
"26708000","0","3289","23.2"
"26917000","0","3288","23.2"
"27324000","0","3289","23.5"
"27598000","0","3289","23.9"
"27808000","0","3289","23.9"
"28017000","0","3289","24.3"
"28228000","0","3289","24.3"
"28635000","0","3289","24.7"
"28903000","0","3289","25.0"
"29112000","0","3289","25.0"
"29322000","0","3289","25.4"
"29532000","0","3289","25.4"
"29938000","0","3289","25.8"
"30206000","0","3289","26.2"
"30415000","0","3290","26.2"
"30623000","0","3289","26.2"
"30833000","0","3289","26.5"
"31241000","0","3289","26.9"
"31508000","0","3289","26.9"
"31716000","0","3289","27.3"
"31926000","0","3289","27.3"
"32137000","0","3289","27.7"
"32544000","0","3289","28.0"
"32812000","0","3289","28.0"
"33021000","0","3289","28.4"
"33231000","0","3289","28.4"
"33439000","0","3289","28.8"
"33846000","0","3289","29.2"
"34112000","0","3289","29.2"
"34321000","0","3289","29.5"
"34530000","0","3289","29.5"
"34740000","0","3289","29.5"
"35148000","0","3289","29.9"
"35415000","0","3289","30.3"
"35625000","0","3289","30.3"
"35835000","0","3290","30.6"
"36050000","0","3289","30.6"
"36457000","0","3290","31.0"
"36725000","0","3290","31.4"
"36933000","0","3289","31.4"
"37143000","0","3290","31.8"
"37353000","0","3289","31.8"
"37766000","0","3290","32.1"
"38034000","0","3290","32.5"
"38244000","0","3289","32.5"
"38453000","0","3290","32.9"
"38663000","0","3290","32.9"
"39070000","0","3290","33.3"
"39337000","0","3290","33.6"
"39547000","0","3289","33.6"
"39756000","0","3290","34.0"
"39965000","0","3290","34.0"
"40373000","0","3289","34.4"
"40640000","0","3290","34.4"
"40849000","0","3289","34.8"
"41058000","0","3289","34.8"
"41268000","0","3289","35.1"
"41675000","0","3289","35.5"
"41942000","0","3288","35.5"
"42152000","0","3289","35.9"
"42362000","0","3288","35.9"
"42573000","0","3289","36.3"
"42978000","0","3289","36.6"
"43246000","0","3289","36.6"
"43455000","0","3289","37.0"
"43664000","0","3289","37.0"
"43874000","0","3290","37.4"
"44338000","0","3290","37.8"
"44548000","0","3290","37.8"
"44757000","0","3290","37.8"
"44967000","0","3290","38.1"
"45176000","0","3289","38.1"
"45583000","0","3289","38.5"
"45851000","0","3290","38.9"
"46059000","0","3289","38.9"
"46269000","0","3289","39.3"
"46479000","0","3289","39.3"
"46887000","0","3289","39.6"
"47154000","0","3289","40.0"
"47369000","0","3289","40.0"
"47579000","0","3289","40.4"
"47789000","0","3289","40.4"
"48194000","0","3289","40.7"
