Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3311","1.1"
"268000","0","3294","1.1"
"477000","0","3300","1.4"
"688000","0","3295","1.4"
"898000","0","3298","1.8"
"1363000","0","3295","2.2"
"1572000","0","3292","2.2"
"1782000","0","3294","2.6"
"1992000","0","3293","2.6"
"2200000","0","3291","3.0"
"2665000","0","3293","3.3"
"2875000","0","3292","3.3"
"3083000","0","3290","3.3"
"3293000","0","3291","3.7"
"3503000","0","3290","3.7"
"3968000","0","3291","4.1"
"4184000","0","3290","4.4"
"4393000","0","3289","4.4"
"4602000","0","3290","4.8"
"4812000","0","3289","4.8"
"5219000","0","3290","5.2"
"5487000","0","3290","5.6"
"5697000","0","3289","5.6"
"5907000","0","3290","5.9"
"6117000","0","3290","5.9"
"6525000","0","3290","6.3"
"6793000","0","3290","6.7"
"7003000","0","3290","6.7"
"7212000","0","3290","7.1"
"7422000","0","3290","7.1"
"7830000","0","3290","7.4"
"8097000","0","3290","7.8"
"8306000","0","3290","7.8"
"8516000","0","3290","7.8"
"8727000","0","3290","8.2"
"9133000","0","3289","8.6"
"9399000","0","3290","8.6"
"9609000","0","3290","8.9"
"9819000","0","3290","8.9"
"10028000","0","3290","9.3"
"10434000","0","3289","9.7"
"10701000","0","3290","9.7"
"10912000","0","3290","10.1"
"11121000","0","3289","10.1"
"11331000","0","3290","10.4"
"11731000","0","3289","10.8"
"12011000","0","3289","10.8"
"12220000","0","3289","11.2"
"12431000","0","3289","11.2"
"12639000","0","3289","11.6"
"13103000","0","3289","11.9"
"13314000","0","3289","11.9"
"13524000","0","3289","12.3"
"13732000","0","3289","12.3"
"13940000","0","3288","12.3"
"14354000","0","3289","12.7"
"14621000","0","3289","13.0"
"14831000","0","3289","13.0"
"15041000","0","3289","13.4"
"15250000","0","3289","13.4"
"15657000","0","3289","13.8"
"15926000","0","3289","14.2"
"16134000","0","3289","14.2"
"16344000","0","3289","14.5"
"16554000","0","3289","14.5"
"16961000","0","3289","14.9"
"17229000","0","3289","15.3"
"17438000","0","3289","15.3"
"17647000","0","3289","15.7"
"17857000","0","3289","15.7"
"18265000","0","3289","16.0"
"18533000","0","3289","16.4"
"18743000","0","3289","16.4"
"18952000","0","3289","16.4"
"19162000","0","3289","16.8"
"19627000","0","3288","17.2"
"19835000","0","3289","17.2"
"20045000","0","3289","17.5"
"20255000","0","3289","17.5"
"20464000","0","3289","17.9"
"20928000","0","3288","18.3"
"21137000","0","3288","18.3"
"21346000","0","3289","18.7"
"21556000","0","3289","18.7"
"21766000","0","3289","19.0"
"22231000","0","3289","19.4"
"22440000","0","3289","19.4"
"22649000","0","3289","19.8"
"22859000","0","3288","19.8"
"23068000","0","3289","20.2"
"23534000","0","3289","20.5"
"23743000","0","3288","20.5"
"23953000","0","3289","20.9"
"24167000","0","3289","20.9"
"24377000","0","3289","20.9"
"24784000","0","3289","21.3"
"25052000","0","3289","21.7"
"25261000","0","3288","21.7"
"25471000","0","3289","22.0"
"25680000","0","3289","22.0"
"26087000","0","3289","22.4"
"26355000","0","3289","22.8"
"26565000","0","3289","22.8"
"26774000","0","3289","23.2"
"26984000","0","3289","23.2"
"27391000","0","3289","23.5"
"27658000","0","3289","23.9"
"27868000","0","3289","23.9"
"28077000","0","3289","24.3"
"28288000","0","3289","24.3"
"28695000","0","3289","24.6"
"28964000","0","3289","25.0"
"29173000","0","3290","25.0"
"29382000","0","3290","25.4"
"29592000","0","3290","25.4"
"30000000","0","3290","25.8"
"30267000","0","3290","26.2"
"30477000","0","3290","26.2"
"30686000","0","3290","26.2"
"30895000","0","3290","26.5"
"31360000","0","3289","26.9"
"31570000","0","3289","26.9"
"31780000","0","3290","27.3"
"31990000","0","3289","27.3"
"32199000","0","3289","27.7"
"32665000","0","3290","28.0"
"32874000","0","3289","28.0"
"33084000","0","3290","28.4"
"33294000","0","3289","28.4"
"33504000","0","3290","28.8"
"33910000","0","3290","29.2"
"34183000","0","3289","29.2"
"34393000","0","3290","29.5"
"34603000","0","3289","29.5"
"34811000","0","3289","29.9"
"35275000","0","3290","30.3"
"35484000","0","3290","30.3"
"35692000","0","3289","30.3"
"35902000","0","3290","30.6"
"36112000","0","3289","30.6"
"36576000","0","3290","31.0"
"36787000","0","3290","31.4"
"36995000","0","3289","31.4"
"37205000","0","3289","31.8"
"37415000","0","3289","31.8"
"37822000","0","3289","32.1"
"38089000","0","3289","32.5"
"38299000","0","3289","32.5"
"38508000","0","3290","32.9"
"38718000","0","3290","32.9"
"39126000","0","3290","33.3"
"39394000","0","3290","33.6"
"39603000","0","3289","33.6"
"39813000","0","3290","34.0"
"40023000","0","3289","34.0"
"40488000","0","3290","34.4"
"40699000","0","3289","34.8"
"40908000","0","3289","34.8"
"41117000","0","3289","34.8"
"41327000","0","3289","35.1"
"41727000","0","3289","35.5"
"42002000","0","3289","35.5"
"42212000","0","3290","35.9"
"42422000","0","3289","35.9"
"42631000","0","3290","36.3"
"43039000","0","3289","36.6"
"43306000","0","3289","36.6"
"43515000","0","3290","37.0"
"43725000","0","3289","37.0"
"43935000","0","3290","37.4"
"44406000","0","3290","37.8"
"44615000","0","3289","37.8"
"44825000","0","3290","38.1"
"45035000","0","3290","38.1"
"45245000","0","3290","38.5"
"45709000","0","3290","38.9"
"45919000","0","3290","38.9"
"46128000","0","3290","39.3"
"46338000","0","3290","39.3"
"46546000","0","3289","39.6"
"47011000","0","3290","40.0"
"47221000","0","3290","40.0"
"47431000","0","3290","40.0"
"47640000","0","3290","40.4"
"47849000","0","3290","40.4"
"48315000","0","3290","40.7"
"48524000","0","3290","41.1"
"48734000","0","3290","41.1"
"48944000","0","3290","41.5"
"49152000","0","3290","41.5"
"49559000","0","3290","41.9"
"49826000","0","3290","42.3"
"50036000","0","3290","42.3"
"50247000","0","3290","42.6"
"50456000","0","3290","42.6"
"50863000","0","3290","43.0"
"51129000","0","3290","43.4"
"51339000","0","3290","43.4"
"51549000","0","3290","43.8"
