Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3280","1.1"
"268000","0","3295","1.5"
"477000","0","3288","1.5"
"686000","0","3293","1.8"
"896000","0","3291","2.2"
"1361000","0","3288","2.6"
"1570000","0","3290","2.6"
"1780000","0","3289","3.0"
"1990000","0","3292","3.3"
"2200000","0","3290","3.3"
"2663000","0","3289","3.7"
"2873000","0","3290","4.1"
"3082000","0","3290","4.1"
"3292000","0","3289","4.5"
"3502000","0","3290","4.8"
"3909000","0","3289","5.2"
"4176000","0","3288","5.2"
"4386000","0","3289","5.6"
"4595000","0","3289","6.0"
"4805000","0","3288","6.0"
"5271000","0","3289","6.3"
"5480000","0","3289","6.7"
"5690000","0","3289","6.7"
"5900000","0","3289","7.1"
"6110000","0","3290","7.5"
"6518000","0","3290","7.9"
"6786000","0","3289","7.9"
"7000000","0","3289","8.2"
"7209000","0","3289","8.6"
"7418000","0","3289","8.6"
"7884000","0","3289","9.0"
"8094000","0","3289","9.4"
"8304000","0","3289","9.7"
"8512000","0","3289","9.7"
"8721000","0","3289","10.1"
"9128000","0","3289","10.5"
"9395000","0","3289","10.9"
"9605000","0","3289","10.9"
"9815000","0","3289","11.2"
"10025000","0","3289","11.2"
"10432000","0","3289","11.6"
"10699000","0","3289","12.0"
"10908000","0","3289","12.4"
"11118000","0","3289","12.4"
"11328000","0","3290","12.8"
"11736000","0","3289","13.1"
"12002000","0","3289","13.5"
"12211000","0","3289","13.5"
"12422000","0","3289","13.9"
"12632000","0","3290","14.3"
"13098000","0","3290","14.6"
"13306000","0","3289","14.6"
"13515000","0","3289","15.0"
"13726000","0","3289","15.4"
"13935000","0","3289","15.4"
"14342000","0","3289","15.8"
"14610000","0","3289","16.1"
"14818000","0","3289","16.5"
"15027000","0","3288","16.5"
"15237000","0","3288","16.9"
"15644000","0","3289","17.3"
"15912000","0","3289","17.7"
"16122000","0","3289","17.7"
"16332000","0","3289","18.0"
"16542000","0","3289","18.0"
"16959000","0","3289","18.4"
"17226000","0","3289","18.8"
"17435000","0","3289","19.2"
"17644000","0","3289","19.2"
"17854000","0","3290","19.5"
"18261000","0","3289","19.9"
"18530000","0","3290","20.3"
"18739000","0","3289","20.3"
"18949000","0","3290","20.7"
"19159000","0","3289","20.7"
"19566000","0","3290","21.4"
"19832000","0","3290","21.4"
"20042000","0","3290","21.8"
"20252000","0","3290","21.8"
"20462000","0","3291","22.2"
"20869000","0","3290","22.5"
"21137000","0","3291","22.9"
"21347000","0","3290","22.9"
"21557000","0","3291","23.3"
"21767000","0","3291","23.3"
"22175000","0","3290","24.1"
"22442000","0","3291","24.1"
"22652000","0","3291","24.4"
"22861000","0","3290","24.4"
"23071000","0","3291","24.8"
"23479000","0","3290","25.2"
"23746000","0","3291","25.6"
"23956000","0","3290","25.6"
"24166000","0","3291","25.9"
"24376000","0","3291","26.3"
"24784000","0","3290","26.7"
"25050000","0","3291","26.7"
"25260000","0","3291","27.1"
"25469000","0","3291","27.5"
"25680000","0","3291","27.5"
"26085000","0","3290","27.8"
"26353000","0","3291","28.2"
"26563000","0","3291","28.6"
"26773000","0","3291","28.6"
"26987000","0","3291","29.0"
"27452000","0","3291","29.3"
"27660000","0","3291","29.7"
"27870000","0","3291","29.7"
"28080000","0","3291","30.1"
"28288000","0","3291","30.1"
"28753000","0","3291","30.8"
"28963000","0","3291","30.8"
"29173000","0","3291","31.2"
"29383000","0","3291","31.2"
"29593000","0","3291","31.6"
"30058000","0","3291","32.0"
"30267000","0","3291","32.4"
"30478000","0","3290","32.4"
"30687000","0","3291","32.7"
"30897000","0","3291","33.1"
"31362000","0","3290","33.5"
"31571000","0","3291","33.5"
"31781000","0","3291","33.9"
"31989000","0","3290","34.2"
"32199000","0","3290","34.2"
"32663000","0","3290","34.6"
"32873000","0","3290","35.0"
"33082000","0","3290","35.4"
"33292000","0","3290","35.4"
"33502000","0","3290","35.7"
"33909000","0","3290","36.1"
"34177000","0","3289","36.5"
"34387000","0","3290","36.5"
"34596000","0","3289","36.9"
"34804000","0","3289","36.9"
"35211000","0","3290","37.2"
"35477000","0","3289","37.6"
"35687000","0","3290","38.0"
"35897000","0","3290","38.0"
"36106000","0","3290","38.4"
"36572000","0","3290","38.8"
"36782000","0","3290","39.1"
"36997000","0","3290","39.1"
"37207000","0","3290","39.5"
"37417000","0","3290","39.5"
"37825000","0","3290","40.3"
"38091000","0","3290","40.3"
"38301000","0","3291","40.6"
"38511000","0","3290","40.6"
"38720000","0","3290","41.0"
"39127000","0","3291","41.4"
"39395000","0","3291","41.8"
"39605000","0","3290","41.8"
"39815000","0","3291","42.1"
"40025000","0","3291","42.1"
"40489000","0","3291","42.9"
"40698000","0","3291","42.9"
"40908000","0","3291","43.3"
"41118000","0","3291","43.3"
"41328000","0","3292","43.7"
"41793000","0","3291","44.0"
"42003000","0","3292","44.4"
"42213000","0","3291","44.4"
"42422000","0","3292","44.8"
"42632000","0","3291","45.2"
"43097000","0","3291","45.5"
"43306000","0","3291","45.5"
"43516000","0","3291","45.9"
"43726000","0","3291","46.3"
"43936000","0","3291","46.3"
