Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3304","0.7"
"275000","0","3291","1.1"
"485000","0","3298","1.5"
"694000","0","3293","1.5"
"902000","0","3288","1.5"
"1310000","0","3291","1.8"
"1577000","0","3289","2.2"
"1787000","0","3292","2.2"
"1996000","0","3291","2.6"
"2206000","0","3289","2.6"
"2670000","0","3291","3.3"
"2880000","0","3290","3.3"
"3088000","0","3289","3.3"
"3298000","0","3290","3.7"
"3508000","0","3290","3.7"
"3972000","0","3291","4.1"
"4182000","0","3291","4.4"
"4392000","0","3289","4.4"
"4602000","0","3290","4.8"
"4817000","0","3290","4.8"
"5223000","0","3290","5.2"
"5491000","0","3290","5.6"
"5701000","0","3291","5.6"
"5911000","0","3290","6.0"
"6121000","0","3289","6.0"
"6528000","0","3290","6.3"
"6795000","0","3289","6.7"
"7004000","0","3290","6.7"
"7214000","0","3290","7.1"
"7424000","0","3289","7.1"
"7831000","0","3290","7.4"
"8099000","0","3289","7.8"
"8307000","0","3289","7.8"
"8517000","0","3289","8.2"
"8727000","0","3289","8.2"
"9135000","0","3289","8.6"
"9401000","0","3289","9.0"
"9612000","0","3290","9.0"
"9821000","0","3289","9.3"
"10030000","0","3289","9.3"
"10496000","0","3289","9.7"
"10705000","0","3289","10.1"
"10915000","0","3289","10.1"
"11125000","0","3289","10.5"
"11335000","0","3290","10.5"
"11800000","0","3289","10.8"
"12009000","0","3290","11.2"
"12220000","0","3289","11.2"
"12429000","0","3290","11.6"
"12639000","0","3290","11.6"
"13047000","0","3290","12.0"
"13313000","0","3290","12.3"
"13522000","0","3289","12.3"
"13731000","0","3289","12.7"
"13941000","0","3290","12.7"
"14348000","0","3290","13.1"
"14615000","0","3290","13.5"
"14831000","0","3289","13.5"
"15041000","0","3289","13.8"
"15250000","0","3289","13.8"
"15657000","0","3289","14.2"
"15925000","0","3289","14.6"
"16133000","0","3289","14.6"
"16343000","0","3289","15.0"
"16553000","0","3289","15.0"
"16960000","0","3289","15.3"
"17228000","0","3289","15.7"
"17436000","0","3289","15.7"
"17646000","0","3289","16.1"
"17856000","0","3289","16.1"
"18263000","0","3289","16.5"
"18531000","0","3289","16.8"
"18741000","0","3288","16.8"
"18950000","0","3289","17.2"
"19160000","0","3289","17.2"
"19624000","0","3289","17.6"
"19834000","0","3289","18.0"
"20042000","0","3288","18.0"
"20252000","0","3289","18.3"
"20462000","0","3289","18.3"
"20928000","0","3289","18.7"
"21137000","0","3289","19.1"
"21347000","0","3290","19.1"
"21557000","0","3289","19.5"
"21765000","0","3289","19.5"
"22172000","0","3289","19.8"
"22439000","0","3289","20.2"
"22648000","0","3288","20.2"
"22857000","0","3289","20.6"
"23072000","0","3289","20.6"
"23480000","0","3289","21.0"
"23748000","0","3289","21.4"
"23958000","0","3289","21.4"
"24167000","0","3289","21.7"
"24377000","0","3289","21.7"
"24790000","0","3289","22.1"
"25057000","0","3289","22.5"
"25267000","0","3288","22.5"
"25476000","0","3288","22.9"
"25687000","0","3288","22.9"
"26094000","0","3289","23.2"
"26362000","0","3288","23.6"
"26572000","0","3289","23.6"
"26782000","0","3289","24.0"
"26992000","0","3289","24.0"
"27457000","0","3289","24.3"
"27667000","0","3289","24.7"
"27877000","0","3288","24.7"
"28086000","0","3288","25.1"
"28296000","0","3289","25.1"
"28704000","0","3289","25.5"
"28972000","0","3289","25.9"
"29181000","0","3289","25.9"
"29390000","0","3289","26.2"
"29600000","0","3289","26.2"
"30000000","0","3289","26.6"
"30275000","0","3289","27.0"
"30485000","0","3289","27.0"
"30695000","0","3289","27.4"
"30904000","0","3289","27.4"
"31312000","0","3289","27.7"
"31580000","0","3289","28.1"
"31790000","0","3289","28.1"
"32000000","0","3289","28.5"
"32209000","0","3289","28.5"
"32615000","0","3289","28.9"
"32883000","0","3289","29.2"
"33093000","0","3289","29.2"
"33303000","0","3289","29.6"
"33511000","0","3290","29.6"
"33976000","0","3289","30.0"
"34186000","0","3289","30.4"
"34396000","0","3289","30.4"
"34606000","0","3290","30.7"
"34820000","0","3290","30.7"
"35285000","0","3289","31.1"
"35493000","0","3290","31.5"
"35704000","0","3290","31.5"
"35914000","0","3290","31.9"
"36124000","0","3290","31.9"
"36529000","0","3289","32.2"
"36798000","0","3290","32.6"
"37008000","0","3290","32.6"
"37216000","0","3289","33.0"
"37425000","0","3290","33.0"
"37832000","0","3289","33.4"
"38100000","0","3290","33.7"
"38309000","0","3290","33.7"
"38517000","0","3290","34.1"
"38727000","0","3290","34.1"
"39134000","0","3290","34.5"
"39402000","0","3290","34.9"
"39612000","0","3290","34.9"
"39820000","0","3290","35.3"
"40030000","0","3290","35.3"
"40437000","0","3290","35.6"
"40703000","0","3290","36.0"
"40913000","0","3290","36.0"
"41122000","0","3290","36.4"
"41331000","0","3290","36.4"
"41738000","0","3290","36.7"
"42006000","0","3290","37.1"
"42215000","0","3290","37.1"
"42425000","0","3290","37.5"
"42636000","0","3290","37.5"
"43042000","0","3289","37.9"
"43310000","0","3290","38.3"
"43520000","0","3290","38.3"
"43729000","0","3289","38.6"
"43938000","0","3290","38.6"
"44403000","0","3289","39.0"
"44612000","0","3289","39.4"
"44827000","0","3290","39.4"
"45037000","0","3289","39.8"
"45246000","0","3289","39.8"
"45712000","0","3290","40.1"
"45921000","0","3290","40.1"
"46131000","0","3289","40.5"
"46341000","0","3289","40.5"
"46549000","0","3289","40.9"
"47014000","0","3290","41.3"
"47223000","0","3290","41.3"
"47432000","0","3290","41.6"
"47641000","0","3289","41.6"
"47850000","0","3289","42.0"
"48258000","0","3289","42.4"
"48526000","0","3289","42.4"
"48735000","0","3289","42.8"
"48944000","0","3289","42.8"
"49153000","0","3289","43.1"
"49560000","0","3289","43.5"
"49828000","0","3289","43.5"
"50037000","0","3289","43.9"
"50248000","0","3289","43.9"
"50457000","0","3289","44.3"
"50922000","0","3289","44.6"
"51130000","0","3288","44.6"
"51340000","0","3289","45.0"
"51550000","0","3289","45.0"
"51760000","0","3289","45.4"
"52225000","0","3289","45.8"
"52435000","0","3288","45.8"
"52644000","0","3288","46.1"
"52853000","0","3288","46.1"
"53063000","0","3288","46.5"
"53528000","0","3288","46.9"
"53737000","0","3288","46.9"
"53946000","0","3288","47.3"
"54156000","0","3288","47.3"
"54366000","0","3289","47.6"
"54778000","260000","3288","48.0"
"55046000","260000","3288","48.0"
"55255000","260000","3289","48.4"
"55465000","260000","3288","48.4"
"55674000","260000","3289","48.8"
"56082000","260000","3289","49.1"
"56349000","260000","3288","49.1"
"56558000","260000","3289","49.5"
"56769000","260000","3289","49.5"
"56978000","260000","3289","49.9"
"57386000","260000","3289","50.3"
"57653000","260000","3288","50.3"
"57863000","260000","3288","50.6"
"58072000","260000","3288","50.6"
"58282000","260000","3289","51.0"
"58689000","260000","3289","51.4"
"58956000","260000","3288","51.4"
"59166000","260000","3289","51.8"
"59376000","260000","3288","51.8"
"59585000","260000","3289","52.1"
"59993000","260000","3289","52.5"
"60261000","260000","3288","52.5"
"60470000","260000","3289","52.9"
"60680000","260000","3289","52.9"
"60890000","260000","3289","53.3"
"61356000","260000","3289","53.6"
"61564000","260000","3288","53.6"
"61774000","260000","3289","54.0"
"61984000","260000","3289","54.0"
"62193000","260000","3289","54.4"
"62601000","260000","3289","54.8"
"62868000","260000","3289","54.8"
"63077000","260000","3289","55.2"
"63287000","260000","3289","55.2"
"63497000","260000","3289","55.5"
"63963000","260000","3289","55.9"
"64172000","260000","3289","55.9"
"64382000","260000","3289","56.3"
"64592000","260000","3289","56.3"
"64808000","260000","3289","56.7"
"65220000","260000","3289","57.0"
"65488000","260000","3289","57.0"
"65697000","260000","3290","57.4"
"65907000","260000","3290","57.4"
"66118000","260000","3290","57.8"
"66525000","260000","3290","58.2"
"66792000","260000","3290","58.2"
"67001000","260000","3290","58.5"
"67212000","260000","3290","58.5"
"67422000","260000","3290","58.9"
"67828000","260000","3290","59.3"
"68095000","260000","3290","59.3"
"68305000","260000","3290","59.7"
"68515000","260000","3290","59.7"
"68725000","260000","3290","60.0"
"69132000","260000","3290","60.4"
"69399000","260000","3290","60.4"
"69608000","260000","3290","60.8"
"69818000","260000","3290","60.8"
"70029000","260000","3290","61.2"
"70435000","260000","3290","61.5"
"70702000","260000","3290","61.5"
"70912000","260000","3290","61.9"
"71122000","260000","3290","61.9"
"71331000","260000","3290","62.3"
"71740000","260000","3290","62.7"
"72007000","260000","3290","62.7"
"72216000","260000","3290","63.0"
"72426000","260000","3290","63.0"
"72636000","260000","3290","63.4"
"73036000","260000","3290","63.8"
"73312000","260000","3290","63.8"
"73521000","260000","3290","64.2"
"73731000","260000","3290","64.2"
"73941000","260000","3290","64.5"
"74349000","260000","3290","64.9"
"74616000","260000","3290","64.9"
"74830000","260000","3290","65.3"
"75040000","260000","3290","65.3"
"75248000","260000","3290","65.7"
"75656000","260000","3290","66.0"
"75924000","260000","3290","66.0"
"76134000","260000","3291","66.4"
"76344000","260000","3291","66.4"
"76554000","260000","3291","66.8"
"76962000","260000","3291","67.2"
"77229000","260000","3291","67.2"
"77438000","260000","3291","67.5"
"77648000","260000","3291","67.5"
"77857000","260000","3291","67.9"
"78323000","260000","3291","68.3"
"78533000","260000","3290","68.3"
"78743000","260000","3290","68.7"
"78952000","260000","3291","68.7"
"79160000","260000","3290","69.1"
"79568000","260000","3290","69.4"
"79835000","260000","3291","69.4"
"80044000","260000","3290","69.8"
"80253000","260000","3290","69.8"
"80462000","260000","3290","70.2"
"80868000","260000","3290","70.6"
"81136000","260000","3290","70.6"
"81346000","260000","3290","70.9"
"81555000","260000","3290","70.9"
"81765000","260000","3290","71.3"
"82173000","260000","3290","71.3"
"82440000","260000","3290","71.7"
"82650000","260000","3290","72.1"
"82860000","260000","3290","72.1"
"83070000","260000","3290","72.4"
"83477000","260000","3290","72.4"
"83745000","260000","3291","72.8"
"83955000","260000","3290","73.2"
"84164000","260000","3290","73.2"
"84374000","260000","3290","73.6"
"84787000","260000","3290","73.6"
"85054000","260000","3291","73.9"
"85264000","260000","3290","74.3"
"85474000","260000","3290","74.3"
"85684000","260000","3290","74.3"
"86091000","260000","3290","74.7"
"86359000","260000","3291","75.0"
"86569000","260000","3290","75.4"
"86778000","260000","3290","75.4"
"86988000","260000","3290","75.4"
"87395000","260000","3290","75.8"
"87663000","260000","3291","76.2"
"87873000","260000","3290","76.6"
"88082000","260000","3290","76.6"
"88292000","260000","3291","76.6"
"88699000","260000","3291","76.9"
"88967000","260000","3291","77.3"
"89177000","260000","3291","77.3"
"89386000","260000","3291","77.7"
"89596000","260000","3290","77.7"
"90003000","260000","3290","78.0"
"90271000","260000","3291","78.4"
"90481000","260000","3291","78.8"
"90690000","260000","3291","78.8"
"90900000","260000","3291","78.8"
"91365000","260000","3291","79.6"
"91575000","260000","3291","79.6"
"91784000","260000","3291","79.6"
"91994000","260000","3291","79.9"
"92203000","260000","3291","79.9"
"92668000","260000","3291","80.7"
"92878000","260000","3291","80.7"
"93088000","260000","3291","80.7"
"93296000","260000","3291","81.1"
"93505000","260000","3291","81.1"
"93912000","260000","3291","81.4"
"94180000","260000","3291","81.8"
"94390000","260000","3291","81.8"
"94600000","260000","3291","82.2"
"94814000","260000","3290","82.2"
"95221000","260000","3291","82.6"
"95489000","260000","3291","82.9"
"95697000","260000","3290","82.9"
"95907000","260000","3291","83.3"
"96117000","260000","3290","83.3"
"96525000","260000","3291","83.7"
"96792000","260000","3290","84.1"
"97000000","260000","3290","84.1"
"97210000","260000","3290","84.4"
"97420000","260000","3290","84.4"
"97828000","260000","3290","84.8"
"98096000","260000","3290","85.2"
"98305000","260000","3289","85.2"
"98514000","260000","3290","85.6"
"98724000","260000","3289","85.6"
"99132000","260000","3290","85.9"
"99399000","260000","3289","86.3"
"99607000","260000","3289","86.3"
"99816000","260000","3290","86.7"
"100026000","260000","3289","86.7"
"100490000","260000","3289","87.1"
"100701000","260000","3289","87.4"
"100910000","260000","3288","87.4"
"101120000","260000","3289","87.8"
"101330000","260000","3288","87.8"
"101738000","260000","3289","88.2"
"102005000","260000","3288","88.6"
"102213000","260000","3288","88.6"
"102423000","260000","3289","89.0"
"102633000","260000","3288","89.0"
"103041000","260000","3289","89.3"
"103308000","260000","3288","89.7"
"103518000","260000","3288","89.7"
"103727000","260000","3289","90.1"
"103937000","260000","3288","90.1"
"104344000","260000","3288","90.4"
"104612000","260000","3288","90.8"
"104827000","260000","3288","90.8"
"105036000","260000","3288","91.2"
"105246000","260000","3288","91.2"
