Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3303","1.1"
"268000","0","3290","1.5"
"477000","0","3297","1.8"
"687000","0","3292","1.8"
"897000","0","3296","2.2"
"1361000","0","3294","2.6"
"1570000","0","3290","2.6"
"1780000","0","3292","3.0"
"1989000","0","3291","3.3"
"2199000","0","3289","3.3"
"2663000","0","3290","3.7"
"2874000","0","3289","4.1"
"3084000","0","3291","4.5"
"3294000","0","3290","4.5"
"3504000","0","3292","4.8"
"3969000","0","3291","5.2"
"4179000","0","3290","5.6"
"4389000","0","3291","5.6"
"4599000","0","3290","6.0"
"4808000","0","3290","6.0"
"5278000","0","3291","6.7"
"5488000","0","3290","6.7"
"5698000","0","3291","7.1"
"5907000","0","3290","7.1"
"6118000","0","3291","7.5"
"6526000","0","3291","7.9"
"6794000","0","3291","8.2"
"7004000","0","3291","8.2"
"7214000","0","3292","8.6"
"7424000","0","3291","8.6"
"7831000","0","3292","9.4"
"8097000","0","3291","9.4"
"8307000","0","3292","9.7"
"8518000","0","3292","9.7"
"8727000","0","3292","10.1"
"9134000","0","3292","10.5"
"9401000","0","3291","10.9"
"9610000","0","3291","10.9"
"9820000","0","3291","11.2"
"10029000","0","3292","11.6"
"10437000","0","3291","12.0"
"10704000","0","3291","12.0"
"10913000","0","3291","12.4"
"11123000","0","3291","12.4"
"11333000","0","3291","12.8"
"11739000","0","3291","13.1"
"12007000","0","3291","13.5"
"12215000","0","3290","13.5"
"12425000","0","3291","13.9"
"12634000","0","3291","14.3"
"13099000","0","3290","14.6"
"13309000","0","3291","14.6"
"13518000","0","3290","15.0"
"13729000","0","3291","15.4"
"13939000","0","3290","15.4"
"14346000","0","3290","15.8"
"14615000","0","3291","16.1"
"14823000","0","3290","16.1"
"15038000","0","3291","16.5"
"15248000","0","3291","16.9"
"15655000","0","3290","17.3"
"15922000","0","3291","17.3"
"16133000","0","3290","17.6"
"16343000","0","3291","18.0"
"16553000","0","3290","18.0"
"16958000","0","3290","18.4"
"17226000","0","3291","18.8"
"17435000","0","3290","18.8"
"17645000","0","3291","19.2"
"17856000","0","3291","19.5"
"18263000","0","3290","19.9"
"18529000","0","3291","19.9"
